,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.017756400000052963,4514.333143471309,300,0.03,2048
1,1,0.0735357000003205,4514.333143471309,300,0.03,2048
2,2,0.1430304000000433,4581.668282761291,300,0.03,2048
3,3,0.2178593000003275,4628.176046603407,300,0.03,2048
4,4,0.27511309999999867,4718.175345334074,300,0.03,2048
5,5,0.33914740000000165,4718.175345334074,300,0.03,2048
6,6,0.3932205999999496,4718.175345334074,300,0.03,2048
7,7,0.44942300000002433,4718.175345334074,300,0.03,2048
8,8,0.5062176000001273,4822.272388096804,300,0.03,2048
9,9,0.5696995000002971,4822.272388096804,300,0.03,2048
10,10,0.6261715999999069,4822.272388096804,300,0.03,2048
11,11,0.680580799999916,4822.272388096804,300,0.03,2048
12,12,0.7383228000003328,4879.834261701833,300,0.03,2048
13,13,0.7950863999999456,4929.217799041726,300,0.03,2048
14,14,0.8501498999999058,5098.103342932426,300,0.03,2048
15,15,0.9080679000003329,5098.103342932426,300,0.03,2048
16,16,0.9645009999999274,5098.103342932426,300,0.03,2048
17,17,1.0296646000001601,5098.103342932426,300,0.03,2048
18,18,1.0841184999999314,5098.103342932426,300,0.03,2048
19,19,1.1395288000003347,5098.103342932426,300,0.03,2048
20,20,1.1936353999999483,5098.103342932426,300,0.03,2048
21,21,1.249186400000326,5098.103342932426,300,0.03,2048
22,22,1.3063215000001946,5098.103342932426,300,0.03,2048
23,23,1.3610519000003478,5098.103342932426,300,0.03,2048
24,24,1.4172029999999722,5098.103342932426,300,0.03,2048
25,25,1.471606200000224,5098.103342932426,300,0.03,2048
26,26,1.5285858000002008,5113.589273056285,300,0.03,2048
27,27,1.5850691000000552,5113.589273056285,300,0.03,2048
28,28,1.6409419999999955,5113.589273056285,300,0.03,2048
29,29,1.6952592000002369,5113.589273056285,300,0.03,2048
30,30,1.7512463000002754,5148.282586360197,300,0.03,2048
31,31,1.8189870000001065,5148.282586360197,300,0.03,2048
32,32,1.8765897000002951,5148.282586360197,300,0.03,2048
33,33,1.954521300000124,5148.282586360197,300,0.03,2048
34,34,2.021356900000228,5148.282586360197,300,0.03,2048
35,35,2.089384500000051,5148.282586360197,300,0.03,2048
36,36,2.1570283000000927,5148.282586360197,300,0.03,2048
37,37,2.2135542999999416,5161.199874574252,300,0.03,2048
38,38,2.2699335000002065,5161.199874574252,300,0.03,2048
39,39,2.3399020000001656,5203.069133035282,300,0.03,2048
40,40,2.394275099999959,5212.408259587551,300,0.03,2048
41,41,2.448664000000008,5212.408259587551,300,0.03,2048
42,42,2.5029561000001195,5212.408259587551,300,0.03,2048
