,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.017303800000036063,3043.677658166421,300,0.03,2048
1,1,0.06990930000006301,3145.9416539610984,300,0.03,2048
2,2,0.1513055999998869,3145.9416539610984,300,0.03,2048
3,3,0.21964309999998477,3180.618118094029,300,0.03,2048
4,4,0.27276469999992514,3180.618118094029,300,0.03,2048
5,5,0.3425884999999198,3180.618118094029,300,0.03,2048
6,6,0.3930296000000908,3185.5861242891306,300,0.03,2048
7,7,0.4432256000000052,3185.5861242891306,300,0.03,2048
8,8,0.4877782000000934,3270.697900217133,300,0.03,2048
9,9,0.5595966999999291,3298.3228555358546,300,0.03,2048
10,10,0.6126692000000276,3362.53740600266,300,0.03,2048
11,11,0.6731726000000435,3362.53740600266,300,0.03,2048
12,12,0.7279105000000072,3362.53740600266,300,0.03,2048
13,13,0.7806874999998854,3362.53740600266,300,0.03,2048
14,14,0.8305640000000949,3362.53740600266,300,0.03,2048
15,15,0.8809375999999247,3362.53740600266,300,0.03,2048
16,16,0.9300771999999142,3362.53740600266,300,0.03,2048
17,17,1.0008551999999327,3362.53740600266,300,0.03,2048
18,18,1.0519279000000097,3362.53740600266,300,0.03,2048
19,19,1.1037315999999464,3362.53740600266,300,0.03,2048
20,20,1.1558324000000084,3362.53740600266,300,0.03,2048
21,21,1.207803199999944,3362.53740600266,300,0.03,2048
22,22,1.257615400000077,3383.506759427023,300,0.03,2048
23,23,1.3081907000000683,3383.506759427023,300,0.03,2048
24,24,1.358336799999961,3383.506759427023,300,0.03,2048
25,25,1.4091863999999532,3383.506759427023,300,0.03,2048
26,26,1.459057199999961,3383.506759427023,300,0.03,2048
27,27,1.5098149999998896,3383.506759427023,300,0.03,2048
28,28,1.5607029000000239,3383.506759427023,300,0.03,2048
29,29,1.6123119999999744,3388.924520623468,300,0.03,2048
30,30,1.6659689999999046,3388.924520623468,300,0.03,2048
31,31,1.719206100000065,3388.924520623468,300,0.03,2048
32,32,1.7687035999999807,3388.924520623468,300,0.03,2048
33,33,1.8365208000000166,3388.924520623468,300,0.03,2048
34,34,1.8823471999999128,3388.924520623468,300,0.03,2048
35,35,1.9363725000000613,3388.924520623468,300,0.03,2048
36,36,1.9868265000000065,3388.924520623468,300,0.03,2048
37,37,2.038122299999941,3388.924520623468,300,0.03,2048
38,38,2.087444400000095,3397.0559379926776,300,0.03,2048
39,39,2.147918200000049,3397.0559379926776,300,0.03,2048
40,40,2.200117099999943,3397.0559379926776,300,0.03,2048
41,41,2.249697900000001,3397.0559379926776,300,0.03,2048
42,42,2.2994211000000178,3397.0559379926776,300,0.03,2048
43,43,2.348094299999957,3397.0559379926776,300,0.03,2048
44,44,2.3968391999999312,3397.0559379926776,300,0.03,2048
45,45,2.447636500000044,3397.0559379926776,300,0.03,2048
46,46,2.4969472000000223,3397.0559379926776,300,0.03,2048
47,47,2.547035600000072,3397.0559379926776,300,0.03,2048
48,48,2.5977262999999766,3397.0559379926776,300,0.03,2048
49,49,2.6482387000000926,3420.941468298728,300,0.03,2048
50,50,2.700633400000015,3420.941468298728,300,0.03,2048
