,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.014889400000015485,2791.2757030592,300,0.03,2048
1,1,0.06414529999995011,2791.2757030592,300,0.03,2048
2,2,0.12619929999993929,2839.7906977953326,300,0.03,2048
3,3,0.19319719999998597,2839.7906977953326,300,0.03,2048
4,4,0.2461178999999447,2839.7906977953326,300,0.03,2048
5,5,0.3145959999999377,2842.4471255146946,300,0.03,2048
6,6,0.3576110999999855,2873.1448660965916,300,0.03,2048
7,7,0.4075232999999798,2902.885550340102,300,0.03,2048
8,8,0.45820209999999406,2921.6140989690575,300,0.03,2048
9,9,0.5277747999999747,2933.902726505298,300,0.03,2048
10,10,0.5730427999999392,2933.902726505298,300,0.03,2048
11,11,0.6233604999999898,2951.169855483449,300,0.03,2048
12,12,0.6772930999999289,2951.169855483449,300,0.03,2048
13,13,0.7504956999999877,2951.169855483449,300,0.03,2048
14,14,0.8051360999999133,2978.8082708581987,300,0.03,2048
15,15,0.8546147999999221,2978.8082708581987,300,0.03,2048
16,16,0.9131031999999095,3026.5586041255465,300,0.03,2048
17,17,0.9891303999999081,3026.5586041255465,300,0.03,2048
18,18,1.0420725999999831,3026.5586041255465,300,0.03,2048
19,19,1.0955079999999953,3026.5586041255465,300,0.03,2048
20,20,1.1472569000000021,3026.5586041255465,300,0.03,2048
21,21,1.2049218999999312,3026.5586041255465,300,0.03,2048
22,22,1.2606175999999323,3026.5586041255465,300,0.03,2048
23,23,1.3119279999999662,3026.5586041255465,300,0.03,2048
24,24,1.3597447999999304,3026.5586041255465,300,0.03,2048
25,25,1.412945499999978,3026.5586041255465,300,0.03,2048
26,26,1.4630797999999459,3045.366247036289,300,0.03,2048
27,27,1.5118527999999287,3045.366247036289,300,0.03,2048
28,28,1.561028599999986,3048.0180807537986,300,0.03,2048
29,29,1.608649000000014,3048.0180807537986,300,0.03,2048
30,30,1.6582495999999765,3048.0180807537986,300,0.03,2048
31,31,1.710638700000004,3048.0180807537986,300,0.03,2048
32,32,1.7600033999999596,3048.0180807537986,300,0.03,2048
33,33,1.8487422999999126,3048.0180807537986,300,0.03,2048
34,34,1.910127799999941,3048.0180807537986,300,0.03,2048
35,35,1.9699147999999695,3048.0180807537986,300,0.03,2048
36,36,2.0309566999999333,3048.0180807537986,300,0.03,2048
37,37,2.078885199999945,3048.0180807537986,300,0.03,2048
38,38,2.136618999999996,3049.1499295878784,300,0.03,2048
39,39,2.19746669999995,3049.1499295878784,300,0.03,2048
40,40,2.246204700000021,3049.1499295878784,300,0.03,2048
41,41,2.2970716999999468,3049.1499295878784,300,0.03,2048
42,42,2.3438427999999476,3049.1499295878784,300,0.03,2048
43,43,2.390123199999948,3049.1499295878784,300,0.03,2048
44,44,2.4356429999999136,3049.1499295878784,300,0.03,2048
45,45,2.4839545999999473,3051.692602600892,300,0.03,2048
46,46,2.5265425999999707,3051.692602600892,300,0.03,2048
47,47,2.5715139000000136,3051.692602600892,300,0.03,2048
48,48,2.6199728999999934,3057.3591030745574,300,0.03,2048
49,49,2.664601199999993,3057.3591030745574,300,0.03,2048
50,50,2.709298399999966,3057.3591030745574,300,0.03,2048
51,51,2.759391100000016,3057.3591030745574,300,0.03,2048
52,52,2.8102583999999524,3057.3591030745574,300,0.03,2048
53,53,2.864826600000015,3057.3591030745574,300,0.03,2048
54,54,2.9278156999999965,3058.490951908637,300,0.03,2048
55,55,2.9771041000000196,3058.490951908637,300,0.03,2048
56,56,3.027657799999929,3058.490951908637,300,0.03,2048
57,57,3.073228399999948,3063.324499468404,300,0.03,2048
58,58,3.1171542999999247,3063.324499468404,300,0.03,2048
