,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
306,306,14.566125400000033,2518.543453665405,300,0.03,2048
307,307,14.611142299999983,2518.543453665405,300,0.03,2048
308,308,14.653812600000037,2518.543453665405,300,0.03,2048
309,309,14.697502799999995,2518.543453665405,300,0.03,2048
310,310,14.743058700000006,2518.543453665405,300,0.03,2048
311,311,14.78538900000001,2518.543453665405,300,0.03,2048
312,312,14.824384399999985,2518.543453665405,300,0.03,2048
313,313,14.86676570000003,2518.543453665405,300,0.03,2048
314,314,14.911391900000012,2518.543453665405,300,0.03,2048
315,315,14.956749400000035,2518.543453665405,300,0.03,2048
316,316,15.007826399999999,2518.543453665405,300,0.03,2048
317,317,15.052980700000035,2518.543453665405,300,0.03,2048
318,318,15.097990700000025,2518.543453665405,300,0.03,2048
319,319,15.144083800000033,2518.543453665405,300,0.03,2048
320,320,15.189135800000031,2518.543453665405,300,0.03,2048
321,321,15.235142199999984,2518.543453665405,300,0.03,2048
322,322,15.285053699999992,2518.543453665405,300,0.03,2048
323,323,15.332743600000015,2518.543453665405,300,0.03,2048
324,324,15.38182549999999,2518.543453665405,300,0.03,2048
325,325,15.430549400000018,2518.543453665405,300,0.03,2048
326,326,15.476291600000025,2518.543453665405,300,0.03,2048
327,327,15.52170910000001,2518.543453665405,300,0.03,2048
328,328,15.567079200000023,2518.543453665405,300,0.03,2048
329,329,15.609351400000037,2518.543453665405,300,0.03,2048
