,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.021958100000119884,4802.3931647178015,False,300,0.2,2048
1,1,1.2303318000003856,4802.3931647178015,False,300,0.2,2048
2,2,2.5950800999999046,4821.234743796416,False,300,0.2,2048
3,3,3.855771000000459,4908.464774396614,False,300,0.2,2048
4,4,4.976710699999785,4908.464774396614,False,300,0.2,2048
5,5,6.228182200000447,4930.411619425383,False,300,0.2,2048
6,6,7.287174699999923,4930.411619425383,False,300,0.2,2048
7,7,8.342774099999588,4930.411619425383,False,300,0.2,2048
8,8,9.318902699999853,4930.411619425383,False,300,0.2,2048
9,9,10.314919000000373,4930.411619425383,False,300,0.2,2048
10,10,11.31565370000044,4930.411619425383,False,300,0.2,2048
11,11,12.349473399999624,4930.411619425383,False,300,0.2,2048
12,12,13.382690999999795,4952.788607521111,False,300,0.2,2048
13,13,14.307297800000015,4952.788607521111,False,300,0.2,2048
14,14,15.226422699999603,4952.788607521111,False,300,0.2,2048
15,15,16.15415219999977,4952.788607521111,False,300,0.2,2048
16,16,17.070570300000327,4952.788607521111,False,300,0.2,2048
17,17,17.984449399999903,4952.788607521111,False,300,0.2,2048
18,18,18.9545349,4952.788607521111,False,300,0.2,2048
19,19,19.85201799999959,4952.788607521111,False,300,0.2,2048
20,20,20.765763999999763,4952.788607521111,False,300,0.2,2048
21,21,21.690396500000134,4952.788607521111,False,300,0.2,2048
22,22,22.64943680000033,4952.788607521111,False,300,0.2,2048
23,23,23.575982600000316,4952.788607521111,False,300,0.2,2048
24,24,24.6332739999998,4952.788607521111,False,300,0.2,2048
25,25,25.690809300000183,4952.788607521111,False,300,0.2,2048
26,26,26.626706600000034,4952.788607521111,False,300,0.2,2048
27,27,27.584021599999687,4952.788607521111,False,300,0.2,2048
28,28,28.6178903,4952.788607521111,False,300,0.2,2048
29,29,29.56679499999973,4952.788607521111,False,300,0.2,2048
30,30,30.59660509999958,4952.788607521111,False,300,0.2,2048
31,31,31.538981100000456,4952.788607521111,False,300,0.2,2048
32,32,32.59305450000011,4952.788607521111,False,300,0.2,2048
33,33,33.621497299999646,4952.788607521111,False,300,0.2,2048
34,34,34.68896700000005,4952.788607521111,False,300,0.2,2048
35,35,35.75339739999981,4952.788607521111,False,300,0.2,2048
36,36,36.790552299999945,4952.788607521111,False,300,0.2,2048
37,37,37.816062599999896,4952.788607521111,False,300,0.2,2048
38,38,38.80403159999969,4952.788607521111,False,300,0.2,2048
39,39,39.860010299999885,4952.788607521111,False,300,0.2,2048
40,40,40.921224200000324,4952.788607521111,False,300,0.2,2048
41,41,41.94801480000024,4952.788607521111,False,300,0.2,2048
42,42,43.0523205999998,4952.788607521111,False,300,0.2,2048
43,43,44.01970530000017,4952.788607521111,False,300,0.2,2048
44,44,44.9309417000004,4952.788607521111,False,300,0.2,2048
45,45,45.87601300000006,4952.788607521111,False,300,0.2,2048
