,Iteration,Fitness,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,2681.9393902824845,0.015875900000082765,"[12, 15, 9, 14, 11, 2, 17, 18, 10, 21, 3, 19, 8, 1, 20, 5, 0, 6, 7, 16, 13, 4]",False,300,0.2,2048
1,1,3444.3716546068054,0.6327573000000939,"[16, 19, 2, 6, 17, 9, 12, 20, 1, 5, 7, 18, 0, 11, 13, 4, 21, 14, 3, 8, 15, 10]",False,300,0.2,2048
2,2,3674.481095097449,1.2198688999999376,"[11, 3, 18, 16, 6, 14, 20, 13, 4, 15, 19, 10, 2, 17, 7, 21, 8, 12, 0, 1, 9, 5]",False,300,0.2,2048
3,4,3757.318694437098,2.4201075999999375,"[2, 7, 20, 19, 13, 18, 5, 14, 0, 4, 12, 11, 15, 17, 3, 8, 10, 9, 21, 1, 6, 16]",False,300,0.2,2048
4,8,3786.6233707237648,4.726141599999892,"[11, 3, 18, 13, 6, 14, 15, 20, 4, 0, 16, 10, 2, 17, 9, 7, 8, 12, 1, 21, 19, 5]",False,300,0.2,2048
5,16,3786.6233707237648,9.451628999999912,"[11, 3, 18, 13, 6, 14, 15, 20, 4, 0, 16, 10, 2, 17, 9, 7, 8, 12, 1, 21, 19, 5]",False,300,0.2,2048
6,32,3786.6233707237648,18.734525900000108,"[11, 3, 18, 13, 6, 14, 15, 20, 4, 0, 16, 10, 2, 17, 9, 7, 8, 12, 1, 21, 19, 5]",False,300,0.2,2048
7,64,3786.6233707237648,36.863542399999915,"[11, 3, 18, 13, 6, 14, 15, 20, 4, 0, 16, 10, 2, 17, 9, 7, 8, 12, 1, 21, 19, 5]",False,300,0.2,2048
8,128,3786.6233707237648,73.51125279999997,"[11, 3, 18, 13, 6, 14, 15, 20, 4, 0, 16, 10, 2, 17, 9, 7, 8, 12, 1, 21, 19, 5]",False,300,0.2,2048
9,256,3786.6233707237648,117.84928760000003,"[11, 3, 18, 13, 6, 14, 15, 20, 4, 0, 16, 10, 2, 17, 9, 7, 8, 12, 1, 21, 19, 5]",False,300,0.2,2048
10,512,3786.6233707237648,117.84928760000003,"[11, 3, 18, 13, 6, 14, 15, 20, 4, 0, 16, 10, 2, 17, 9, 7, 8, 12, 1, 21, 19, 5]",False,300,0.2,2048
11,1024,3786.6233707237648,117.84928760000003,"[11, 3, 18, 13, 6, 14, 15, 20, 4, 0, 16, 10, 2, 17, 9, 7, 8, 12, 1, 21, 19, 5]",False,300,0.2,2048
12,2048,3786.6233707237648,117.84928760000003,"[11, 3, 18, 13, 6, 14, 15, 20, 4, 0, 16, 10, 2, 17, 9, 7, 8, 12, 1, 21, 19, 5]",False,300,0.2,2048
