,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.01943570000003092,4611.6427500109185,300,0.03,2048
1,1,0.07907569999952102,4617.772866092779,300,0.03,2048
2,2,0.15048699999988457,4617.772866092779,300,0.03,2048
3,3,0.2196870999996463,4687.2410503657775,300,0.03,2048
4,4,0.27695159999984753,4930.92449562562,300,0.03,2048
5,5,0.34352209999997285,4948.92381322216,300,0.03,2048
6,6,0.40260699999998906,4948.92381322216,300,0.03,2048
7,7,0.46148859999993874,4948.92381322216,300,0.03,2048
8,8,0.5189242999995258,4948.92381322216,300,0.03,2048
9,9,0.5866766999997708,4967.884943564768,300,0.03,2048
10,10,0.6466553999998723,4967.884943564768,300,0.03,2048
11,11,0.7136149999996633,4967.884943564768,300,0.03,2048
12,12,0.7712691999995513,4993.056010680541,300,0.03,2048
13,13,0.8323845999993864,5032.39373456351,300,0.03,2048
14,14,0.8889885999997205,5051.324084609073,300,0.03,2048
15,15,0.9474693000001935,5057.905723939393,300,0.03,2048
16,16,1.0144046999994316,5057.905723939393,300,0.03,2048
17,17,1.0852852999996685,5057.905723939393,300,0.03,2048
18,18,1.1496688999995968,5087.50896492274,300,0.03,2048
19,19,1.2144652999995742,5087.50896492274,300,0.03,2048
20,20,1.2704016999996384,5222.796459775575,300,0.03,2048
21,21,1.3292062000000442,5222.796459775575,300,0.03,2048
22,22,1.3940812000000733,5222.796459775575,300,0.03,2048
23,23,1.4532563000002483,5222.796459775575,300,0.03,2048
24,24,1.509875199999442,5222.796459775575,300,0.03,2048
25,25,1.5664631999998164,5222.796459775575,300,0.03,2048
26,26,1.6269415999995545,5222.796459775575,300,0.03,2048
27,27,1.689786500000082,5228.664272086363,300,0.03,2048
28,28,1.746456500000022,5228.664272086363,300,0.03,2048
29,29,1.8040560999997979,5261.164714534693,300,0.03,2048
30,30,1.8634561999997459,5261.164714534693,300,0.03,2048
31,31,1.921129700000165,5261.164714534693,300,0.03,2048
32,32,1.9780007999997906,5264.4565488230755,300,0.03,2048
33,33,2.045189699999355,5264.4565488230755,300,0.03,2048
34,34,2.1024711999998544,5264.4565488230755,300,0.03,2048
35,35,2.1595022000001336,5264.4565488230755,300,0.03,2048
36,36,2.217020600000069,5264.4565488230755,300,0.03,2048
37,37,2.2738288000000466,5284.07138688621,300,0.03,2048
38,38,2.3305387000000337,5284.07138688621,300,0.03,2048
39,39,2.3878608999993958,5284.07138688621,300,0.03,2048
40,40,2.4465344000000186,5284.07138688621,300,0.03,2048
41,41,2.504675700000007,5284.07138688621,300,0.03,2048
42,42,2.561853600000177,5284.07138688621,300,0.03,2048
43,43,2.619335299999875,5284.07138688621,300,0.03,2048
44,44,2.7038455000001704,5284.07138688621,300,0.03,2048
45,45,2.794275199999902,5284.07138688621,300,0.03,2048
46,46,2.853354500000023,5284.07138688621,300,0.03,2048
47,47,2.911215899999661,5284.07138688621,300,0.03,2048
48,48,2.9662885999996433,5284.07138688621,300,0.03,2048
49,49,3.0224333999994997,5317.745944252343,300,0.03,2048
50,50,3.077767199999471,5317.745944252343,300,0.03,2048
51,51,3.133839600000101,5317.745944252343,300,0.03,2048
52,52,3.1957791999993788,5317.745944252343,300,0.03,2048
53,53,3.2567450999995344,5317.745944252343,300,0.03,2048
54,54,3.3175658000000112,5317.745944252343,300,0.03,2048
55,55,3.3776354999999967,5317.745944252343,300,0.03,2048
56,56,3.435336099999404,5317.745944252343,300,0.03,2048
57,57,3.4951986999994915,5317.745944252343,300,0.03,2048
58,58,3.555325299999822,5317.745944252343,300,0.03,2048
59,59,3.6196203999998033,5317.745944252343,300,0.03,2048
60,60,3.6848677999996653,5317.745944252343,300,0.03,2048
61,61,3.7834281999994346,5317.745944252343,300,0.03,2048
62,62,3.845427799999925,5317.745944252343,300,0.03,2048
63,63,3.9242960999999923,5317.745944252343,300,0.03,2048
64,64,3.990422299999409,5317.745944252343,300,0.03,2048
65,65,4.092577999999776,5317.745944252343,300,0.03,2048
66,66,4.175153899999714,5317.745944252343,300,0.03,2048
67,67,4.242673400000058,5317.745944252343,300,0.03,2048
68,68,4.302716000000146,5317.745944252343,300,0.03,2048
69,69,4.361945900000137,5317.745944252343,300,0.03,2048
70,70,4.42543569999998,5317.745944252343,300,0.03,2048
71,71,4.498053399999662,5322.01358681257,300,0.03,2048
72,72,4.562206499999775,5322.01358681257,300,0.03,2048
73,73,4.622929699999986,5322.01358681257,300,0.03,2048
74,74,4.691031999999723,5322.01358681257,300,0.03,2048
75,75,4.751932099999976,5349.0892170097495,300,0.03,2048
76,76,4.816131399999904,5349.0892170097495,300,0.03,2048
77,77,4.876422599999387,5349.0892170097495,300,0.03,2048
78,78,4.936285899999348,5349.0892170097495,300,0.03,2048
79,79,4.9957979000000705,5349.0892170097495,300,0.03,2048
