,Iteration,Time,Fitness,Temperature,max_iters
0,0,0.0001505999971413985,6652.362270988119,1,8192
1,1,0.0014505999970424455,6652.529613252962,1,8192
2,2,0.012273799999093171,6652.529613252962,1,8192
3,3,0.021709099997679004,6652.529613252962,1,8192
4,4,0.021861299999727635,6652.529613252962,1,8192
5,5,0.031522299999778625,6702.906858711382,1,8192
6,6,0.031735599997773534,6702.906858711382,1,8192
7,7,0.0318712999978743,6702.906858711382,1,8192
8,8,0.03200289999949746,6706.092761588274,1,8192
9,9,0.04256679999889457,6706.092761588274,1,8192
10,10,0.04278409999824362,6723.666625252404,1,8192
11,11,0.043002700000215555,6723.666625252404,1,8192
12,12,0.04314429999794811,6872.232653634198,1,8192
13,13,0.043460199998662574,6872.232653634198,1,8192
14,14,0.04358979999960866,6873.933067885804,1,8192
15,15,0.0438334999998915,6910.900294478541,1,8192
16,16,0.04411689999687951,6950.248898741985,1,8192
17,17,0.05651429999852553,6950.248898741985,1,8192
18,18,0.05668879999939236,6950.248898741985,1,8192
19,19,0.05682619999788585,7138.176723188997,1,8192
20,20,0.057093699997494696,7138.176723188997,1,8192
21,21,0.05723359999683453,7138.176723188997,1,8192
22,22,0.05736599999727332,7138.176723188997,1,8192
23,23,0.05749499999728869,7138.176723188997,1,8192
24,24,0.057623400000011316,7189.516518901639,1,8192
25,25,0.05781659999775002,7189.516518901639,1,8192
26,26,0.057945699998526834,7189.341862740179,1,8192
27,27,0.05814759999702801,7189.341862740179,1,8192
28,28,0.05837029999747756,7265.9352901362145,1,8192
29,29,0.05858029999944847,7265.9352901362145,1,8192
30,30,0.05870929999946384,7379.887257377577,1,8192
31,31,0.058942599996953504,7379.887257377577,1,8192
32,32,0.05907139999908395,7792.469135980187,1,8192
33,33,0.07146979999743053,7805.063836012925,1,8192
34,34,0.07168479999745614,7805.063836012925,1,8192
35,35,0.07182599999941885,7805.063836012925,1,8192
36,36,0.07196139999723528,7805.063836012925,1,8192
37,37,0.07209519999742042,7805.063836012925,1,8192
38,38,0.072265899998456,7805.063836012925,1,8192
39,39,0.07245419999890146,7805.063836012925,1,8192
40,40,0.07258579999688664,7805.063836012925,1,8192
41,41,0.07271579999724054,7824.417411212533,1,8192
42,42,0.07291149999946356,7824.417411212533,1,8192
43,43,0.07307239999863668,7824.417411212533,1,8192
44,44,0.07321899999806192,7836.0960865625075,1,8192
45,45,0.07341449999876204,7836.0960865625075,1,8192
46,46,0.07354429999759304,7836.0960865625075,1,8192
47,47,0.07367479999811621,7836.0960865625075,1,8192
48,48,0.07380479999847012,7836.0960865625075,1,8192
49,49,0.07393609999780892,7836.0960865625075,1,8192
50,50,0.0740663999968092,7836.0960865625075,1,8192
51,51,0.07425789999979315,7836.0960865625075,1,8192
52,52,0.07438909999837051,7836.0960865625075,1,8192
53,53,0.07451909999872441,7836.0960865625075,1,8192
54,54,0.07464729999992414,7836.0960865625075,1,8192
55,55,0.07481929999994463,7836.0960865625075,1,8192
56,56,0.07499149999785004,7855.747814028009,1,8192
57,57,0.07522249999965425,7855.747814028009,1,8192
58,58,0.07538949999798206,7855.747814028009,1,8192
59,59,0.07554890000028536,7855.747814028009,1,8192
60,60,0.07573190000039176,7855.747814028009,1,8192
61,61,0.0759790999982215,7855.747814028009,1,8192
62,62,0.07648340000014286,7941.956083492765,1,8192
63,63,0.07673809999687364,7941.956083492765,1,8192
64,64,0.07690379999985453,7941.956083492765,1,8192
65,65,0.08817079999789712,7963.705490043369,1,8192
66,66,0.08840689999851747,7963.705490043369,1,8192
67,67,0.08856240000022808,7963.705490043369,1,8192
68,68,0.0887016999986372,7963.705490043369,1,8192
69,69,0.08883629999763798,7963.705490043369,1,8192
70,70,0.08897139999680803,7963.705490043369,1,8192
71,71,0.08910259999902337,7963.705490043369,1,8192
72,72,0.08934189999854425,8022.487124898068,1,8192
73,73,0.08953629999814439,8022.487124898068,1,8192
74,74,0.08971480000036536,8022.487124898068,1,8192
75,75,0.08988719999979367,8022.487124898068,1,8192
76,76,0.090044399999897,8024.0635160413285,1,8192
77,77,0.09024239999780548,8024.0635160413285,1,8192
78,78,0.09037189999799011,8024.0635160413285,1,8192
79,79,0.09050189999834402,8024.0635160413285,1,8192
80,80,0.09063119999700575,8024.0635160413285,1,8192
81,81,0.09075859999938984,8024.0635160413285,1,8192
82,82,0.09088639999754378,8107.193377530414,1,8192
83,83,0.09107599999697413,8107.193377530414,1,8192
84,84,0.09122559999741497,8107.193377530414,1,8192
85,85,0.09136909999870113,8107.193377530414,1,8192
86,86,0.09149780000007013,8107.193377530414,1,8192
87,87,0.09162629999991623,8135.842460070981,1,8192
88,88,0.09181769999850076,8135.842460070981,1,8192
89,89,0.09194839999690885,8161.733253333619,1,8192
90,90,0.0921448999979475,8161.733253333619,1,8192
91,91,0.09227689999897848,8162.095474680346,1,8192
92,92,0.09246770000027027,8199.012071269575,1,8192
93,93,0.0926593000003777,8298.154251476393,1,8192
94,94,0.09285059999820078,8298.154251476393,1,8192
95,95,0.0929796999989776,8298.154251476393,1,8192
96,96,0.09310999999797787,8298.154251476393,1,8192
97,97,0.09324500000002445,8298.154251476393,1,8192
98,98,0.09337369999775547,8298.154251476393,1,8192
99,99,0.09350119999726303,8299.265284724836,1,8192
100,100,0.09369149999838555,8344.910159780295,1,8192
101,101,0.09388269999908516,8344.910159780295,1,8192
102,102,0.09401090000028489,8344.910159780295,1,8192
103,103,0.0941432999970857,8344.910159780295,1,8192
104,104,0.09427299999879324,8344.910159780295,1,8192
105,105,0.09440299999914714,8344.910159780295,1,8192
