,Iteration,Fitness,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,1846.9694471248808,0.014733199999994895,"[2, 9, 8, 5, 1, 10, 6, 3, 7, 11, 0, 4]",False,300,0.2,2048
1,1,2212.202538684355,0.32763319999997975,"[1, 7, 8, 6, 9, 5, 4, 3, 11, 10, 2, 0]",False,300,0.2,2048
2,2,2222.3243912147846,0.72089059999999,"[9, 7, 8, 0, 11, 3, 2, 10, 1, 5, 4, 6]",False,300,0.2,2048
3,4,2260.1260953942046,1.4154385999999874,"[7, 8, 0, 4, 3, 2, 10, 11, 5, 1, 6, 9]",False,300,0.2,2048
4,8,2260.1260953942046,2.6706267999999795,"[7, 8, 0, 4, 3, 2, 10, 11, 5, 1, 6, 9]",False,300,0.2,2048
5,16,2260.1260953942046,4.972290200000003,"[7, 8, 0, 4, 3, 2, 10, 11, 5, 1, 6, 9]",False,300,0.2,2048
6,32,2260.1260953942046,9.969038499999982,"[7, 8, 0, 4, 3, 2, 10, 11, 5, 1, 6, 9]",False,300,0.2,2048
7,64,2260.1260953942046,20.090084099999984,"[7, 8, 0, 4, 3, 2, 10, 11, 5, 1, 6, 9]",False,300,0.2,2048
8,128,2260.1260953942046,40.9809233,"[7, 8, 0, 4, 3, 2, 10, 11, 5, 1, 6, 9]",False,300,0.2,2048
9,256,2260.1260953942046,64.25849690000001,"[7, 8, 0, 4, 3, 2, 10, 11, 5, 1, 6, 9]",False,300,0.2,2048
10,512,2260.1260953942046,64.25849690000001,"[7, 8, 0, 4, 3, 2, 10, 11, 5, 1, 6, 9]",False,300,0.2,2048
11,1024,2260.1260953942046,64.25849690000001,"[7, 8, 0, 4, 3, 2, 10, 11, 5, 1, 6, 9]",False,300,0.2,2048
12,2048,2260.1260953942046,64.25849690000001,"[7, 8, 0, 4, 3, 2, 10, 11, 5, 1, 6, 9]",False,300,0.2,2048
