,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.01546199999999942,1837.9514156162911,False,300,0.2,2048
1,1,0.2691397000000002,1837.9514156162911,False,300,0.2,2048
2,2,0.5350973000000003,1837.9514156162911,False,300,0.2,2048
3,3,0.8524467999999992,1837.9514156162911,False,300,0.2,2048
4,4,1.1176744000000003,1837.9514156162911,False,300,0.2,2048
5,5,1.3889472000000005,1837.9514156162911,False,300,0.2,2048
6,6,1.641907999999999,1837.9514156162911,False,300,0.2,2048
7,7,1.8840836000000003,1837.9514156162911,False,300,0.2,2048
8,8,2.1773746999999997,1837.9514156162911,False,300,0.2,2048
9,9,2.442321099999999,1837.9514156162911,False,300,0.2,2048
10,10,2.7109971,1837.9514156162911,False,300,0.2,2048
11,11,2.9518956000000003,1837.9514156162911,False,300,0.2,2048
12,12,3.1953429,1837.9514156162911,False,300,0.2,2048
13,13,3.4603125000000006,1837.9514156162911,False,300,0.2,2048
14,14,3.6908505,1837.9514156162911,False,300,0.2,2048
15,15,3.9293932,1837.9514156162911,False,300,0.2,2048
16,16,4.2059435999999994,1837.9514156162911,False,300,0.2,2048
17,17,4.4650689,1837.9514156162911,False,300,0.2,2048
18,18,4.6942368000000005,1837.9514156162911,False,300,0.2,2048
19,19,4.932528399999999,1837.9514156162911,False,300,0.2,2048
20,20,5.1732829,1837.9514156162911,False,300,0.2,2048
21,21,5.450745099999999,1837.9514156162911,False,300,0.2,2048
22,22,5.730891699999999,1837.9514156162911,False,300,0.2,2048
23,23,5.982938900000001,1837.9514156162911,False,300,0.2,2048
24,24,6.2371035,1837.9514156162911,False,300,0.2,2048
25,25,6.479929899999998,1837.9514156162911,False,300,0.2,2048
26,26,6.7162501,1837.9514156162911,False,300,0.2,2048
27,27,6.959337399999999,1837.9514156162911,False,300,0.2,2048
28,28,7.2153803,1837.9514156162911,False,300,0.2,2048
29,29,7.471792999999998,1837.9514156162911,False,300,0.2,2048
30,30,7.711718399999999,1837.9514156162911,False,300,0.2,2048
31,31,7.952214900000001,1837.9514156162911,False,300,0.2,2048
32,32,8.183749899999999,1837.9514156162911,False,300,0.2,2048
33,33,8.449745400000001,1837.9514156162911,False,300,0.2,2048
34,34,8.6841173,1837.9514156162911,False,300,0.2,2048
35,35,8.939435799999998,1837.9514156162911,False,300,0.2,2048
36,36,9.187794100000001,1837.9514156162911,False,300,0.2,2048
37,37,9.4431683,1837.9514156162911,False,300,0.2,2048
38,38,9.6913314,1837.9514156162911,False,300,0.2,2048
39,39,9.9319141,1837.9514156162911,False,300,0.2,2048
40,40,10.1651205,1837.9514156162911,False,300,0.2,2048
41,41,10.434794700000001,1837.9514156162911,False,300,0.2,2048
42,42,10.6922134,1837.9514156162911,False,300,0.2,2048
43,43,10.9435902,1837.9514156162911,False,300,0.2,2048
44,44,11.180719499999999,1837.9514156162911,False,300,0.2,2048
45,45,11.4193189,1837.9514156162911,False,300,0.2,2048
46,46,11.647619800000001,1837.9514156162911,False,300,0.2,2048
47,47,11.899522600000001,1837.9514156162911,False,300,0.2,2048
48,48,12.149341499999998,1837.9514156162911,False,300,0.2,2048
49,49,12.3882388,1837.9514156162911,False,300,0.2,2048
50,50,12.6218018,1837.9514156162911,False,300,0.2,2048
51,51,12.865020399999999,1837.9514156162911,False,300,0.2,2048
52,52,13.1037587,1837.9514156162911,False,300,0.2,2048
53,53,13.3657167,1837.9514156162911,False,300,0.2,2048
54,54,13.6379075,1837.9514156162911,False,300,0.2,2048
55,55,13.903442299999998,1837.9514156162911,False,300,0.2,2048
56,56,14.1552312,1837.9514156162911,False,300,0.2,2048
57,57,14.395671799999999,1837.9514156162911,False,300,0.2,2048
58,58,14.643149900000001,1837.9514156162911,False,300,0.2,2048
59,59,14.9020641,1837.9514156162911,False,300,0.2,2048
60,60,15.146953400000001,1837.9514156162911,False,300,0.2,2048
61,61,15.377152200000001,1837.9514156162911,False,300,0.2,2048
62,62,15.6506772,1837.9514156162911,False,300,0.2,2048
63,63,15.9228625,1837.9514156162911,False,300,0.2,2048
64,64,16.1675625,1837.9514156162911,False,300,0.2,2048
65,65,16.438047,1837.9514156162911,False,300,0.2,2048
66,66,16.6859011,1837.9514156162911,False,300,0.2,2048
67,67,16.9214254,1837.9514156162911,False,300,0.2,2048
68,68,17.1434295,1837.9514156162911,False,300,0.2,2048
69,69,17.3838637,1837.9514156162911,False,300,0.2,2048
70,70,17.64496,1837.9514156162911,False,300,0.2,2048
71,71,17.8949807,1837.9514156162911,False,300,0.2,2048
72,72,18.1375094,1837.9514156162911,False,300,0.2,2048
73,73,18.3689104,1837.9514156162911,False,300,0.2,2048
74,74,18.6109586,1837.9514156162911,False,300,0.2,2048
75,75,18.8612188,1837.9514156162911,False,300,0.2,2048
76,76,19.1066461,1837.9514156162911,False,300,0.2,2048
77,77,19.3412365,1837.9514156162911,False,300,0.2,2048
78,78,19.5829365,1837.9514156162911,False,300,0.2,2048
79,79,19.8428559,1837.9514156162911,False,300,0.2,2048
80,80,20.0702515,1837.9514156162911,False,300,0.2,2048
81,81,20.3380213,1837.9514156162911,False,300,0.2,2048
82,82,20.5837644,1837.9514156162911,False,300,0.2,2048
83,83,20.8742039,1837.9514156162911,False,300,0.2,2048
84,84,21.1144682,1837.9514156162911,False,300,0.2,2048
85,85,21.347197,1837.9514156162911,False,300,0.2,2048
86,86,21.6094733,1837.9514156162911,False,300,0.2,2048
87,87,21.8409125,1837.9514156162911,False,300,0.2,2048
88,88,22.0596418,1837.9514156162911,False,300,0.2,2048
89,89,22.310192800000003,1837.9514156162911,False,300,0.2,2048
90,90,22.565011400000003,1837.9514156162911,False,300,0.2,2048
91,91,22.809388900000002,1837.9514156162911,False,300,0.2,2048
92,92,23.057684000000002,1837.9514156162911,False,300,0.2,2048
93,93,23.3432489,1837.9514156162911,False,300,0.2,2048
94,94,23.574450900000002,1837.9514156162911,False,300,0.2,2048
95,95,23.8274129,1837.9514156162911,False,300,0.2,2048
96,96,24.060992900000002,1837.9514156162911,False,300,0.2,2048
97,97,24.310616500000002,1837.9514156162911,False,300,0.2,2048
98,98,24.5528396,1837.9514156162911,False,300,0.2,2048
99,99,24.788805699999998,1837.9514156162911,False,300,0.2,2048
100,100,25.0364163,1837.9514156162911,False,300,0.2,2048
101,101,25.286838699999997,1837.9514156162911,False,300,0.2,2048
102,102,25.554921299999997,1837.9514156162911,False,300,0.2,2048
103,103,25.8166438,1837.9514156162911,False,300,0.2,2048
104,104,26.0826226,1837.9514156162911,False,300,0.2,2048
105,105,26.3632273,1837.9514156162911,False,300,0.2,2048
106,106,26.665411499999998,1837.9514156162911,False,300,0.2,2048
107,107,26.9533377,1837.9514156162911,False,300,0.2,2048
108,108,27.1787456,1837.9514156162911,False,300,0.2,2048
109,109,27.4124019,1837.9514156162911,False,300,0.2,2048
110,110,27.646129199999997,1837.9514156162911,False,300,0.2,2048
111,111,27.9521784,1837.9514156162911,False,300,0.2,2048
112,112,28.2024161,1837.9514156162911,False,300,0.2,2048
113,113,28.447850799999998,1837.9514156162911,False,300,0.2,2048
114,114,28.7047746,1837.9514156162911,False,300,0.2,2048
115,115,28.975242700000003,1837.9514156162911,False,300,0.2,2048
116,116,29.2113418,1837.9514156162911,False,300,0.2,2048
117,117,29.440555699999997,1837.9514156162911,False,300,0.2,2048
118,118,29.6629468,1837.9514156162911,False,300,0.2,2048
119,119,29.9128883,1837.9514156162911,False,300,0.2,2048
120,120,30.1516188,1837.9514156162911,False,300,0.2,2048
121,121,30.3696926,1837.9514156162911,False,300,0.2,2048
122,122,30.622943,1837.9514156162911,False,300,0.2,2048
123,123,30.868669699999998,1837.9514156162911,False,300,0.2,2048
124,124,31.099526500000003,1837.9514156162911,False,300,0.2,2048
125,125,31.3223311,1837.9514156162911,False,300,0.2,2048
126,126,31.5471547,1837.9514156162911,False,300,0.2,2048
127,127,31.7924571,1837.9514156162911,False,300,0.2,2048
128,128,32.0533599,1837.9514156162911,False,300,0.2,2048
129,129,32.3261127,1837.9514156162911,False,300,0.2,2048
130,130,32.5820046,1837.9514156162911,False,300,0.2,2048
131,131,32.8219098,1837.9514156162911,False,300,0.2,2048
132,132,33.0731972,1837.9514156162911,False,300,0.2,2048
133,133,33.3541731,1837.9514156162911,False,300,0.2,2048
134,134,33.5973589,1837.9514156162911,False,300,0.2,2048
135,135,33.8437034,1837.9514156162911,False,300,0.2,2048
136,136,34.0950356,1837.9514156162911,False,300,0.2,2048
137,137,34.3346599,1837.9514156162911,False,300,0.2,2048
138,138,34.5873439,1837.9514156162911,False,300,0.2,2048
139,139,34.8678005,1837.9514156162911,False,300,0.2,2048
140,140,35.1301862,1837.9514156162911,False,300,0.2,2048
141,141,35.3928832,1837.9514156162911,False,300,0.2,2048
142,142,35.6292176,1837.9514156162911,False,300,0.2,2048
143,143,35.918997,1837.9514156162911,False,300,0.2,2048
144,144,36.2073103,1837.9514156162911,False,300,0.2,2048
145,145,36.4883139,1837.9514156162911,False,300,0.2,2048
146,146,36.7080879,1837.9514156162911,False,300,0.2,2048
147,147,36.9552825,1837.9514156162911,False,300,0.2,2048
148,148,37.1831267,1837.9514156162911,False,300,0.2,2048
149,149,37.4196745,1837.9514156162911,False,300,0.2,2048
150,150,37.67973,1837.9514156162911,False,300,0.2,2048
151,151,37.9288245,1837.9514156162911,False,300,0.2,2048
152,152,38.1445125,1837.9514156162911,False,300,0.2,2048
153,153,38.3741699,1837.9514156162911,False,300,0.2,2048
154,154,38.6269519,1837.9514156162911,False,300,0.2,2048
155,155,38.9602539,1837.9514156162911,False,300,0.2,2048
156,156,39.2239665,1837.9514156162911,False,300,0.2,2048
157,157,39.5142982,1837.9514156162911,False,300,0.2,2048
158,158,39.766581099999996,1837.9514156162911,False,300,0.2,2048
159,159,40.0175197,1837.9514156162911,False,300,0.2,2048
160,160,40.3098254,1837.9514156162911,False,300,0.2,2048
161,161,40.609091,1837.9514156162911,False,300,0.2,2048
162,162,40.8783706,1837.9514156162911,False,300,0.2,2048
163,163,41.167751,1837.9514156162911,False,300,0.2,2048
164,164,41.4476608,1837.9514156162911,False,300,0.2,2048
165,165,41.7147716,1837.9514156162911,False,300,0.2,2048
166,166,42.0338985,1837.9514156162911,False,300,0.2,2048
167,167,42.284895999999996,1837.9514156162911,False,300,0.2,2048
168,168,42.6208895,1837.9514156162911,False,300,0.2,2048
169,169,42.8881144,1837.9514156162911,False,300,0.2,2048
170,170,43.1275218,1837.9514156162911,False,300,0.2,2048
171,171,43.3701621,1837.9514156162911,False,300,0.2,2048
172,172,43.604435699999996,1837.9514156162911,False,300,0.2,2048
173,173,43.8767379,1837.9514156162911,False,300,0.2,2048
174,174,44.1351779,1837.9514156162911,False,300,0.2,2048
175,175,44.4349178,1837.9514156162911,False,300,0.2,2048
176,176,44.7020012,1837.9514156162911,False,300,0.2,2048
177,177,44.9482329,1837.9514156162911,False,300,0.2,2048
178,178,45.3030846,1837.9514156162911,False,300,0.2,2048
179,179,45.6939224,1837.9514156162911,False,300,0.2,2048
180,180,46.0668332,1837.9514156162911,False,300,0.2,2048
181,181,46.3740009,1837.9514156162911,False,300,0.2,2048
182,182,46.6552407,1837.9514156162911,False,300,0.2,2048
183,183,46.8878982,1837.9514156162911,False,300,0.2,2048
184,184,47.1069123,1837.9514156162911,False,300,0.2,2048
185,185,47.3378854,1837.9514156162911,False,300,0.2,2048
186,186,47.5761546,1837.9514156162911,False,300,0.2,2048
187,187,47.8098232,1837.9514156162911,False,300,0.2,2048
188,188,48.0389812,1837.9514156162911,False,300,0.2,2048
189,189,48.2966434,1837.9514156162911,False,300,0.2,2048
190,190,48.5397172,1837.9514156162911,False,300,0.2,2048
191,191,48.7814277,1837.9514156162911,False,300,0.2,2048
192,192,49.02995,1837.9514156162911,False,300,0.2,2048
193,193,49.345861,1837.9514156162911,False,300,0.2,2048
194,194,49.6273261,1837.9514156162911,False,300,0.2,2048
195,195,49.9378139,1837.9514156162911,False,300,0.2,2048
196,196,50.1734355,1837.9514156162911,False,300,0.2,2048
197,197,50.4395268,1837.9514156162911,False,300,0.2,2048
198,198,50.6860296,1837.9514156162911,False,300,0.2,2048
199,199,50.925376899999996,1837.9514156162911,False,300,0.2,2048
200,200,51.1528011,1837.9514156162911,False,300,0.2,2048
