,Iteration,Fitness,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,1438.2599923473188,0.01546199999999942,"[6, 2, 5, 1, 8, 7, 9, 3, 0, 4]",False,300,0.2,2048
1,1,1837.9514156162911,0.2691397000000002,"[0, 1, 5, 8, 3, 2, 6, 4, 7, 9]",False,300,0.2,2048
2,2,1837.9514156162911,0.5350973000000003,"[0, 1, 5, 8, 3, 2, 6, 4, 7, 9]",False,300,0.2,2048
3,4,1837.9514156162911,1.1176744000000003,"[0, 1, 5, 8, 3, 2, 6, 4, 7, 9]",False,300,0.2,2048
4,8,1837.9514156162911,2.1773746999999997,"[0, 1, 5, 8, 3, 2, 6, 4, 7, 9]",False,300,0.2,2048
5,16,1837.9514156162911,4.2059435999999994,"[0, 1, 5, 8, 3, 2, 6, 4, 7, 9]",False,300,0.2,2048
6,32,1837.9514156162911,8.183749899999999,"[0, 1, 5, 8, 3, 2, 6, 4, 7, 9]",False,300,0.2,2048
7,64,1837.9514156162911,16.1675625,"[0, 1, 5, 8, 3, 2, 6, 4, 7, 9]",False,300,0.2,2048
8,128,1837.9514156162911,32.0533599,"[0, 1, 5, 8, 3, 2, 6, 4, 7, 9]",False,300,0.2,2048
9,256,1837.9514156162911,51.3969563,"[0, 1, 5, 8, 3, 2, 6, 4, 7, 9]",False,300,0.2,2048
10,512,1837.9514156162911,51.3969563,"[0, 1, 5, 8, 3, 2, 6, 4, 7, 9]",False,300,0.2,2048
11,1024,1837.9514156162911,51.3969563,"[0, 1, 5, 8, 3, 2, 6, 4, 7, 9]",False,300,0.2,2048
12,2048,1837.9514156162911,51.3969563,"[0, 1, 5, 8, 3, 2, 6, 4, 7, 9]",False,300,0.2,2048
