,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.015325999999959095,3255.180847121602,300,0.03,2048
1,1,0.06285109999998895,3255.180847121602,300,0.03,2048
2,2,0.12391099999990729,3421.3133923594073,300,0.03,2048
3,3,0.19035069999995358,3421.3133923594073,300,0.03,2048
4,4,0.2363178999999036,3421.3133923594073,300,0.03,2048
5,5,0.293516899999986,3421.3133923594073,300,0.03,2048
6,6,0.34020910000003823,3421.3133923594073,300,0.03,2048
7,7,0.38946789999999964,3444.5506734074525,300,0.03,2048
8,8,0.4373765000000276,3444.5506734074525,300,0.03,2048
9,9,0.4956170000000384,3524.8947017626488,300,0.03,2048
10,10,0.5433662000000368,3524.8947017626488,300,0.03,2048
11,11,0.5898552999999538,3524.8947017626488,300,0.03,2048
12,12,0.6361225999999078,3524.8947017626488,300,0.03,2048
13,13,0.6827284999999392,3524.8947017626488,300,0.03,2048
14,14,0.7342999999998483,3546.562876875356,300,0.03,2048
15,15,0.7823679999999058,3546.562876875356,300,0.03,2048
16,16,0.83739659999992,3546.5628768753563,300,0.03,2048
17,17,0.9053331000000071,3546.5628768753563,300,0.03,2048
18,18,0.9530472999999802,3600.576663344026,300,0.03,2048
19,19,0.9998772999999801,3600.576663344026,300,0.03,2048
20,20,1.045658099999855,3600.576663344026,300,0.03,2048
21,21,1.0915102999999817,3600.576663344026,300,0.03,2048
22,22,1.1380953000000318,3604.180402785976,300,0.03,2048
23,23,1.1861413999999968,3604.180402785976,300,0.03,2048
24,24,1.2330187999998543,3604.180402785976,300,0.03,2048
25,25,1.2844528999999056,3604.180402785976,300,0.03,2048
26,26,1.3409235999999964,3604.180402785976,300,0.03,2048
27,27,1.3943107999998574,3639.2023358106803,300,0.03,2048
28,28,1.4466903999998522,3639.2023358106803,300,0.03,2048
29,29,1.496656099999882,3639.2023358106803,300,0.03,2048
30,30,1.5517296999998962,3639.2023358106803,300,0.03,2048
31,31,1.5989336999998613,3639.2023358106803,300,0.03,2048
