,Iteration,Fitness,Time,State,Population Size,Mutation Rate,max_iters
0,0,2778.2551995469557,0.015325999999959095,"[10, 9, 2, 11, 18, 19, 15, 14, 12, 8, 1, 5, 0, 6, 17, 3, 7, 16, 13, 4]",300,0.03,2048
1,1,3255.180847121602,0.06285109999998895,"[10, 9, 6, 0, 11, 15, 3, 17, 18, 13, 2, 16, 1, 14, 7, 5, 4, 12, 8, 19]",300,0.03,2048
2,2,3255.180847121602,0.12391099999990729,"[10, 9, 6, 0, 11, 15, 3, 17, 18, 13, 2, 16, 1, 14, 7, 5, 4, 12, 8, 19]",300,0.03,2048
3,4,3421.3133923594073,0.2363178999999036,"[6, 8, 14, 10, 7, 5, 11, 12, 13, 4, 3, 17, 16, 1, 15, 19, 2, 18, 0, 9]",300,0.03,2048
4,8,3444.5506734074525,0.4373765000000276,"[8, 14, 10, 7, 5, 11, 12, 13, 4, 3, 17, 16, 1, 15, 9, 0, 19, 2, 18, 6]",300,0.03,2048
5,16,3546.562876875356,0.83739659999992,"[5, 9, 7, 16, 2, 10, 18, 15, 14, 8, 12, 11, 13, 0, 19, 17, 6, 1, 3, 4]",300,0.03,2048
6,32,3639.2023358106803,1.6444816999999148,"[6, 8, 5, 4, 13, 9, 0, 19, 7, 16, 10, 14, 17, 18, 15, 2, 12, 11, 3, 1]",300,0.03,2048
7,64,3683.0941781368233,3.1894004999999197,"[6, 8, 12, 4, 10, 19, 17, 16, 7, 13, 9, 0, 18, 15, 14, 2, 5, 11, 3, 1]",300,0.03,2048
8,128,3708.418646817893,6.546816799999988,"[6, 8, 12, 9, 10, 19, 17, 16, 2, 13, 4, 15, 18, 0, 14, 7, 5, 1, 3, 11]",300,0.03,2048
9,256,3718.3131926254346,13.228087999999843,"[6, 1, 3, 11, 12, 18, 0, 19, 17, 16, 2, 13, 4, 15, 9, 10, 14, 7, 5, 8]",300,0.03,2048
10,512,3718.3131926254355,26.586298700000043,"[8, 6, 1, 3, 11, 12, 18, 0, 19, 17, 16, 2, 13, 4, 15, 9, 10, 14, 7, 5]",300,0.03,2048
11,1024,3718.3131926254355,33.6715443999999,"[8, 6, 1, 3, 11, 12, 18, 0, 19, 17, 16, 2, 13, 4, 15, 9, 10, 14, 7, 5]",300,0.03,2048
12,2048,3718.3131926254355,33.6715443999999,"[8, 6, 1, 3, 11, 12, 18, 0, 19, 17, 16, 2, 13, 4, 15, 9, 10, 14, 7, 5]",300,0.03,2048
