,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.018277799999850686,4508.44008864964,300,0.03,2048
1,1,0.07544079999979658,4545.0849405385525,300,0.03,2048
2,2,0.1580759999997099,4662.2237114111795,300,0.03,2048
3,3,0.22673759999997856,4662.2237114111795,300,0.03,2048
4,4,0.28524319999996806,4744.695253328305,300,0.03,2048
5,5,0.3519713000000593,4893.722272916332,300,0.03,2048
6,6,0.4072817000001123,4893.722272916332,300,0.03,2048
7,7,0.4642669999998361,4893.722272916332,300,0.03,2048
8,8,0.5445365000000493,4929.368154628431,300,0.03,2048
9,9,0.6129280999998628,4947.7537528497205,300,0.03,2048
10,10,0.6696420999996917,4970.636988394527,300,0.03,2048
11,11,0.7261325999998007,4982.5437391410005,300,0.03,2048
12,12,0.7843093999999837,4982.5437391410005,300,0.03,2048
13,13,0.8403266999998777,4982.5437391410005,300,0.03,2048
14,14,0.8963745000000927,4982.5437391410005,300,0.03,2048
15,15,0.9532780999998067,4982.5437391410005,300,0.03,2048
16,16,1.0104897999999594,5088.437349015535,300,0.03,2048
17,17,1.0759373999999298,5088.437349015535,300,0.03,2048
18,18,1.1325498000001062,5088.437349015535,300,0.03,2048
19,19,1.1873491000001195,5088.437349015535,300,0.03,2048
20,20,1.2443825999998808,5188.21211979872,300,0.03,2048
21,21,1.3026688999998441,5188.21211979872,300,0.03,2048
22,22,1.3602571999999782,5188.21211979872,300,0.03,2048
23,23,1.417816799999855,5275.429653269959,300,0.03,2048
24,24,1.4740026999998008,5275.429653269959,300,0.03,2048
25,25,1.5318434999999226,5275.429653269959,300,0.03,2048
26,26,1.589791200000036,5275.429653269959,300,0.03,2048
27,27,1.6564613999998983,5275.429653269959,300,0.03,2048
28,28,1.7202266999997846,5275.429653269959,300,0.03,2048
29,29,1.7854302000000644,5298.53290008188,300,0.03,2048
30,30,1.8478190000000723,5298.53290008188,300,0.03,2048
31,31,1.9122710999999981,5298.53290008188,300,0.03,2048
32,32,1.9716327000001002,5298.53290008188,300,0.03,2048
33,33,2.03864939999994,5298.53290008188,300,0.03,2048
34,34,2.0981222999998863,5298.53290008188,300,0.03,2048
35,35,2.1545396999999866,5298.53290008188,300,0.03,2048
36,36,2.2100310999999238,5321.821306016027,300,0.03,2048
37,37,2.266114000000016,5321.821306016027,300,0.03,2048
38,38,2.32422889999998,5321.821306016027,300,0.03,2048
39,39,2.3806979000000865,5321.821306016027,300,0.03,2048
40,40,2.436957099999745,5324.366565136561,300,0.03,2048
41,41,2.500745299999835,5342.967538149779,300,0.03,2048
42,42,2.5621194000000287,5342.967538149779,300,0.03,2048
43,43,2.6222892999999203,5342.967538149779,300,0.03,2048
44,44,2.6790704999998525,5342.967538149779,300,0.03,2048
45,45,2.735908300000119,5342.967538149779,300,0.03,2048
46,46,2.792587899999944,5365.961253792699,300,0.03,2048
47,47,2.8483492999998816,5365.961253792699,300,0.03,2048
48,48,2.903922699999839,5365.961253792699,300,0.03,2048
49,49,2.976089299999785,5365.961253792699,300,0.03,2048
50,50,3.0468264000001,5365.961253792699,300,0.03,2048
51,51,3.1211075000001074,5365.961253792699,300,0.03,2048
52,52,3.190847500000018,5374.357003784511,300,0.03,2048
53,53,3.262707500000033,5374.357003784511,300,0.03,2048
54,54,3.335959399999865,5374.357003784511,300,0.03,2048
55,55,3.409130499999719,5374.357003784511,300,0.03,2048
56,56,3.4856878000000506,5374.357003784511,300,0.03,2048
57,57,3.556648799999948,5374.357003784511,300,0.03,2048
58,58,3.629786899999999,5374.357003784511,300,0.03,2048
59,59,3.7043500999998287,5374.357003784511,300,0.03,2048
60,60,3.776864899999964,5374.357003784511,300,0.03,2048
61,61,3.8514893999999913,5374.357003784511,300,0.03,2048
62,62,3.9260733000000982,5376.902262905045,300,0.03,2048
63,63,3.998288499999944,5376.902262905045,300,0.03,2048
64,64,4.067538899999818,5376.902262905045,300,0.03,2048
65,65,4.138250699999844,5376.902262905045,300,0.03,2048
66,66,4.195460699999785,5376.902262905045,300,0.03,2048
67,67,4.252403299999969,5376.902262905045,300,0.03,2048
68,68,4.308530499999961,5376.902262905045,300,0.03,2048
69,69,4.366263699999763,5376.902262905045,300,0.03,2048
70,70,4.425252900000032,5376.902262905045,300,0.03,2048
71,71,4.488856599999963,5382.591063471081,300,0.03,2048
72,72,4.5482843999998295,5391.5166016953535,300,0.03,2048
73,73,4.60842139999977,5391.5166016953535,300,0.03,2048
74,74,4.666638400000011,5391.5166016953535,300,0.03,2048
75,75,4.733781999999792,5391.5166016953535,300,0.03,2048
76,76,4.796608000000106,5391.5166016953535,300,0.03,2048
77,77,4.862806699999965,5391.5166016953535,300,0.03,2048
78,78,4.944939799999702,5391.5166016953535,300,0.03,2048
79,79,5.002758099999937,5391.5166016953535,300,0.03,2048
80,80,5.059031199999936,5397.205402261389,300,0.03,2048
81,81,5.1168916999999965,5397.205402261389,300,0.03,2048
82,82,5.174070900000061,5397.513520277068,300,0.03,2048
83,83,5.230984299999818,5397.513520277068,300,0.03,2048
