,Iteration,Time,Fitness,Temperature,max_iters
0,0,0.00011940000001686712,1834.2744975747382,10,8192
1,1,0.0010512999999718886,2029.1465232654114,10,8192
2,2,0.02218920000007074,2029.1465232654114,10,8192
3,3,0.04225140000005467,2159.620360040478,10,8192
4,4,0.04252059999998892,2251.6379613031054,10,8192
5,5,0.06321490000004815,2267.9691905567406,10,8192
6,6,0.06342670000003636,2267.9691905567406,10,8192
7,7,0.06355630000007295,2267.9691905567406,10,8192
8,8,0.06367160000002059,2277.0029218588984,10,8192
9,9,0.08362829999998667,2548.311123657618,10,8192
10,10,0.08384880000005523,2548.311123657618,10,8192
11,11,0.08399120000001403,2651.2603316108516,10,8192
12,12,0.08415290000004916,2665.4381960074984,10,8192
13,13,0.08430429999998523,2671.169482859891,10,8192
14,14,0.08456620000004023,2799.7498174537986,10,8192
15,15,0.08477410000000418,2799.7498174537986,10,8192
16,16,0.08488629999999375,2799.7498174537986,10,8192
17,17,0.1046228999999812,2799.7498174537986,10,8192
18,18,0.10476700000003802,2822.4941263367614,10,8192
19,19,0.10493770000005043,2822.4941263367614,10,8192
20,20,0.10505560000001424,2822.4941263367614,10,8192
21,21,0.10517079999999623,2822.4941263367614,10,8192
22,22,0.10529089999999997,2822.4941263367614,10,8192
23,23,0.10544260000006034,2822.4941263367614,10,8192
24,24,0.10556059999998979,2822.4941263367614,10,8192
25,25,0.10567109999999502,2822.4941263367614,10,8192
26,26,0.10578090000001339,2822.4941263367614,10,8192
27,27,0.1058959000000641,2838.80559497538,10,8192
28,28,0.10605060000000321,2838.80559497538,10,8192
29,29,0.10616130000005342,2838.80559497538,10,8192
30,30,0.10627039999997123,2838.80559497538,10,8192
31,31,0.10639309999999114,2838.80559497538,10,8192
32,32,0.10650989999999183,2838.80559497538,10,8192
33,33,0.12787470000000667,2838.80559497538,10,8192
34,34,0.12801839999997355,2838.80559497538,10,8192
35,35,0.128148699999997,2838.80559497538,10,8192
36,36,0.12826849999999013,2838.80559497538,10,8192
37,37,0.12843240000006517,2838.80559497538,10,8192
38,38,0.12854060000006484,2912.840990750532,10,8192
39,39,0.12868330000003425,2910.6644365380516,10,8192
40,40,0.12883050000004914,2913.0418061983064,10,8192
41,41,0.12897010000006048,2951.176420352611,10,8192
42,42,0.12910870000007435,2951.2464374386113,10,8192
43,43,0.1292819000000236,2951.2464374386113,10,8192
44,44,0.1293898999999783,2951.2464374386113,10,8192
45,45,0.12950230000001284,2951.2464374386113,10,8192
46,46,0.12961170000005495,2951.2464374386113,10,8192
47,47,0.12972960000001876,2955.141626413113,10,8192
48,48,0.1298825000000079,2955.141626413113,10,8192
49,49,0.1299932000000581,2955.141626413113,10,8192
50,50,0.130103599999984,2955.141626413113,10,8192
51,51,0.130222300000014,2955.141626413113,10,8192
52,52,0.1303318999999874,2955.141626413113,10,8192
53,53,0.13048730000002706,2955.141626413113,10,8192
54,54,0.13061000000004697,2955.141626413113,10,8192
55,55,0.13071609999997236,2955.141626413113,10,8192
56,56,0.13082959999997001,2955.141626413113,10,8192
57,57,0.13093639999999596,2955.141626413113,10,8192
58,58,0.13104220000002442,2955.141626413113,10,8192
59,59,0.1311496000000716,2955.071609327112,10,8192
60,60,0.13135299999999006,2955.071609327112,10,8192
61,61,0.1314782000000605,2955.071609327112,10,8192
62,62,0.13161809999996876,2955.071609327112,10,8192
63,63,0.13172520000000532,2955.071609327112,10,8192
64,64,0.13183260000005248,2955.071609327112,10,8192
65,65,0.15408899999999903,2955.071609327112,10,8192
66,66,0.15422620000003917,2955.071609327112,10,8192
67,67,0.1543566999999939,2955.071609327112,10,8192
68,68,0.15447730000005322,2955.071609327112,10,8192
69,69,0.15459529999998267,2955.071609327112,10,8192
70,70,0.15471279999997023,2955.071609327112,10,8192
71,71,0.15482989999998154,2955.071609327112,10,8192
72,72,0.15495899999996254,2955.071609327112,10,8192
73,73,0.15508890000000974,2975.413265910057,10,8192
74,74,0.1552682999999888,2975.413265910057,10,8192
