,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.016980899999907706,2640.1135124113757,300,0.03,2048
1,1,0.06611720000000787,2681.399114886093,300,0.03,2048
2,2,0.13485470000000532,2681.399114886093,300,0.03,2048
3,3,0.2007158999999774,2856.6375534821473,300,0.03,2048
4,4,0.255396899999937,2856.6375534821473,300,0.03,2048
5,5,0.3239841999999271,2856.6375534821473,300,0.03,2048
6,6,0.3859363999999914,2856.6375534821473,300,0.03,2048
7,7,0.4683146999999508,2856.6375534821473,300,0.03,2048
8,8,0.551255900000001,2893.8349392988584,300,0.03,2048
9,9,0.632152700000006,2893.8349392988584,300,0.03,2048
10,10,0.685593899999958,2893.8349392988584,300,0.03,2048
11,11,0.7365335999999161,2893.8349392988584,300,0.03,2048
12,12,0.7922765999999228,2893.8349392988584,300,0.03,2048
13,13,0.8456601999999975,2893.8349392988584,300,0.03,2048
14,14,0.8984710999999379,2893.8349392988584,300,0.03,2048
15,15,0.950604799999951,2893.8349392988584,300,0.03,2048
16,16,1.0023053999999547,2893.8349392988584,300,0.03,2048
17,17,1.072378599999979,2893.8349392988584,300,0.03,2048
18,18,1.120085099999983,2893.8349392988584,300,0.03,2048
19,19,1.170467599999938,2893.8349392988584,300,0.03,2048
20,20,1.2216115999999602,2893.8349392988584,300,0.03,2048
21,21,1.275505599999974,2893.8349392988584,300,0.03,2048
22,22,1.326112799999919,2893.8349392988584,300,0.03,2048
23,23,1.372402299999976,2893.8349392988584,300,0.03,2048
24,24,1.4186676999999008,2893.8349392988584,300,0.03,2048
25,25,1.4613266000000067,2893.8349392988584,300,0.03,2048
26,26,1.5117661999998973,2893.8349392988584,300,0.03,2048
27,27,1.560182399999917,2893.8349392988584,300,0.03,2048
28,28,1.6091419999999061,2893.8349392988584,300,0.03,2048
29,29,1.6686930999999277,2893.8349392988584,300,0.03,2048
30,30,1.7180724999999484,2893.8349392988584,300,0.03,2048
31,31,1.7673056999999517,2893.8349392988584,300,0.03,2048
32,32,1.814090599999986,2893.8349392988584,300,0.03,2048
33,33,1.8892101999999795,2900.8339546921998,300,0.03,2048
34,34,1.9401732000000038,2900.8339546921998,300,0.03,2048
35,35,1.9884684999999536,2903.1551182917483,300,0.03,2048
36,36,2.0375808999999663,2912.365424273215,300,0.03,2048
37,37,2.0809984999999642,2939.2801701942612,300,0.03,2048
38,38,2.1223952999999938,2939.2801701942612,300,0.03,2048
39,39,2.1708103999999366,2939.2801701942612,300,0.03,2048
40,40,2.2195841999999857,2939.2801701942612,300,0.03,2048
41,41,2.266813799999909,2939.2801701942612,300,0.03,2048
42,42,2.312554999999975,2939.2801701942612,300,0.03,2048
43,43,2.3564563999999564,2939.2801701942612,300,0.03,2048
44,44,2.398818399999982,2939.2801701942612,300,0.03,2048
45,45,2.444049699999937,2939.2801701942612,300,0.03,2048
46,46,2.4971007999999983,2939.2801701942612,300,0.03,2048
47,47,2.551478599999996,2939.2801701942612,300,0.03,2048
48,48,2.610109399999942,2939.2801701942612,300,0.03,2048
49,49,2.6784871999999496,2939.2801701942612,300,0.03,2048
50,50,2.7467487999999776,2939.2801701942612,300,0.03,2048
51,51,2.8382499999999027,2939.2801701942612,300,0.03,2048
52,52,2.923327699999959,2939.2801701942612,300,0.03,2048
53,53,2.978947799999901,2939.2801701942612,300,0.03,2048
54,54,3.0382551999999805,2939.2801701942612,300,0.03,2048
55,55,3.091647499999908,2939.2801701942612,300,0.03,2048
56,56,3.147895999999946,2939.2801701942612,300,0.03,2048
57,57,3.200071499999922,2945.755448778972,300,0.03,2048
58,58,3.258992199999966,2945.755448778972,300,0.03,2048
59,59,3.3121914999999262,2945.755448778972,300,0.03,2048
60,60,3.3671578999999383,2945.755448778972,300,0.03,2048
61,61,3.437987899999939,2945.755448778972,300,0.03,2048
62,62,3.5151098000000047,2960.777650425701,300,0.03,2048
63,63,3.589284799999973,2960.777650425701,300,0.03,2048
64,64,3.660285999999928,2960.777650425701,300,0.03,2048
65,65,3.736152299999958,2960.777650425701,300,0.03,2048
66,66,3.7864929999999504,2960.777650425701,300,0.03,2048
67,67,3.8626025999999456,2960.777650425701,300,0.03,2048
68,68,3.9068567999999004,2960.777650425701,300,0.03,2048
69,69,3.9552711000000045,2965.2551695639013,300,0.03,2048
70,70,4.004493400000001,2965.2551695639013,300,0.03,2048
71,71,4.050181699999939,2965.2551695639013,300,0.03,2048
72,72,4.097978199999943,2965.2551695639013,300,0.03,2048
73,73,4.147353899999985,2965.2551695639013,300,0.03,2048
74,74,4.193981199999939,2965.2551695639013,300,0.03,2048
75,75,4.24017189999995,2965.2551695639013,300,0.03,2048
76,76,4.287109899999905,2965.2551695639013,300,0.03,2048
77,77,4.33489899999995,2965.2551695639013,300,0.03,2048
78,78,4.382035599999995,2965.2551695639013,300,0.03,2048
79,79,4.4283464000000095,2965.7495494213726,300,0.03,2048
80,80,4.478435799999943,2965.7495494213726,300,0.03,2048
81,81,4.529543399999966,2965.7495494213726,300,0.03,2048
82,82,4.571974799999907,2965.7495494213726,300,0.03,2048
83,83,4.617231699999934,2965.7495494213726,300,0.03,2048
84,84,4.665067299999919,2965.7495494213726,300,0.03,2048
85,85,4.712825500000008,2965.7495494213726,300,0.03,2048
86,86,4.758880799999929,2965.7495494213726,300,0.03,2048
87,87,4.807656999999949,2965.932664251285,300,0.03,2048
88,88,4.856535699999995,2965.932664251285,300,0.03,2048
89,89,4.904467199999999,2978.82185676278,300,0.03,2048
90,90,4.951668399999903,2978.82185676278,300,0.03,2048
91,91,5.00062539999999,2978.82185676278,300,0.03,2048
92,92,5.049063099999898,2978.82185676278,300,0.03,2048
93,93,5.107503399999928,2978.82185676278,300,0.03,2048
94,94,5.153586799999971,2978.82185676278,300,0.03,2048
95,95,5.201502699999992,2978.82185676278,300,0.03,2048
96,96,5.254078999999933,2978.82185676278,300,0.03,2048
97,97,5.302764299999922,2978.82185676278,300,0.03,2048
98,98,5.351316099999963,2978.82185676278,300,0.03,2048
99,99,5.4011557999999695,2978.82185676278,300,0.03,2048
100,100,5.448586900000009,2978.82185676278,300,0.03,2048
101,101,5.496794199999954,2978.82185676278,300,0.03,2048
102,102,5.545084999999972,2978.82185676278,300,0.03,2048
103,103,5.5934263999999985,2978.82185676278,300,0.03,2048
104,104,5.656362299999955,2978.82185676278,300,0.03,2048
105,105,5.719270199999983,2978.82185676278,300,0.03,2048
106,106,5.763291299999992,2978.82185676278,300,0.03,2048
107,107,5.811102199999937,2978.82185676278,300,0.03,2048
108,108,5.85958729999993,2978.82185676278,300,0.03,2048
109,109,5.9031075999999985,2978.82185676278,300,0.03,2048
