,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.017681400000128633,3595.1375259362885,False,300,0.2,2048
1,1,0.588070400000106,3595.1375259362885,False,300,0.2,2048
2,2,1.1695059000001038,3605.469679424069,False,300,0.2,2048
3,3,1.807854000000134,3613.2650770555947,False,300,0.2,2048
4,4,2.3455906000001505,3613.2650770555947,False,300,0.2,2048
5,5,2.900763300000108,3730.56477235683,False,300,0.2,2048
6,6,3.4599733000000015,3730.56477235683,False,300,0.2,2048
7,7,4.048270800000182,3730.56477235683,False,300,0.2,2048
8,8,4.7004086000001735,3730.56477235683,False,300,0.2,2048
9,9,5.255156400000033,3730.56477235683,False,300,0.2,2048
10,10,5.85294870000007,3730.56477235683,False,300,0.2,2048
11,11,6.455440400000043,3730.56477235683,False,300,0.2,2048
12,12,7.096407900000031,3730.56477235683,False,300,0.2,2048
13,13,7.685872100000097,3730.56477235683,False,300,0.2,2048
14,14,8.230622799999992,3730.56477235683,False,300,0.2,2048
15,15,8.793573400000014,3730.56477235683,False,300,0.2,2048
16,16,9.486420400000043,3730.56477235683,False,300,0.2,2048
17,17,10.05111060000013,3730.56477235683,False,300,0.2,2048
18,18,10.613429200000155,3730.56477235683,False,300,0.2,2048
19,19,11.171580100000028,3730.56477235683,False,300,0.2,2048
20,20,11.704947500000117,3730.56477235683,False,300,0.2,2048
21,21,12.23666830000002,3730.56477235683,False,300,0.2,2048
22,22,12.778549700000212,3730.56477235683,False,300,0.2,2048
23,23,13.3486690000002,3730.56477235683,False,300,0.2,2048
24,24,13.950806300000067,3730.56477235683,False,300,0.2,2048
25,25,14.575793400000066,3730.56477235683,False,300,0.2,2048
26,26,15.211090100000092,3730.56477235683,False,300,0.2,2048
27,27,15.764691400000174,3730.56477235683,False,300,0.2,2048
28,28,16.33894290000012,3730.56477235683,False,300,0.2,2048
29,29,16.88441140000009,3730.56477235683,False,300,0.2,2048
30,30,17.434715200000028,3730.56477235683,False,300,0.2,2048
31,31,17.980260000000044,3730.56477235683,False,300,0.2,2048
32,32,18.512723800000003,3730.56477235683,False,300,0.2,2048
33,33,19.0871367000002,3730.56477235683,False,300,0.2,2048
34,34,19.73050390000003,3730.56477235683,False,300,0.2,2048
35,35,20.310846100000163,3730.56477235683,False,300,0.2,2048
36,36,20.85580140000002,3730.56477235683,False,300,0.2,2048
37,37,21.461740200000122,3730.56477235683,False,300,0.2,2048
38,38,22.01578500000005,3730.56477235683,False,300,0.2,2048
39,39,22.588537700000188,3730.56477235683,False,300,0.2,2048
40,40,23.125676800000065,3730.56477235683,False,300,0.2,2048
41,41,23.728089700000055,3730.56477235683,False,300,0.2,2048
42,42,24.322274400000197,3730.56477235683,False,300,0.2,2048
43,43,25.0024820000001,3730.56477235683,False,300,0.2,2048
44,44,25.5764815,3730.56477235683,False,300,0.2,2048
