,Iteration,Fitness,Time,State,Restarts,max_iters,current_restart
0,0,4451.630378551704,0.00015130000065255444,"[10, 25, 12, 11, 26, 15, 1, 3, 18, 21, 9, 24, 5, 29, 2, 22, 14, 30, 28, 8, 17, 0, 6, 23, 19, 7, 20, 27, 16, 13, 4]",25,2048,0
1,1,4451.630378551704,0.001295800000661984,"[10, 25, 12, 11, 26, 15, 1, 3, 18, 21, 9, 24, 5, 29, 2, 22, 14, 30, 28, 8, 17, 0, 6, 23, 19, 7, 20, 27, 16, 13, 4]",25,2048,0
2,2,4524.0733457472015,0.017556900000272435,"[10, 25, 22, 11, 26, 15, 1, 3, 18, 21, 9, 24, 5, 29, 2, 12, 14, 30, 28, 8, 17, 0, 6, 23, 19, 7, 20, 27, 16, 13, 4]",25,2048,0
3,4,4526.663285266526,0.0295603000004121,"[10, 25, 22, 11, 26, 15, 1, 3, 18, 21, 9, 24, 2, 29, 5, 12, 14, 30, 28, 8, 17, 0, 6, 23, 19, 7, 20, 27, 16, 13, 4]",25,2048,0
4,8,4526.663285266526,0.03886860000056913,"[10, 25, 22, 11, 26, 15, 1, 3, 18, 21, 9, 24, 2, 29, 5, 12, 14, 30, 28, 8, 17, 0, 6, 23, 19, 7, 20, 27, 16, 13, 4]",25,2048,0
5,16,4611.217082771122,0.04983210000045801,"[10, 25, 22, 11, 26, 15, 1, 3, 18, 27, 9, 24, 2, 29, 5, 12, 14, 30, 0, 8, 17, 28, 6, 23, 19, 7, 20, 21, 16, 13, 4]",25,2048,0
6,32,4651.660595537758,0.061485000000175205,"[10, 25, 22, 11, 14, 15, 1, 3, 18, 27, 9, 24, 2, 29, 5, 12, 26, 21, 0, 8, 17, 28, 6, 23, 19, 7, 20, 30, 16, 13, 4]",25,2048,0
7,64,5003.0920781435025,0.07598940000025323,"[10, 25, 22, 14, 11, 15, 1, 3, 2, 9, 28, 18, 24, 29, 5, 19, 7, 21, 20, 8, 17, 13, 6, 23, 12, 26, 0, 30, 16, 27, 4]",25,2048,0
8,128,5057.9153916530995,0.09432270000070275,"[5, 25, 27, 7, 11, 15, 29, 3, 2, 9, 28, 18, 24, 23, 10, 19, 14, 21, 20, 8, 17, 13, 6, 1, 12, 26, 0, 30, 16, 22, 4]",25,2048,0
9,256,5118.806365441081,0.1224848000001657,"[5, 9, 27, 7, 11, 15, 29, 22, 8, 19, 28, 1, 24, 23, 10, 16, 14, 21, 20, 2, 17, 13, 12, 18, 0, 26, 6, 30, 25, 3, 4]",25,2048,0
