,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.014962600000004045,2075.521042741085,False,300,0.2,2048
1,1,0.3234906999999936,2075.521042741085,False,300,0.2,2048
2,2,0.6203809999999947,2075.521042741085,False,300,0.2,2048
3,3,0.9098745000000008,2075.521042741085,False,300,0.2,2048
4,4,1.201196600000003,2075.521042741085,False,300,0.2,2048
5,5,1.578885900000003,2075.521042741085,False,300,0.2,2048
6,6,1.8498955000000024,2075.521042741085,False,300,0.2,2048
7,7,2.2181585000000013,2075.521042741085,False,300,0.2,2048
8,8,2.5039821000000018,2075.521042741085,False,300,0.2,2048
9,9,2.891725600000001,2075.521042741085,False,300,0.2,2048
10,10,3.1715089000000063,2075.521042741085,False,300,0.2,2048
11,11,3.4367162000000064,2075.521042741085,False,300,0.2,2048
12,12,3.755065700000003,2075.521042741085,False,300,0.2,2048
13,13,4.037213300000005,2075.521042741085,False,300,0.2,2048
14,14,4.3796775,2075.521042741085,False,300,0.2,2048
15,15,4.654081599999998,2075.521042741085,False,300,0.2,2048
16,16,4.926226799999995,2075.521042741085,False,300,0.2,2048
17,17,5.204479399999997,2075.521042741085,False,300,0.2,2048
18,18,5.4834280000000035,2075.521042741085,False,300,0.2,2048
19,19,5.757306299999996,2075.521042741085,False,300,0.2,2048
20,20,6.0253582999999935,2075.521042741085,False,300,0.2,2048
21,21,6.290561800000006,2075.521042741085,False,300,0.2,2048
22,22,6.568175400000001,2075.521042741085,False,300,0.2,2048
23,23,6.896973099999997,2075.521042741085,False,300,0.2,2048
24,24,7.1748032999999936,2075.521042741085,False,300,0.2,2048
25,25,7.459898100000004,2075.521042741085,False,300,0.2,2048
26,26,7.7027571999999935,2075.521042741085,False,300,0.2,2048
27,27,7.979096499999997,2075.521042741085,False,300,0.2,2048
28,28,8.2224918,2075.521042741085,False,300,0.2,2048
29,29,8.479819800000001,2075.521042741085,False,300,0.2,2048
30,30,8.733844199999993,2075.521042741085,False,300,0.2,2048
31,31,9.010676000000004,2075.521042741085,False,300,0.2,2048
32,32,9.275802600000006,2075.521042741085,False,300,0.2,2048
33,33,9.543516400000001,2075.521042741085,False,300,0.2,2048
34,34,9.7880526,2075.521042741085,False,300,0.2,2048
35,35,10.065843299999997,2075.521042741085,False,300,0.2,2048
36,36,10.322205600000004,2075.521042741085,False,300,0.2,2048
37,37,10.620726500000004,2075.521042741085,False,300,0.2,2048
38,38,10.905953400000001,2075.521042741085,False,300,0.2,2048
39,39,11.217662700000005,2075.521042741085,False,300,0.2,2048
40,40,11.514830200000006,2075.521042741085,False,300,0.2,2048
41,41,11.816561800000002,2075.521042741085,False,300,0.2,2048
42,42,12.062385599999999,2075.521042741085,False,300,0.2,2048
43,43,12.312852399999997,2075.521042741085,False,300,0.2,2048
44,44,12.578507099999996,2075.521042741085,False,300,0.2,2048
45,45,12.842899099999997,2075.521042741085,False,300,0.2,2048
46,46,13.126634600000003,2075.521042741085,False,300,0.2,2048
47,47,13.403995199999997,2075.521042741085,False,300,0.2,2048
48,48,13.6674704,2075.521042741085,False,300,0.2,2048
49,49,13.928664900000001,2075.521042741085,False,300,0.2,2048
50,50,14.190654800000004,2075.521042741085,False,300,0.2,2048
51,51,14.432897600000004,2075.521042741085,False,300,0.2,2048
52,52,14.708877999999999,2075.521042741085,False,300,0.2,2048
53,53,15.033506099999997,2075.521042741085,False,300,0.2,2048
54,54,15.310579700000005,2075.521042741085,False,300,0.2,2048
55,55,15.570789300000001,2075.521042741085,False,300,0.2,2048
56,56,15.825189699999996,2075.521042741085,False,300,0.2,2048
57,57,16.084450599999997,2075.521042741085,False,300,0.2,2048
58,58,16.3542841,2075.521042741085,False,300,0.2,2048
59,59,16.657381799999996,2075.521042741085,False,300,0.2,2048
60,60,16.939464599999994,2075.521042741085,False,300,0.2,2048
61,61,17.198428399999997,2075.521042741085,False,300,0.2,2048
62,62,17.620165799999995,2075.521042741085,False,300,0.2,2048
63,63,17.948425299999997,2075.521042741085,False,300,0.2,2048
64,64,18.2671098,2075.521042741085,False,300,0.2,2048
65,65,18.534530599999997,2075.521042741085,False,300,0.2,2048
66,66,18.796730800000006,2075.521042741085,False,300,0.2,2048
67,67,19.081461500000003,2075.521042741085,False,300,0.2,2048
68,68,19.333210100000002,2075.521042741085,False,300,0.2,2048
69,69,19.6093616,2075.521042741085,False,300,0.2,2048
70,70,19.862041500000004,2075.521042741085,False,300,0.2,2048
71,71,20.1261516,2075.521042741085,False,300,0.2,2048
72,72,20.449764799999997,2075.521042741085,False,300,0.2,2048
73,73,20.740721300000004,2075.521042741085,False,300,0.2,2048
74,74,21.0291488,2075.521042741085,False,300,0.2,2048
75,75,21.279327699999996,2075.521042741085,False,300,0.2,2048
76,76,21.546625300000002,2075.521042741085,False,300,0.2,2048
77,77,21.821989099999996,2075.521042741085,False,300,0.2,2048
78,78,22.117774100000005,2075.521042741085,False,300,0.2,2048
79,79,22.399893699999993,2075.521042741085,False,300,0.2,2048
80,80,22.657335599999996,2075.521042741085,False,300,0.2,2048
81,81,22.930079399999997,2075.521042741085,False,300,0.2,2048
82,82,23.178502100000003,2075.521042741085,False,300,0.2,2048
83,83,23.452957999999995,2075.521042741085,False,300,0.2,2048
84,84,23.7300439,2075.521042741085,False,300,0.2,2048
85,85,23.993977700000002,2075.521042741085,False,300,0.2,2048
86,86,24.264315699999997,2075.521042741085,False,300,0.2,2048
87,87,24.549782199999996,2075.521042741085,False,300,0.2,2048
88,88,24.808130699999992,2075.521042741085,False,300,0.2,2048
89,89,25.070282300000002,2075.521042741085,False,300,0.2,2048
90,90,25.3496363,2075.521042741085,False,300,0.2,2048
91,91,25.6307398,2075.521042741085,False,300,0.2,2048
92,92,25.88673,2075.521042741085,False,300,0.2,2048
93,93,26.1565959,2075.521042741085,False,300,0.2,2048
94,94,26.408058999999994,2075.521042741085,False,300,0.2,2048
95,95,26.668204000000003,2075.521042741085,False,300,0.2,2048
96,96,26.940978599999994,2075.521042741085,False,300,0.2,2048
97,97,27.219349800000003,2075.521042741085,False,300,0.2,2048
98,98,27.4934595,2075.521042741085,False,300,0.2,2048
99,99,27.764383699999996,2075.521042741085,False,300,0.2,2048
100,100,28.019130700000005,2075.521042741085,False,300,0.2,2048
101,101,28.272646100000003,2075.521042741085,False,300,0.2,2048
102,102,28.517775799999995,2075.521042741085,False,300,0.2,2048
103,103,28.860704400000003,2075.521042741085,False,300,0.2,2048
104,104,29.1340773,2075.521042741085,False,300,0.2,2048
105,105,29.4048279,2075.521042741085,False,300,0.2,2048
106,106,29.6739379,2075.521042741085,False,300,0.2,2048
107,107,29.937604399999998,2075.521042741085,False,300,0.2,2048
108,108,30.217559800000004,2075.521042741085,False,300,0.2,2048
109,109,30.487118499999994,2075.521042741085,False,300,0.2,2048
110,110,30.757836499999996,2075.521042741085,False,300,0.2,2048
111,111,31.041848099999996,2075.521042741085,False,300,0.2,2048
112,112,31.306464000000005,2075.521042741085,False,300,0.2,2048
113,113,31.6070955,2075.521042741085,False,300,0.2,2048
114,114,31.889422999999994,2075.521042741085,False,300,0.2,2048
115,115,32.1631723,2075.521042741085,False,300,0.2,2048
116,116,32.4315622,2075.521042741085,False,300,0.2,2048
117,117,32.692347299999994,2075.521042741085,False,300,0.2,2048
118,118,32.946229900000006,2075.521042741085,False,300,0.2,2048
119,119,33.1956742,2075.521042741085,False,300,0.2,2048
120,120,33.5309671,2075.521042741085,False,300,0.2,2048
121,121,33.810728299999994,2075.521042741085,False,300,0.2,2048
122,122,34.0831077,2075.521042741085,False,300,0.2,2048
123,123,34.325382399999995,2075.521042741085,False,300,0.2,2048
