,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.03915740000002188,3538.6954088531775,300,0.03,2048
1,1,0.09181069999999636,3573.526630833127,300,0.03,2048
2,2,0.15417439999987437,3699.646770860363,300,0.03,2048
3,3,0.21431280000001607,3703.050083330154,300,0.03,2048
4,4,0.265165899999829,3820.3006133772387,300,0.03,2048
5,5,0.3251126000000113,3820.3006133772387,300,0.03,2048
6,6,0.37469420000002174,3820.3006133772387,300,0.03,2048
7,7,0.42596549999984745,3820.3006133772387,300,0.03,2048
8,8,0.47804439999981696,3820.3006133772387,300,0.03,2048
9,9,0.5383007000000362,3835.9197605921217,300,0.03,2048
10,10,0.5876492999998391,3835.9197605921217,300,0.03,2048
11,11,0.6370868999999857,3835.9197605921217,300,0.03,2048
12,12,0.6924599999999828,3847.0556987172977,300,0.03,2048
13,13,0.7446485999998913,3848.6185430519554,300,0.03,2048
14,14,0.7998172999998587,3848.6185430519554,300,0.03,2048
15,15,0.856697499999882,3848.6185430519554,300,0.03,2048
16,16,0.9128570000000309,3851.7064738513413,300,0.03,2048
17,17,0.9708599999999024,3851.7064738513413,300,0.03,2048
18,18,1.02362949999997,3878.1320866092688,300,0.03,2048
19,19,1.0732490999998845,3918.6635383931393,300,0.03,2048
20,20,1.1229314999998223,3918.6635383931393,300,0.03,2048
21,21,1.1727794999999333,3932.3302116772757,300,0.03,2048
22,22,1.2239050999999108,3932.3302116772757,300,0.03,2048
23,23,1.2722218999999768,3932.3302116772757,300,0.03,2048
24,24,1.3263445999998567,3995.7585409549656,300,0.03,2048
25,25,1.3808835999998337,3995.7585409549656,300,0.03,2048
26,26,1.4424036999998862,3995.7585409549656,300,0.03,2048
27,27,1.4966391000000385,3995.7585409549656,300,0.03,2048
28,28,1.5681893999999375,3995.7585409549656,300,0.03,2048
29,29,1.6236033999998654,3995.7585409549656,300,0.03,2048
30,30,1.6770208000000366,3995.7585409549656,300,0.03,2048
31,31,1.738091999999824,3995.7585409549656,300,0.03,2048
32,32,1.7890835999999126,3995.7585409549656,300,0.03,2048
33,33,1.8495613999998568,3995.7585409549656,300,0.03,2048
34,34,1.9007994999999482,3995.7585409549656,300,0.03,2048
35,35,1.9518898999999692,3995.7585409549656,300,0.03,2048
36,36,2.002131099999815,3995.7585409549656,300,0.03,2048
37,37,2.0536560999998983,3995.7585409549656,300,0.03,2048
38,38,2.104588299999932,3995.7585409549656,300,0.03,2048
39,39,2.154501900000014,3995.7585409549656,300,0.03,2048
40,40,2.207920800000011,4009.0295083056,300,0.03,2048
41,41,2.2588286000000153,4012.7948976521257,300,0.03,2048
42,42,2.3084718000000066,4012.7948976521257,300,0.03,2048
43,43,2.359626599999956,4012.7948976521257,300,0.03,2048
44,44,2.411118600000009,4027.4848122641347,300,0.03,2048
45,45,2.461983700000019,4027.4848122641347,300,0.03,2048
46,46,2.511978900000031,4027.4848122641347,300,0.03,2048
47,47,2.562261599999829,4027.4848122641347,300,0.03,2048
48,48,2.6120511999999962,4027.4848122641347,300,0.03,2048
49,49,2.663544799999954,4027.4848122641347,300,0.03,2048
50,50,2.7162607999998727,4032.003848719656,300,0.03,2048
51,51,2.7667569000000185,4032.003848719656,300,0.03,2048
52,52,2.8196227999999337,4032.003848719656,300,0.03,2048
53,53,2.8691839999999047,4032.003848719656,300,0.03,2048
54,54,2.919971599999826,4032.003848719656,300,0.03,2048
55,55,2.972905399999945,4032.003848719656,300,0.03,2048
56,56,3.0246279999998933,4054.6551441848333,300,0.03,2048
57,57,3.0750066999999035,4054.6551441848333,300,0.03,2048
58,58,3.1262527999999747,4061.9545828586793,300,0.03,2048
59,59,3.177057999999988,4061.9545828586793,300,0.03,2048
60,60,3.2276322000000164,4061.9545828586793,300,0.03,2048
61,61,3.2766472999999223,4061.9545828586793,300,0.03,2048
62,62,3.3281454999998914,4061.9545828586793,300,0.03,2048
63,63,3.377927199999931,4061.9545828586793,300,0.03,2048
64,64,3.4283508999999412,4065.329274299617,300,0.03,2048
65,65,3.489789399999836,4065.329274299617,300,0.03,2048
66,66,3.540099299999838,4065.329274299617,300,0.03,2048
67,67,3.588299300000017,4065.329274299617,300,0.03,2048
68,68,3.6397113999998965,4065.329274299617,300,0.03,2048
69,69,3.701685199999929,4065.329274299617,300,0.03,2048
70,70,3.7578825999999026,4069.830339156271,300,0.03,2048
71,71,3.8099626999999145,4069.830339156271,300,0.03,2048
72,72,3.860485400000016,4069.830339156271,300,0.03,2048
73,73,3.91067750000002,4069.830339156271,300,0.03,2048
74,74,3.9616384999999354,4069.830339156271,300,0.03,2048
75,75,4.011726399999816,4069.830339156271,300,0.03,2048
76,76,4.062007900000026,4069.830339156271,300,0.03,2048
77,77,4.112944299999981,4069.830339156271,300,0.03,2048
78,78,4.162781099999847,4069.830339156271,300,0.03,2048
79,79,4.213236599999846,4069.830339156271,300,0.03,2048
80,80,4.263097600000037,4069.830339156271,300,0.03,2048
81,81,4.315547299999935,4069.830339156271,300,0.03,2048
82,82,4.365022399999816,4069.830339156271,300,0.03,2048
83,83,4.416974699999855,4069.830339156271,300,0.03,2048
84,84,4.489037999999937,4069.830339156271,300,0.03,2048
85,85,4.549537999999984,4069.830339156271,300,0.03,2048
86,86,4.605755099999897,4069.830339156271,300,0.03,2048
87,87,4.664530000000013,4070.669048047203,300,0.03,2048
88,88,4.7170194000000265,4070.669048047203,300,0.03,2048
89,89,4.767125599999872,4070.669048047203,300,0.03,2048
90,90,4.819374899999957,4070.669048047203,300,0.03,2048
91,91,4.869109299999991,4070.669048047203,300,0.03,2048
92,92,4.919382699999915,4070.669048047203,300,0.03,2048
93,93,4.9688522999999805,4070.669048047203,300,0.03,2048
94,94,5.018331699999862,4070.669048047203,300,0.03,2048
95,95,5.066893799999889,4070.669048047203,300,0.03,2048
96,96,5.118780499999957,4070.669048047203,300,0.03,2048
97,97,5.167576899999858,4070.669048047203,300,0.03,2048
98,98,5.217304000000013,4070.669048047203,300,0.03,2048
99,99,5.265497200000027,4070.669048047203,300,0.03,2048
100,100,5.316325099999858,4070.669048047203,300,0.03,2048
101,101,5.366357999999991,4070.669048047203,300,0.03,2048
102,102,5.420306799999935,4099.517431328239,300,0.03,2048
103,103,5.470902099999876,4099.517431328239,300,0.03,2048
104,104,5.5321652000000086,4099.517431328239,300,0.03,2048
105,105,5.58157859999983,4099.517431328239,300,0.03,2048
106,106,5.631550899999866,4099.517431328239,300,0.03,2048
107,107,5.689900500000022,4099.517431328239,300,0.03,2048
108,108,5.755061599999863,4099.517431328239,300,0.03,2048
109,109,5.814487899999904,4099.517431328239,300,0.03,2048
110,110,5.86545749999982,4099.517431328239,300,0.03,2048
111,111,5.91613540000003,4099.517431328239,300,0.03,2048
112,112,5.965333799999826,4099.517431328239,300,0.03,2048
113,113,6.018688299999894,4099.517431328239,300,0.03,2048
114,114,6.069471599999815,4099.517431328239,300,0.03,2048
115,115,6.120008399999961,4099.517431328239,300,0.03,2048
116,116,6.1694098000000395,4099.517431328239,300,0.03,2048
117,117,6.219135199999982,4099.517431328239,300,0.03,2048
118,118,6.26885070000003,4099.517431328239,300,0.03,2048
119,119,6.319098499999882,4099.517431328239,300,0.03,2048
120,120,6.367289199999959,4100.344158488655,300,0.03,2048
121,121,6.418373299999985,4100.344158488655,300,0.03,2048
122,122,6.469167900000002,4100.344158488655,300,0.03,2048
123,123,6.522756800000025,4100.344158488655,300,0.03,2048
124,124,6.57152589999987,4100.344158488655,300,0.03,2048
125,125,6.621224799999936,4100.344158488655,300,0.03,2048
126,126,6.673496099999966,4100.344158488655,300,0.03,2048
127,127,6.725647900000013,4100.344158488655,300,0.03,2048
128,128,6.774354499999845,4100.344158488655,300,0.03,2048
129,129,6.839043199999878,4100.344158488655,300,0.03,2048
130,130,6.887766199999987,4116.646775505711,300,0.03,2048
131,131,6.938819099999819,4116.646775505711,300,0.03,2048
132,132,6.989481699999942,4116.646775505711,300,0.03,2048
133,133,7.038765199999943,4116.646775505711,300,0.03,2048
134,134,7.08764589999987,4116.646775505711,300,0.03,2048
135,135,7.137720400000035,4117.473502666127,300,0.03,2048
136,136,7.187897599999815,4117.473502666127,300,0.03,2048
137,137,7.238959799999975,4117.473502666127,300,0.03,2048
138,138,7.28960979999988,4117.473502666127,300,0.03,2048
139,139,7.339885999999979,4117.473502666127,300,0.03,2048
140,140,7.389722299999903,4117.473502666127,300,0.03,2048
141,141,7.456077899999855,4117.473502666127,300,0.03,2048
142,142,7.522628899999972,4117.473502666127,300,0.03,2048
143,143,7.586766099999977,4117.473502666127,300,0.03,2048
144,144,7.642440299999862,4117.473502666127,300,0.03,2048
145,145,7.701132199999847,4117.473502666127,300,0.03,2048
146,146,7.767089100000021,4117.473502666127,300,0.03,2048
147,147,7.835349599999972,4117.473502666127,300,0.03,2048
148,148,7.889421200000015,4117.473502666127,300,0.03,2048
149,149,7.945163999999977,4117.473502666127,300,0.03,2048
150,150,8.007616599999892,4117.473502666127,300,0.03,2048
151,151,8.070156199999929,4117.473502666127,300,0.03,2048
152,152,8.138142399999879,4117.473502666127,300,0.03,2048
153,153,8.196895299999824,4117.473502666127,300,0.03,2048
154,154,8.250037999999904,4117.473502666127,300,0.03,2048
155,155,8.298684699999967,4120.61292255278,300,0.03,2048
156,156,8.352118999999902,4120.61292255278,300,0.03,2048
157,157,8.40264019999995,4120.61292255278,300,0.03,2048
158,158,8.453217199999926,4120.61292255278,300,0.03,2048
159,159,8.503718700000036,4120.61292255278,300,0.03,2048
160,160,8.5558446,4120.61292255278,300,0.03,2048
161,161,8.60622689999991,4120.61292255278,300,0.03,2048
162,162,8.657514099999844,4120.61292255278,300,0.03,2048
163,163,8.717187099999819,4120.61292255278,300,0.03,2048
164,164,8.769973400000026,4120.61292255278,300,0.03,2048
165,165,8.82312839999986,4120.61292255278,300,0.03,2048
166,166,8.876170600000023,4120.61292255278,300,0.03,2048
167,167,8.931518799999822,4120.61292255278,300,0.03,2048
168,168,8.983766599999853,4120.61292255278,300,0.03,2048
169,169,9.047000499999967,4129.934368212584,300,0.03,2048
170,170,9.10495560000004,4129.934368212584,300,0.03,2048
171,171,9.169816999999966,4129.934368212584,300,0.03,2048
172,172,9.220472900000004,4129.934368212584,300,0.03,2048
173,173,9.277174399999922,4135.153195162996,300,0.03,2048
174,174,9.329797499999813,4135.153195162996,300,0.03,2048
175,175,9.379100299999891,4135.153195162996,300,0.03,2048
176,176,9.427789800000028,4135.153195162996,300,0.03,2048
177,177,9.476471299999957,4135.153195162996,300,0.03,2048
178,178,9.526182999999946,4135.153195162996,300,0.03,2048
179,179,9.575660699999844,4135.153195162996,300,0.03,2048
180,180,9.629830399999946,4135.153195162996,300,0.03,2048
181,181,9.684701299999915,4135.153195162996,300,0.03,2048
182,182,9.738958299999922,4135.153195162996,300,0.03,2048
183,183,9.790124999999989,4135.153195162996,300,0.03,2048
184,184,9.84175409999989,4135.153195162996,300,0.03,2048
