,Iteration,Fitness,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters
135,0,13.0,0.0005988999996588973,"[4, 13, 16, 7, 19, 6, 0, 17, 8, 16, 19, 4, 19, 14, 6, 18, 13, 0, 18, 3]",geometric,10000,0.99,0.001,9999.939808719757,10000,8192
136,1,13.0,0.0021833999999216758,"[4, 18, 16, 7, 19, 6, 0, 17, 8, 16, 19, 4, 19, 14, 6, 18, 13, 0, 18, 3]",geometric,10000,0.99,0.001,9999.78056337464,10000,8192
137,2,12.0,0.16615719999981593,"[4, 18, 16, 5, 19, 6, 0, 17, 8, 16, 19, 4, 19, 14, 6, 18, 13, 0, 18, 3]",geometric,10000,0.99,0.001,9983.314579022559,10000,8192
138,4,15.0,0.33860299999969357,"[4, 18, 16, 5, 19, 6, 0, 17, 8, 9, 19, 4, 19, 14, 6, 18, 13, 18, 18, 3]",geometric,10000,0.99,0.001,9966.027100220204,10000,8192
139,8,21.0,0.52420869999969,"[4, 18, 3, 5, 19, 6, 6, 17, 8, 9, 19, 10, 19, 14, 3, 18, 13, 18, 18, 3]",geometric,10000,0.99,0.001,9947.453805735411,10000,8192
140,16,25.0,0.7162979999998242,"[0, 18, 3, 5, 19, 6, 6, 17, 0, 9, 17, 10, 19, 14, 17, 18, 13, 19, 18, 3]",geometric,10000,0.99,0.001,9928.268155134188,10000,8192
141,32,19.0,0.8952842999997301,"[1, 13, 3, 5, 6, 16, 16, 5, 0, 9, 17, 8, 19, 6, 17, 18, 19, 4, 18, 3]",geometric,10000,0.99,0.001,9910.42452131259,10000,8192
142,64,23.0,1.0988338999995904,"[1, 13, 3, 13, 2, 18, 15, 6, 1, 16, 11, 12, 19, 6, 8, 1, 16, 15, 10, 12]",geometric,10000,0.99,0.001,9890.171074913858,10000,8192
143,128,14.0,1.367605999999796,"[18, 4, 1, 7, 15, 19, 1, 11, 19, 0, 8, 11, 19, 0, 3, 6, 14, 17, 12, 9]",geometric,10000,0.99,0.001,9863.491302142651,10000,8192
144,256,20.0,1.7807375999996111,"[14, 17, 8, 7, 16, 9, 0, 4, 19, 3, 18, 15, 0, 10, 15, 9, 12, 14, 7, 15]",geometric,10000,0.99,0.001,9822.621894019065,10000,8192
145,512,17.0,2.211413199999697,"[19, 10, 13, 4, 17, 5, 5, 6, 4, 1, 19, 7, 7, 15, 8, 5, 18, 11, 13, 17]",geometric,10000,0.99,0.001,9780.197201765883,10000,8192
146,1024,7.0,2.882897899999989,"[0, 13, 10, 7, 2, 6, 9, 11, 15, 17, 9, 17, 4, 18, 19, 8, 1, 19, 14, 3]",geometric,10000,0.99,0.001,9714.416321276427,10000,8192
147,2048,2.0,3.7544474999999693,"[0, 13, 10, 17, 14, 6, 1, 18, 15, 7, 14, 8, 3, 19, 16, 14, 5, 9, 4, 12]",geometric,10000,0.99,0.001,9629.695782172119,10000,8192
148,4096,1.0,5.670824899999843,"[6, 11, 14, 17, 5, 10, 2, 0, 15, 4, 18, 3, 9, 13, 16, 19, 1, 7, 1, 8]",geometric,10000,0.99,0.001,9446.000252290602,10000,8192
149,8192,1.0,9.37103369999977,"[6, 9, 14, 19, 5, 10, 2, 0, 15, 4, 1, 8, 16, 12, 3, 17, 4, 7, 18, 11]",geometric,10000,0.99,0.001,9101.170731076898,10000,8192
