,Iteration,Fitness,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,2778.2551995469557,0.0153255000000172,"[10, 9, 2, 11, 18, 19, 15, 14, 12, 8, 1, 5, 0, 6, 17, 3, 7, 16, 13, 4]",False,300,0.2,2048
1,1,3260.939368011363,0.5086727999998857,"[6, 2, 9, 15, 11, 13, 8, 19, 10, 1, 3, 7, 0, 17, 12, 14, 5, 4, 16, 18]",False,300,0.2,2048
2,2,3396.092652922375,1.013345099999924,"[6, 2, 9, 15, 11, 13, 14, 0, 10, 1, 3, 8, 19, 17, 12, 18, 5, 4, 16, 7]",False,300,0.2,2048
3,4,3433.9197223426286,2.117602199999965,"[11, 15, 14, 10, 4, 16, 9, 7, 13, 17, 19, 5, 1, 0, 18, 3, 2, 6, 8, 12]",False,300,0.2,2048
4,8,3527.0128519422296,4.274803900000052,"[6, 2, 9, 15, 4, 13, 14, 8, 12, 1, 3, 7, 19, 17, 5, 11, 10, 16, 0, 18]",False,300,0.2,2048
5,16,3527.0128519422296,8.510278499999913,"[6, 2, 9, 15, 4, 13, 14, 8, 12, 1, 3, 7, 19, 17, 5, 11, 10, 16, 0, 18]",False,300,0.2,2048
6,32,3527.0128519422296,17.075619799999913,"[6, 2, 9, 15, 4, 13, 14, 8, 12, 1, 3, 7, 19, 17, 5, 11, 10, 16, 0, 18]",False,300,0.2,2048
7,64,3527.0128519422296,33.72491439999999,"[6, 2, 9, 15, 4, 13, 14, 8, 12, 1, 3, 7, 19, 17, 5, 11, 10, 16, 0, 18]",False,300,0.2,2048
8,128,3527.0128519422296,67.13505540000006,"[6, 2, 9, 15, 4, 13, 14, 8, 12, 1, 3, 7, 19, 17, 5, 11, 10, 16, 0, 18]",False,300,0.2,2048
9,256,3527.0128519422296,108.64793940000004,"[6, 2, 9, 15, 4, 13, 14, 8, 12, 1, 3, 7, 19, 17, 5, 11, 10, 16, 0, 18]",False,300,0.2,2048
10,512,3527.0128519422296,108.64793940000004,"[6, 2, 9, 15, 4, 13, 14, 8, 12, 1, 3, 7, 19, 17, 5, 11, 10, 16, 0, 18]",False,300,0.2,2048
11,1024,3527.0128519422296,108.64793940000004,"[6, 2, 9, 15, 4, 13, 14, 8, 12, 1, 3, 7, 19, 17, 5, 11, 10, 16, 0, 18]",False,300,0.2,2048
12,2048,3527.0128519422296,108.64793940000004,"[6, 2, 9, 15, 4, 13, 14, 8, 12, 1, 3, 7, 19, 17, 5, 11, 10, 16, 0, 18]",False,300,0.2,2048
