,Iteration,Time,Fitness,Temperature,max_iters
0,0,0.000191800000038711,2681.9393902824845,10,8192
1,1,0.0015653000000384054,2724.7758094480023,10,8192
2,2,0.014941399999997884,2724.7758094480023,10,8192
3,3,0.02585199999998622,2724.7758094480023,10,8192
4,4,0.02600140000004103,2775.615242546462,10,8192
5,5,0.0360129999999117,2775.615242546462,10,8192
6,6,0.036135899999862886,2872.139191416392,10,8192
7,7,0.0362892999999076,2872.139191416392,10,8192
8,8,0.03639759999987291,2944.485191347257,10,8192
9,9,0.04557060000001911,2944.485191347257,10,8192
10,10,0.045692299999927855,2950.7325175057485,10,8192
11,11,0.04584320000003572,2962.510288147434,10,8192
12,12,0.04606769999986682,3201.296367972755,10,8192
13,13,0.04621240000005855,3201.296367972755,10,8192
14,14,0.04631599999993341,3201.296367972755,10,8192
15,15,0.04641900000001442,3201.296367972755,10,8192
16,16,0.046520800000052986,3201.296367972755,10,8192
17,17,0.059174400000074456,3251.969366259744,10,8192
18,18,0.05935690000001159,3276.9717688580367,10,8192
19,19,0.059533500000043205,3276.9717688580367,10,8192
20,20,0.059646799999882205,3276.9717688580367,10,8192
21,21,0.05975859999989552,3276.9717688580367,10,8192
22,22,0.059867899999971996,3420.7823766201077,10,8192
23,23,0.060061500000074375,3404.4116997849974,10,8192
24,24,0.06021829999986039,3404.4116997849974,10,8192
25,25,0.06032660000005308,3404.4116997849974,10,8192
26,26,0.06043449999992845,3404.4116997849974,10,8192
27,27,0.06054079999989881,3404.4116997849974,10,8192
28,28,0.06064609999998538,3404.4116997849974,10,8192
29,29,0.060750599999892074,3404.4116997849974,10,8192
30,30,0.06085409999991498,3423.1633454957937,10,8192
31,31,0.0610421999999744,3466.5005931128226,10,8192
32,32,0.06118909999986499,3466.5005931128226,10,8192
33,33,0.07220559999996112,3466.5005931128226,10,8192
34,34,0.07233059999998659,3466.5005931128226,10,8192
35,35,0.07244379999997363,3466.5005931128226,10,8192
36,36,0.07255390000000261,3466.5005931128226,10,8192
37,37,0.07266170000002603,3466.5005931128226,10,8192
38,38,0.0727675000000545,3466.5005931128226,10,8192
39,39,0.07287289999999302,3466.5005931128226,10,8192
40,40,0.0730413999999655,3466.5005931128226,10,8192
41,41,0.07316190000005918,3467.49760186579,10,8192
42,42,0.07330830000000788,3516.3442375498394,10,8192
43,43,0.07345250000003034,3516.3442375498394,10,8192
44,44,0.07355660000007447,3516.3442375498394,10,8192
45,45,0.07366000000001804,3570.681659945943,10,8192
46,46,0.07380289999991874,3570.681659945943,10,8192
47,47,0.07390729999997347,3570.3227021502676,10,8192
48,48,0.07411239999987629,3570.3227021502676,10,8192
49,49,0.07425599999987753,3570.3227021502676,10,8192
50,50,0.0744141000000127,3570.3227021502676,10,8192
51,51,0.07452899999998408,3570.3227021502676,10,8192
52,52,0.07462970000005953,3570.3227021502676,10,8192
53,53,0.07473049999998693,3570.3227021502676,10,8192
54,54,0.07483170000000428,3599.0507983806406,10,8192
55,55,0.07503350000001774,3599.0507983806406,10,8192
56,56,0.07519179999985681,3599.0507983806406,10,8192
57,57,0.07537209999986771,3599.0507983806406,10,8192
58,58,0.07553740000003017,3599.0507983806406,10,8192
59,59,0.07564099999990503,3599.0507983806406,10,8192
60,60,0.07574239999985366,3597.84323175458,10,8192
61,61,0.07588949999990291,3597.84323175458,10,8192
62,62,0.07604769999989003,3597.84323175458,10,8192
63,63,0.07615050000003976,3610.5246627049014,10,8192
64,64,0.07629249999990861,3610.5246627049014,10,8192
65,65,0.08863419999988764,3610.5246627049014,10,8192
66,66,0.08876600000007784,3610.5246627049014,10,8192
67,67,0.08888400000000729,3610.5246627049014,10,8192
