,Iteration,Fitness,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,3206.1967311383332,0.01639400000021851,"[9, 11, 24, 21, 12, 10, 15, 1, 23, 5, 2, 22, 14, 25, 3, 18, 8, 17, 0, 6, 19, 7, 20, 16, 13, 4]",False,300,0.2,2048
1,1,4195.458764410523,0.8281977000001461,"[15, 1, 20, 2, 23, 4, 6, 7, 22, 12, 9, 17, 3, 25, 0, 16, 13, 21, 11, 10, 19, 14, 5, 8, 24, 18]",False,300,0.2,2048
2,2,4246.169244522372,1.6145072999997865,"[6, 11, 3, 16, 10, 17, 8, 7, 21, 14, 24, 13, 22, 4, 12, 9, 2, 0, 5, 19, 15, 18, 20, 1, 23, 25]",False,300,0.2,2048
3,4,4416.975703130795,3.0768309999998564,"[18, 0, 14, 5, 9, 3, 8, 10, 1, 21, 23, 22, 11, 7, 12, 19, 16, 17, 13, 25, 15, 4, 6, 2, 24, 20]",False,300,0.2,2048
4,8,4594.004920313549,6.199178200000006,"[18, 17, 20, 7, 9, 12, 11, 10, 1, 15, 4, 22, 5, 23, 16, 19, 21, 2, 3, 25, 13, 14, 6, 8, 24, 0]",False,300,0.2,2048
5,16,4594.004920313549,12.269892899999832,"[18, 17, 20, 7, 9, 12, 11, 10, 1, 15, 4, 22, 5, 23, 16, 19, 21, 2, 3, 25, 13, 14, 6, 8, 24, 0]",False,300,0.2,2048
6,32,4594.004920313549,25.29584849999992,"[18, 17, 20, 7, 9, 12, 11, 10, 1, 15, 4, 22, 5, 23, 16, 19, 21, 2, 3, 25, 13, 14, 6, 8, 24, 0]",False,300,0.2,2048
7,64,4594.004920313549,48.5611871000001,"[18, 17, 20, 7, 9, 12, 11, 10, 1, 15, 4, 22, 5, 23, 16, 19, 21, 2, 3, 25, 13, 14, 6, 8, 24, 0]",False,300,0.2,2048
8,128,4594.004920313549,96.12359479999986,"[18, 17, 20, 7, 9, 12, 11, 10, 1, 15, 4, 22, 5, 23, 16, 19, 21, 2, 3, 25, 13, 14, 6, 8, 24, 0]",False,300,0.2,2048
9,256,4594.004920313549,153.92707819999987,"[18, 17, 20, 7, 9, 12, 11, 10, 1, 15, 4, 22, 5, 23, 16, 19, 21, 2, 3, 25, 13, 14, 6, 8, 24, 0]",False,300,0.2,2048
10,512,4594.004920313549,153.92707819999987,"[18, 17, 20, 7, 9, 12, 11, 10, 1, 15, 4, 22, 5, 23, 16, 19, 21, 2, 3, 25, 13, 14, 6, 8, 24, 0]",False,300,0.2,2048
11,1024,4594.004920313549,153.92707819999987,"[18, 17, 20, 7, 9, 12, 11, 10, 1, 15, 4, 22, 5, 23, 16, 19, 21, 2, 3, 25, 13, 14, 6, 8, 24, 0]",False,300,0.2,2048
12,2048,4594.004920313549,153.92707819999987,"[18, 17, 20, 7, 9, 12, 11, 10, 1, 15, 4, 22, 5, 23, 16, 19, 21, 2, 3, 25, 13, 14, 6, 8, 24, 0]",False,300,0.2,2048
