,Iteration,Fitness,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters
0,0,4451.630378551704,0.00014290000035543926,"[10, 25, 12, 11, 26, 15, 1, 3, 18, 21, 9, 24, 5, 29, 2, 22, 14, 30, 28, 8, 17, 0, 6, 23, 19, 7, 20, 27, 16, 13, 4]",geometric,10,0.99,0.001,9.999985638080343,10,8192
1,1,4451.630378551704,0.00110450000011042,"[10, 25, 12, 11, 26, 15, 1, 3, 18, 21, 9, 24, 5, 29, 2, 22, 14, 30, 28, 8, 17, 0, 6, 23, 19, 7, 20, 27, 16, 13, 4]",geometric,10,0.99,0.001,9.999888994656601,10,8192
2,2,4524.0733457472015,0.014202000000295811,"[10, 25, 22, 11, 26, 15, 1, 3, 18, 21, 9, 24, 5, 29, 2, 12, 14, 30, 28, 8, 17, 0, 6, 23, 19, 7, 20, 27, 16, 13, 4]",geometric,10,0.99,0.001,9.998572753163424,10,8192
3,4,4526.663285266526,0.023522800000137067,"[10, 25, 22, 11, 26, 15, 1, 3, 18, 21, 9, 24, 2, 29, 5, 12, 14, 30, 28, 8, 17, 0, 6, 23, 19, 7, 20, 27, 16, 13, 4]",geometric,10,0.99,0.001,9.997636159029081,10,8192
4,8,4593.094827717359,0.034760499999720196,"[10, 25, 22, 11, 26, 15, 1, 3, 18, 21, 9, 24, 2, 29, 5, 12, 14, 30, 28, 8, 27, 0, 6, 23, 19, 7, 20, 17, 16, 13, 4]",geometric,10,0.99,0.001,9.996507063178143,10,8192
5,16,4722.3795496691255,0.045697600000494276,"[10, 29, 22, 11, 26, 15, 1, 3, 18, 21, 9, 24, 0, 25, 5, 12, 14, 30, 28, 8, 27, 2, 6, 23, 19, 7, 20, 17, 16, 13, 4]",geometric,10,0.99,0.001,9.995408292234785,10,8192
6,32,5022.093042510113,0.05822919999991427,"[10, 29, 22, 11, 15, 0, 1, 3, 23, 21, 19, 24, 26, 25, 5, 20, 14, 30, 13, 8, 9, 2, 6, 18, 27, 7, 12, 17, 16, 28, 4]",geometric,10,0.99,0.001,9.994149481931094,10,8192
7,64,5089.914235592266,0.07240480000018579,"[21, 29, 22, 11, 15, 0, 7, 3, 23, 10, 19, 12, 26, 25, 5, 20, 14, 30, 6, 8, 9, 2, 13, 18, 27, 1, 28, 17, 16, 24, 4]",geometric,10,0.99,0.001,9.992725721466101,10,8192
8,128,5102.373126969932,0.09133959999962826,"[21, 29, 22, 11, 15, 0, 7, 12, 23, 10, 19, 3, 8, 25, 5, 20, 14, 30, 6, 18, 9, 26, 13, 2, 27, 1, 28, 17, 16, 24, 4]",geometric,10,0.99,0.001,9.990824275705517,10,8192
9,256,5181.904869391897,0.11925919999976031,"[22, 29, 3, 19, 17, 6, 7, 12, 23, 10, 11, 21, 8, 13, 5, 20, 18, 0, 30, 14, 9, 15, 25, 2, 27, 1, 28, 26, 16, 24, 4]",geometric,10,0.99,0.001,9.988021230144822,10,8192
10,512,5402.793611186701,0.16799689999970724,"[22, 29, 10, 19, 17, 20, 30, 12, 23, 15, 11, 24, 1, 13, 26, 0, 7, 25, 5, 9, 21, 2, 6, 8, 27, 14, 28, 18, 16, 3, 4]",geometric,10,0.99,0.001,9.983129993207147,10,8192
11,1024,5429.842678296411,0.26851340000030177,"[22, 11, 10, 25, 17, 20, 8, 12, 23, 3, 29, 27, 14, 13, 26, 0, 30, 16, 5, 9, 21, 2, 6, 18, 28, 1, 24, 7, 19, 15, 4]",geometric,10,0.99,0.001,9.973049882309686,10,8192
12,2048,5451.069655402601,0.4177250000002459,"[22, 11, 10, 25, 17, 20, 14, 24, 23, 3, 4, 27, 26, 6, 8, 0, 30, 16, 5, 9, 21, 2, 13, 18, 28, 1, 12, 7, 19, 15, 29]",geometric,10,0.99,0.001,9.958105238986931,10,8192
13,4096,5451.069655402601,0.4177250000002459,"[22, 11, 10, 25, 17, 20, 14, 24, 23, 3, 4, 27, 26, 6, 8, 0, 30, 16, 5, 9, 21, 2, 13, 18, 28, 1, 12, 7, 19, 15, 29]",geometric,10,0.99,0.001,9.958105238986931,10,8192
14,8192,5451.069655402601,0.4177250000002459,"[22, 11, 10, 25, 17, 20, 14, 24, 23, 3, 4, 27, 26, 6, 8, 0, 30, 16, 5, 9, 21, 2, 13, 18, 28, 1, 12, 7, 19, 15, 29]",geometric,10,0.99,0.001,9.958105238986931,10,8192
