,Iteration,Fitness,Time,State,Population Size,Mutation Rate,max_iters
102,1024,0.0,0.5187396,"[3, 0, 2, 0, 0, 0, 1, 0, 2, 1, 3, 3, 3, 1, 0, 3, 3, 3, 1, 2]",200,0.01,2048
103,2048,0.0,0.5187396,"[3, 0, 2, 0, 0, 0, 1, 0, 2, 1, 3, 3, 3, 1, 0, 3, 3, 3, 1, 2]",200,0.01,2048
104,0,15.0,0.010462999999999667,"[0, 2, 1, 0, 3, 0, 3, 3, 3, 2, 0, 1, 1, 1, 0, 0, 3, 3, 0, 3]",200,0.02,2048
105,1,5.0,0.04053259999999881,"[3, 3, 3, 3, 2, 1, 2, 1, 0, 3, 0, 3, 2, 2, 1, 3, 3, 0, 3, 1]",200,0.02,2048
106,2,5.0,0.08027719999999938,"[3, 3, 3, 3, 2, 1, 2, 1, 0, 3, 0, 3, 2, 2, 1, 3, 3, 0, 3, 1]",200,0.02,2048
107,4,3.0,0.1466738999999997,"[3, 0, 1, 0, 1, 0, 2, 0, 1, 2, 3, 1, 3, 3, 0, 3, 1, 3, 3, 0]",200,0.02,2048
108,8,3.0,0.24917669999999958,"[3, 0, 1, 0, 1, 0, 2, 0, 1, 2, 3, 1, 3, 3, 0, 3, 1, 3, 3, 0]",200,0.02,2048
109,16,1.0,0.4335456999999998,"[0, 0, 2, 1, 1, 1, 1, 0, 2, 1, 3, 2, 3, 3, 3, 3, 0, 3, 3, 0]",200,0.02,2048
110,32,0.0,0.5578155999999996,"[3, 0, 1, 0, 2, 0, 2, 0, 1, 2, 3, 3, 0, 2, 1, 3, 3, 3, 3, 0]",200,0.02,2048
111,64,0.0,0.5578155999999996,"[3, 0, 1, 0, 2, 0, 2, 0, 1, 2, 3, 3, 0, 2, 1, 3, 3, 3, 3, 0]",200,0.02,2048
112,128,0.0,0.5578155999999996,"[3, 0, 1, 0, 2, 0, 2, 0, 1, 2, 3, 3, 0, 2, 1, 3, 3, 3, 3, 0]",200,0.02,2048
113,256,0.0,0.5578155999999996,"[3, 0, 1, 0, 2, 0, 2, 0, 1, 2, 3, 3, 0, 2, 1, 3, 3, 3, 3, 0]",200,0.02,2048
114,512,0.0,0.5578155999999996,"[3, 0, 1, 0, 2, 0, 2, 0, 1, 2, 3, 3, 0, 2, 1, 3, 3, 3, 3, 0]",200,0.02,2048
115,1024,0.0,0.5578155999999996,"[3, 0, 1, 0, 2, 0, 2, 0, 1, 2, 3, 3, 0, 2, 1, 3, 3, 3, 3, 0]",200,0.02,2048
116,2048,0.0,0.5578155999999996,"[3, 0, 1, 0, 2, 0, 2, 0, 1, 2, 3, 3, 0, 2, 1, 3, 3, 3, 3, 0]",200,0.02,2048
117,0,15.0,0.014417999999999154,"[0, 2, 1, 0, 3, 0, 3, 3, 3, 2, 0, 1, 1, 1, 0, 0, 3, 3, 0, 3]",200,0.03,2048
118,1,5.0,0.05725499999999961,"[3, 3, 3, 3, 2, 1, 2, 1, 0, 3, 0, 3, 2, 2, 1, 3, 3, 0, 3, 1]",200,0.03,2048
119,2,5.0,0.09977600000000031,"[3, 3, 3, 3, 2, 1, 2, 1, 0, 3, 0, 3, 2, 2, 1, 3, 3, 0, 3, 1]",200,0.03,2048
120,4,3.0,0.16742200000000018,"[3, 1, 1, 1, 3, 2, 2, 2, 0, 2, 0, 3, 3, 0, 0, 3, 3, 0, 0, 1]",200,0.03,2048
121,8,3.0,0.29082329999999956,"[3, 1, 1, 1, 3, 2, 2, 2, 0, 2, 0, 3, 3, 0, 0, 3, 3, 0, 0, 1]",200,0.03,2048
122,16,0.0,0.4371621999999995,"[1, 1, 1, 1, 2, 2, 0, 2, 0, 2, 3, 3, 3, 0, 0, 3, 3, 3, 0, 1]",200,0.03,2048
123,32,0.0,0.4371621999999995,"[1, 1, 1, 1, 2, 2, 0, 2, 0, 2, 3, 3, 3, 0, 0, 3, 3, 3, 0, 1]",200,0.03,2048
124,64,0.0,0.4371621999999995,"[1, 1, 1, 1, 2, 2, 0, 2, 0, 2, 3, 3, 3, 0, 0, 3, 3, 3, 0, 1]",200,0.03,2048
