,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.015103599999974904,2705.85805016935,False,300,0.2,2048
1,1,0.4189956999999822,2788.574321302731,False,300,0.2,2048
2,2,0.8563512000000628,2847.462978804907,False,300,0.2,2048
3,3,1.3234976999999617,2847.462978804907,False,300,0.2,2048
4,4,1.792378900000017,2921.068339604758,False,300,0.2,2048
5,5,2.226509700000065,2921.068339604758,False,300,0.2,2048
6,6,2.652170299999966,2921.068339604758,False,300,0.2,2048
7,7,3.058294700000033,2921.068339604758,False,300,0.2,2048
8,8,3.4703439999999546,2921.068339604758,False,300,0.2,2048
9,9,3.882460100000003,2921.068339604758,False,300,0.2,2048
10,10,4.347301799999968,2921.068339604758,False,300,0.2,2048
11,11,4.754516899999999,2921.068339604758,False,300,0.2,2048
12,12,5.173197999999957,2921.068339604758,False,300,0.2,2048
13,13,5.579259200000024,2921.068339604758,False,300,0.2,2048
14,14,5.980666300000053,2921.068339604758,False,300,0.2,2048
15,15,6.420065199999954,2921.068339604758,False,300,0.2,2048
16,16,6.853199600000039,2921.068339604758,False,300,0.2,2048
17,17,7.277137799999991,2921.068339604758,False,300,0.2,2048
18,18,7.671152699999993,2921.068339604758,False,300,0.2,2048
19,19,8.09812420000003,2921.068339604758,False,300,0.2,2048
20,20,8.524296700000036,2921.068339604758,False,300,0.2,2048
21,21,8.946668899999963,2921.068339604758,False,300,0.2,2048
22,22,9.346899399999984,2921.068339604758,False,300,0.2,2048
23,23,9.748230300000046,2921.068339604758,False,300,0.2,2048
24,24,10.188324400000056,2921.068339604758,False,300,0.2,2048
25,25,10.60428980000006,2921.068339604758,False,300,0.2,2048
26,26,11.05844890000003,2921.068339604758,False,300,0.2,2048
27,27,11.480885100000023,2921.068339604758,False,300,0.2,2048
28,28,11.899374400000056,2921.068339604758,False,300,0.2,2048
29,29,12.324114000000009,2921.068339604758,False,300,0.2,2048
30,30,12.747993199999996,2921.068339604758,False,300,0.2,2048
31,31,13.169711699999993,2921.068339604758,False,300,0.2,2048
32,32,13.567965299999969,2921.068339604758,False,300,0.2,2048
33,33,13.99408660000006,2921.068339604758,False,300,0.2,2048
34,34,14.384099699999979,2921.068339604758,False,300,0.2,2048
35,35,14.848438699999974,2921.068339604758,False,300,0.2,2048
36,36,15.251492800000051,2921.068339604758,False,300,0.2,2048
37,37,15.669842499999959,2921.068339604758,False,300,0.2,2048
38,38,16.070267599999966,2921.068339604758,False,300,0.2,2048
39,39,16.514658499999996,2921.068339604758,False,300,0.2,2048
40,40,16.910950999999955,2921.068339604758,False,300,0.2,2048
41,41,17.315863700000023,2921.068339604758,False,300,0.2,2048
42,42,17.703612799999974,2921.068339604758,False,300,0.2,2048
43,43,18.10227120000002,2921.068339604758,False,300,0.2,2048
44,44,18.515788600000064,2921.068339604758,False,300,0.2,2048
45,45,18.922697599999992,2921.068339604758,False,300,0.2,2048
46,46,19.36159090000001,2921.068339604758,False,300,0.2,2048
47,47,19.79529739999998,2921.068339604758,False,300,0.2,2048
48,48,20.218646799999988,2921.068339604758,False,300,0.2,2048
49,49,20.635776299999975,2921.068339604758,False,300,0.2,2048
50,50,21.053439300000036,2921.068339604758,False,300,0.2,2048
51,51,21.464962799999967,2921.068339604758,False,300,0.2,2048
52,52,21.84898529999998,2921.068339604758,False,300,0.2,2048
53,53,22.2457134,2921.068339604758,False,300,0.2,2048
54,54,22.652957000000015,2921.068339604758,False,300,0.2,2048
55,55,23.047703100000035,2921.068339604758,False,300,0.2,2048
56,56,23.475666700000033,2921.068339604758,False,300,0.2,2048
57,57,23.873744200000033,2921.068339604758,False,300,0.2,2048
58,58,24.302174600000058,2921.068339604758,False,300,0.2,2048
59,59,24.71544240000003,2921.068339604758,False,300,0.2,2048
60,60,25.115271099999973,2921.068339604758,False,300,0.2,2048
61,61,25.537396700000045,2921.068339604758,False,300,0.2,2048
62,62,25.934134800000038,2921.068339604758,False,300,0.2,2048
63,63,26.37057189999996,2921.068339604758,False,300,0.2,2048
64,64,26.80318109999996,2921.068339604758,False,300,0.2,2048
65,65,27.26679820000004,2921.068339604758,False,300,0.2,2048
66,66,27.662390500000015,2921.068339604758,False,300,0.2,2048
67,67,28.11531720000005,2921.068339604758,False,300,0.2,2048
68,68,28.511030000000005,2921.068339604758,False,300,0.2,2048
69,69,28.921686099999988,2921.068339604758,False,300,0.2,2048
70,70,29.31190330000004,2921.068339604758,False,300,0.2,2048
71,71,29.723382600000036,2921.068339604758,False,300,0.2,2048
72,72,30.124151900000015,2921.068339604758,False,300,0.2,2048
73,73,30.553529700000013,2921.068339604758,False,300,0.2,2048
74,74,30.96378500000003,2921.068339604758,False,300,0.2,2048
75,75,31.372175500000026,2921.068339604758,False,300,0.2,2048
