,Iteration,Fitness,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters
0,0,1633.0153712778551,0.0001725999999848682,"[2, 8, 6, 5, 1, 9, 3, 7, 10, 0, 4]",geometric,10,0.99,0.001,9.999982653135364,10,8192
1,1,1633.0153712778551,0.0010473999999760508,"[2, 8, 6, 5, 1, 9, 3, 7, 10, 0, 4]",geometric,10,0.99,0.001,9.99989473333633,10,8192
2,2,1706.931912982695,0.02272609999999986,"[7, 8, 6, 5, 1, 9, 3, 2, 10, 0, 4]",geometric,10,0.99,0.001,9.997716211447816,10,8192
3,4,1706.931912982695,0.04290149999999926,"[7, 8, 6, 5, 1, 9, 3, 2, 10, 0, 4]",geometric,10,0.99,0.001,9.9956891845874,10,8192
4,8,1763.8319320710004,0.06285799999997721,"[7, 6, 8, 0, 1, 9, 3, 2, 10, 5, 4]",geometric,10,0.99,0.001,9.993684554971537,10,8192
5,16,1873.5267454306945,0.08394989999999325,"[7, 6, 2, 5, 1, 9, 3, 8, 10, 0, 4]",geometric,10,0.99,0.001,9.991566311457255,10,8192
6,32,1917.2291357214172,0.1062110999999959,"[7, 6, 2, 5, 1, 8, 3, 9, 10, 0, 4]",geometric,10,0.99,0.001,9.989331123034278,10,8192
7,64,1922.704676321174,0.12981139999999414,"[3, 8, 2, 6, 7, 1, 5, 9, 10, 0, 4]",geometric,10,0.99,0.001,9.986962025158197,10,8192
8,128,1969.286956049423,0.15905199999997421,"[3, 2, 8, 6, 7, 1, 5, 9, 10, 0, 4]",geometric,10,0.99,0.001,9.984027509440347,10,8192
9,256,1995.4118263883877,0.20220919999999865,"[3, 1, 0, 10, 7, 2, 5, 9, 6, 8, 4]",geometric,10,0.99,0.001,9.979697932905554,10,8192
10,512,2092.1830925571835,0.2664086999999995,"[7, 4, 0, 1, 3, 2, 5, 9, 6, 8, 10]",geometric,10,0.99,0.001,9.973260843885374,10,8192
11,1024,2092.1830925571835,0.2664086999999995,"[7, 4, 0, 1, 3, 2, 5, 9, 6, 8, 10]",geometric,10,0.99,0.001,9.973260843885374,10,8192
12,2048,2092.1830925571835,0.2664086999999995,"[7, 4, 0, 1, 3, 2, 5, 9, 6, 8, 10]",geometric,10,0.99,0.001,9.973260843885374,10,8192
13,4096,2092.1830925571835,0.2664086999999995,"[7, 4, 0, 1, 3, 2, 5, 9, 6, 8, 10]",geometric,10,0.99,0.001,9.973260843885374,10,8192
14,8192,2092.1830925571835,0.2664086999999995,"[7, 4, 0, 1, 3, 2, 5, 9, 6, 8, 10]",geometric,10,0.99,0.001,9.973260843885374,10,8192
