,Iteration,Time,Fitness,Restarts,max_iters,current_restart
0,0,0.00014150000004065078,2197.978334913671,25,2048,0
1,1,0.001073799999971925,2197.978334913671,25,2048,0
2,2,0.022131300000069132,2197.978334913671,25,2048,0
3,3,0.04081059999998615,2197.978334913671,25,2048,0
4,4,0.041006499999980406,2197.978334913671,25,2048,0
5,5,0.06379579999997986,2264.7421226334895,25,2048,0
6,6,0.06396050000000741,2410.776583853728,25,2048,0
7,7,0.06410990000006223,2410.776583853728,25,2048,0
8,8,0.06420969999999215,2453.216460450042,25,2048,0
9,9,0.08475099999998292,2453.216460450042,25,2048,0
10,10,0.0848922999999786,2453.216460450042,25,2048,0
11,11,0.0849974000000202,2490.2927225359185,25,2048,0
12,12,0.08514690000004066,2490.2927225359185,25,2048,0
13,13,0.08524460000001,2490.2927225359185,25,2048,0
14,14,0.08534080000003996,2537.3761139735475,25,2048,0
15,15,0.08554739999999583,2537.3761139735475,25,2048,0
16,16,0.08565210000006118,2537.3761139735475,25,2048,0
17,17,0.10552389999998013,2537.3761139735475,25,2048,0
18,18,0.10567349999996623,2537.3761139735475,25,2048,0
19,19,0.1058835999999701,2537.3761139735475,25,2048,0
20,20,0.10601950000000215,2537.3761139735475,25,2048,0
21,21,0.10618950000002769,2537.3761139735475,25,2048,0
22,22,0.10634920000006787,2537.3761139735475,25,2048,0
23,23,0.1066229000000476,2537.3761139735475,25,2048,0
24,24,0.10681369999997514,2537.3761139735475,25,2048,0
25,25,0.10700689999998758,2537.3761139735475,25,2048,0
26,26,0.10715760000005048,2537.3761139735475,25,2048,0
27,27,0.10726180000006025,2537.3761139735475,25,2048,0
28,28,0.10734679999995933,2537.3761139735475,25,2048,0
29,29,0.10752239999999347,2591.5077508561058,25,2048,0
30,30,0.10772299999996449,2631.7607463209883,25,2048,0
31,31,0.1079199000000699,2631.7607463209883,25,2048,0
32,32,0.1081047000000126,2704.2213030462926,25,2048,0
33,33,0.12885340000002543,2704.2213030462926,25,2048,0
34,34,0.12898040000004585,2704.2213030462926,25,2048,0
35,35,0.12908760000004804,2704.2213030462926,25,2048,0
36,36,0.12919769999996333,2704.2213030462926,25,2048,0
37,37,0.12930010000002312,2704.2213030462926,25,2048,0
38,38,0.12940019999996366,2704.2213030462926,25,2048,0
39,39,0.12953990000005433,2704.2213030462926,25,2048,0
40,40,0.12963909999996304,2704.2213030462926,25,2048,0
41,41,0.12973740000006728,2704.2213030462926,25,2048,0
42,42,0.12983459999998104,2704.2213030462926,25,2048,0
43,43,0.12992299999996249,2704.8384584426612,25,2048,0
44,44,0.13005229999998846,2704.8384584426612,25,2048,0
45,45,0.1301502999999684,2704.8384584426612,25,2048,0
46,46,0.13023789999999735,2704.8384584426612,25,2048,0
47,47,0.13034360000006018,2704.8384584426612,25,2048,0
48,48,0.13046440000005077,2704.8384584426612,25,2048,0
49,49,0.1305770000000166,2704.8384584426612,25,2048,0
50,50,0.13067309999996723,2704.8384584426612,25,2048,0
51,51,0.13076869999997598,2704.8384584426612,25,2048,0
52,52,0.130871700000057,2704.8384584426612,25,2048,0
53,53,0.13096780000000763,2704.8384584426612,25,2048,0
54,54,0.13106340000001637,2704.8384584426612,25,2048,0
55,55,0.13115890000005948,2706.3453675246346,25,2048,0
56,56,0.13128530000005867,2706.3453675246346,25,2048,0
57,57,0.13137349999999515,2706.3453675246346,25,2048,0
58,58,0.13146610000001147,2706.3453675246346,25,2048,0
59,59,0.131555800000001,2706.3453675246346,25,2048,0
60,60,0.13164289999997436,2706.3453675246346,25,2048,0
61,61,0.13172870000005332,2706.3453675246346,25,2048,0
62,62,0.13181520000000546,2706.3453675246346,25,2048,0
63,63,0.1319017000000713,2718.490780385856,25,2048,0
64,64,0.13206509999997706,2718.490780385856,25,2048,0
65,65,0.1519761000000699,2718.490780385856,25,2048,0
66,66,0.15211010000007263,2718.490780385856,25,2048,0
67,67,0.1522228000000041,2718.490780385856,25,2048,0
68,68,0.15236210000000483,2718.490780385856,25,2048,0
69,69,0.15251360000002023,2718.490780385856,25,2048,0
70,70,0.15262630000006538,2718.490780385856,25,2048,0
71,71,0.1527293000000327,2718.490780385856,25,2048,0
72,72,0.1528521999999839,2739.367729693515,25,2048,0
