,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.014889400000001274,1916.5286007779548,300,0.03,2048
1,1,0.058756900000005885,1926.441254702782,300,0.03,2048
2,2,0.12977630000000318,1979.2215698403843,300,0.03,2048
3,3,0.19072520000000281,1985.0595762822713,300,0.03,2048
4,4,0.2336092999999977,1985.0595762822713,300,0.03,2048
5,5,0.29318089999999586,2048.8011536101903,300,0.03,2048
6,6,0.3349998000000056,2048.8011536101903,300,0.03,2048
7,7,0.3761362000000048,2077.878464279999,300,0.03,2048
8,8,0.4191201999999947,2077.878464279999,300,0.03,2048
9,9,0.4824870000000061,2077.878464279999,300,0.03,2048
10,10,0.532575499999993,2077.878464279999,300,0.03,2048
11,11,0.5835335999999955,2077.878464279999,300,0.03,2048
12,12,0.6295394999999928,2077.878464279999,300,0.03,2048
13,13,0.6801262999999977,2077.878464279999,300,0.03,2048
14,14,0.7305231999999933,2077.878464279999,300,0.03,2048
15,15,0.7720553999999993,2077.878464279999,300,0.03,2048
16,16,0.8129816999999946,2077.878464279999,300,0.03,2048
17,17,0.8758133000000043,2077.878464279999,300,0.03,2048
18,18,0.916567900000004,2078.5180592481993,300,0.03,2048
19,19,0.9526862000000023,2081.669326319592,300,0.03,2048
20,20,0.9896599000000066,2081.669326319592,300,0.03,2048
21,21,1.030107099999995,2085.381727866166,300,0.03,2048
22,22,1.0731135999999992,2085.381727866166,300,0.03,2048
23,23,1.1158589000000063,2089.064296943488,300,0.03,2048
24,24,1.1576625999999948,2089.064296943488,300,0.03,2048
25,25,1.1998657000000037,2089.064296943488,300,0.03,2048
26,26,1.2428490000000068,2092.183092557184,300,0.03,2048
27,27,1.2845496999999995,2092.183092557184,300,0.03,2048
28,28,1.3230932000000024,2092.183092557184,300,0.03,2048
29,29,1.3644378999999986,2092.183092557184,300,0.03,2048
30,30,1.4102208000000047,2092.183092557184,300,0.03,2048
31,31,1.459608099999997,2092.183092557184,300,0.03,2048
32,32,1.5120543999999967,2092.183092557184,300,0.03,2048
33,33,1.580380599999998,2092.183092557184,300,0.03,2048
34,34,1.618053500000002,2092.183092557184,300,0.03,2048
35,35,1.6566196999999931,2092.183092557184,300,0.03,2048
36,36,1.6933508999999987,2092.183092557184,300,0.03,2048
37,37,1.7375468999999981,2092.183092557184,300,0.03,2048
38,38,1.7814585999999935,2092.183092557184,300,0.03,2048
39,39,1.8252164999999962,2092.183092557184,300,0.03,2048
40,40,1.8675575000000038,2092.183092557184,300,0.03,2048
41,41,1.9082085000000006,2092.183092557184,300,0.03,2048
42,42,1.950247300000001,2092.183092557184,300,0.03,2048
43,43,1.9924165000000045,2092.183092557184,300,0.03,2048
44,44,2.033996099999996,2092.183092557184,300,0.03,2048
45,45,2.107724399999995,2092.183092557184,300,0.03,2048
46,46,2.149324500000006,2092.183092557184,300,0.03,2048
47,47,2.2098529000000013,2092.183092557184,300,0.03,2048
48,48,2.2636844999999965,2092.183092557184,300,0.03,2048
49,49,2.3036644999999965,2092.183092557184,300,0.03,2048
50,50,2.343354700000006,2092.183092557184,300,0.03,2048
51,51,2.3842554000000007,2092.183092557184,300,0.03,2048
52,52,2.435806400000004,2092.183092557184,300,0.03,2048
53,53,2.4838952000000063,2092.183092557184,300,0.03,2048
54,54,2.5221621000000027,2092.183092557184,300,0.03,2048
55,55,2.5616468999999995,2092.183092557184,300,0.03,2048
56,56,2.6093567000000064,2092.183092557184,300,0.03,2048
57,57,2.653062399999996,2092.183092557184,300,0.03,2048
58,58,2.694900099999998,2092.183092557184,300,0.03,2048
59,59,2.731825999999998,2092.183092557184,300,0.03,2048
60,60,2.7724572999999992,2092.183092557184,300,0.03,2048
61,61,2.8158064999999937,2092.183092557184,300,0.03,2048
62,62,2.855208899999994,2092.183092557184,300,0.03,2048
63,63,2.8944838000000033,2092.183092557184,300,0.03,2048
64,64,2.938472300000001,2092.183092557184,300,0.03,2048
65,65,3.0049807000000044,2092.183092557184,300,0.03,2048
66,66,3.046168899999998,2092.183092557184,300,0.03,2048
67,67,3.0852502000000044,2092.183092557184,300,0.03,2048
68,68,3.1268208999999985,2092.183092557184,300,0.03,2048
69,69,3.166945999999996,2092.183092557184,300,0.03,2048
70,70,3.2068727999999993,2092.183092557184,300,0.03,2048
71,71,3.251108000000002,2092.183092557184,300,0.03,2048
72,72,3.2955551000000014,2092.183092557184,300,0.03,2048
73,73,3.3406676999999974,2092.183092557184,300,0.03,2048
74,74,3.3854664999999926,2092.183092557184,300,0.03,2048
75,75,3.4391719999999992,2092.183092557184,300,0.03,2048
76,76,3.481839899999997,2092.183092557184,300,0.03,2048
77,77,3.528049899999999,2092.183092557184,300,0.03,2048
78,78,3.5764573999999953,2092.183092557184,300,0.03,2048
79,79,3.6202894000000043,2092.183092557184,300,0.03,2048
80,80,3.664877599999997,2092.183092557184,300,0.03,2048
81,81,3.7055909999999983,2092.183092557184,300,0.03,2048
82,82,3.7559114000000022,2092.183092557184,300,0.03,2048
83,83,3.8040385999999984,2092.183092557184,300,0.03,2048
84,84,3.851517000000001,2092.183092557184,300,0.03,2048
85,85,3.8975243000000006,2092.183092557184,300,0.03,2048
86,86,3.945947899999993,2092.183092557184,300,0.03,2048
87,87,3.988075600000002,2092.183092557184,300,0.03,2048
88,88,4.032937000000004,2092.183092557184,300,0.03,2048
89,89,4.078113099999996,2092.183092557184,300,0.03,2048
90,90,4.122592800000007,2092.183092557184,300,0.03,2048
91,91,4.167943899999997,2092.183092557184,300,0.03,2048
92,92,4.213536300000001,2092.183092557184,300,0.03,2048
93,93,4.256974600000007,2092.183092557184,300,0.03,2048
94,94,4.2983772000000044,2092.183092557184,300,0.03,2048
95,95,4.339935400000002,2092.183092557184,300,0.03,2048
96,96,4.381907699999999,2092.183092557184,300,0.03,2048
97,97,4.428657999999999,2092.183092557184,300,0.03,2048
98,98,4.472192199999995,2092.183092557184,300,0.03,2048
99,99,4.517049,2092.183092557184,300,0.03,2048
100,100,4.5616555000000005,2092.183092557184,300,0.03,2048
101,101,4.607387599999996,2092.183092557184,300,0.03,2048
102,102,4.651405499999996,2092.183092557184,300,0.03,2048
103,103,4.6953881999999965,2092.183092557184,300,0.03,2048
104,104,4.738920399999998,2092.183092557184,300,0.03,2048
105,105,4.783619900000005,2092.183092557184,300,0.03,2048
106,106,4.828237200000004,2092.183092557184,300,0.03,2048
107,107,4.869486699999996,2092.183092557184,300,0.03,2048
108,108,4.911412900000002,2092.183092557184,300,0.03,2048
109,109,4.9505187000000035,2092.183092557184,300,0.03,2048
110,110,4.986968099999999,2092.183092557184,300,0.03,2048
111,111,5.027796600000002,2092.183092557184,300,0.03,2048
112,112,5.070120099999997,2092.183092557184,300,0.03,2048
113,113,5.111563599999997,2092.183092557184,300,0.03,2048
114,114,5.150765399999997,2092.183092557184,300,0.03,2048
115,115,5.193374800000001,2092.183092557184,300,0.03,2048
116,116,5.2339522000000045,2092.183092557184,300,0.03,2048
117,117,5.2739825000000025,2092.183092557184,300,0.03,2048
118,118,5.315206399999994,2092.183092557184,300,0.03,2048
119,119,5.355827599999998,2092.183092557184,300,0.03,2048
120,120,5.399384900000001,2092.183092557184,300,0.03,2048
121,121,5.461117599999994,2092.183092557184,300,0.03,2048
122,122,5.502552499999993,2092.183092557184,300,0.03,2048
123,123,5.546958399999994,2092.183092557184,300,0.03,2048
124,124,5.594070000000002,2092.183092557184,300,0.03,2048
125,125,5.636169699999996,2092.183092557184,300,0.03,2048
126,126,5.6778500000000065,2092.183092557184,300,0.03,2048
127,127,5.719086500000003,2092.183092557184,300,0.03,2048
128,128,5.7609681999999935,2092.183092557184,300,0.03,2048
129,129,5.824684599999998,2092.183092557184,300,0.03,2048
130,130,5.869524999999996,2092.183092557184,300,0.03,2048
131,131,5.908745600000003,2092.183092557184,300,0.03,2048
132,132,5.951529600000001,2092.183092557184,300,0.03,2048
133,133,5.993744300000003,2092.183092557184,300,0.03,2048
134,134,6.036357100000004,2092.183092557184,300,0.03,2048
135,135,6.0795604999999995,2092.183092557184,300,0.03,2048
136,136,6.122611000000006,2092.183092557184,300,0.03,2048
137,137,6.162378599999997,2092.183092557184,300,0.03,2048
138,138,6.204837900000001,2092.183092557184,300,0.03,2048
139,139,6.246349100000003,2092.183092557184,300,0.03,2048
140,140,6.289759799999999,2092.183092557184,300,0.03,2048
141,141,6.334770800000001,2092.183092557184,300,0.03,2048
142,142,6.3799609,2092.183092557184,300,0.03,2048
143,143,6.429247200000006,2092.183092557184,300,0.03,2048
144,144,6.474754599999997,2092.183092557184,300,0.03,2048
145,145,6.523845600000001,2092.183092557184,300,0.03,2048
