,Iteration,Fitness,Time,State,Population Size,Mutation Rate,max_iters
0,0,1633.0153712778551,0.014889400000001274,"[2, 8, 6, 5, 1, 9, 3, 7, 10, 0, 4]",300,0.03,2048
1,1,1916.5286007779548,0.058756900000005885,"[8, 2, 7, 5, 1, 3, 9, 6, 4, 0, 10]",300,0.03,2048
2,2,1926.441254702782,0.12977630000000318,"[0, 4, 3, 9, 5, 2, 10, 8, 1, 7, 6]",300,0.03,2048
3,4,1985.0595762822713,0.2336092999999977,"[8, 3, 1, 5, 9, 0, 4, 7, 10, 2, 6]",300,0.03,2048
4,8,2077.878464279999,0.4191201999999947,"[0, 2, 3, 4, 5, 9, 6, 8, 10, 7, 1]",300,0.03,2048
5,16,2077.878464279999,0.8129816999999946,"[0, 2, 3, 4, 5, 9, 6, 8, 10, 7, 1]",300,0.03,2048
6,32,2092.183092557184,1.5120543999999967,"[0, 4, 7, 10, 8, 6, 9, 5, 2, 3, 1]",300,0.03,2048
7,64,2092.183092557184,2.938472300000001,"[0, 4, 7, 10, 8, 6, 9, 5, 2, 3, 1]",300,0.03,2048
8,128,2092.183092557184,5.7609681999999935,"[0, 4, 7, 10, 8, 6, 9, 5, 2, 3, 1]",300,0.03,2048
9,256,2092.183092557184,10.482237400000002,"[0, 4, 7, 10, 8, 6, 9, 5, 2, 3, 1]",300,0.03,2048
10,512,2092.183092557184,10.482237400000002,"[0, 4, 7, 10, 8, 6, 9, 5, 2, 3, 1]",300,0.03,2048
11,1024,2092.183092557184,10.482237400000002,"[0, 4, 7, 10, 8, 6, 9, 5, 2, 3, 1]",300,0.03,2048
12,2048,2092.183092557184,10.482237400000002,"[0, 4, 7, 10, 8, 6, 9, 5, 2, 3, 1]",300,0.03,2048
