,Iteration,Fitness,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,2187.074325869182,0.015982299999961924,"[2, 10, 8, 5, 1, 11, 6, 9, 3, 7, 12, 0, 4]",False,300,0.2,2048
1,1,2392.004021661968,0.3339852999999948,"[12, 11, 6, 4, 10, 8, 3, 2, 1, 7, 0, 5, 9]",False,300,0.2,2048
2,2,2392.004021661968,0.6672946999999567,"[12, 11, 6, 4, 10, 8, 3, 2, 1, 7, 0, 5, 9]",False,300,0.2,2048
3,4,2466.062597141888,1.4003597999999897,"[11, 3, 9, 10, 2, 0, 1, 7, 5, 8, 6, 4, 12]",False,300,0.2,2048
4,8,2478.692986077239,2.7811567999999625,"[11, 12, 8, 10, 2, 0, 1, 7, 5, 9, 6, 4, 3]",False,300,0.2,2048
5,16,2478.692986077239,5.637801400000001,"[11, 12, 8, 10, 2, 0, 1, 7, 5, 9, 6, 4, 3]",False,300,0.2,2048
6,32,2478.692986077239,11.843029699999988,"[11, 12, 8, 10, 2, 0, 1, 7, 5, 9, 6, 4, 3]",False,300,0.2,2048
7,64,2478.692986077239,22.309900999999968,"[11, 12, 8, 10, 2, 0, 1, 7, 5, 9, 6, 4, 3]",False,300,0.2,2048
8,128,2478.692986077239,44.398150199999975,"[11, 12, 8, 10, 2, 0, 1, 7, 5, 9, 6, 4, 3]",False,300,0.2,2048
9,256,2478.692986077239,70.60203629999995,"[11, 12, 8, 10, 2, 0, 1, 7, 5, 9, 6, 4, 3]",False,300,0.2,2048
10,512,2478.692986077239,70.60203629999995,"[11, 12, 8, 10, 2, 0, 1, 7, 5, 9, 6, 4, 3]",False,300,0.2,2048
11,1024,2478.692986077239,70.60203629999995,"[11, 12, 8, 10, 2, 0, 1, 7, 5, 9, 6, 4, 3]",False,300,0.2,2048
12,2048,2478.692986077239,70.60203629999995,"[11, 12, 8, 10, 2, 0, 1, 7, 5, 9, 6, 4, 3]",False,300,0.2,2048
