,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.020701500000086526,4183.461851633135,300,0.03,2048
1,1,0.08834320000005391,4206.230717308724,300,0.03,2048
2,2,0.1659417000000758,4404.199782228646,300,0.03,2048
3,3,0.22917740000002595,4404.199782228646,300,0.03,2048
4,4,0.2842902000002141,4404.199782228646,300,0.03,2048
5,5,0.34901669999999285,4569.3797827080925,300,0.03,2048
6,6,0.4036439999999857,4569.3797827080925,300,0.03,2048
7,7,0.4591806000003089,4569.3797827080925,300,0.03,2048
8,8,0.5170872000003328,4569.3797827080925,300,0.03,2048
9,9,0.5843715999999404,4569.3797827080925,300,0.03,2048
10,10,0.6402956000001723,4569.3797827080925,300,0.03,2048
11,11,0.6964360000001761,4715.157356731984,300,0.03,2048
12,12,0.7591032000000268,4715.157356731984,300,0.03,2048
13,13,0.8255446000002848,4715.157356731984,300,0.03,2048
14,14,0.8981969999999819,4715.157356731984,300,0.03,2048
15,15,0.9637456000000384,4715.157356731984,300,0.03,2048
16,16,1.0175742999999784,4715.157356731984,300,0.03,2048
17,17,1.0826483000000735,4715.157356731984,300,0.03,2048
18,18,1.136682700000165,4715.157356731984,300,0.03,2048
19,19,1.1935676000002786,4733.1335423613955,300,0.03,2048
20,20,1.2444055999999364,4733.1335423613955,300,0.03,2048
21,21,1.2962924000003113,4733.1335423613955,300,0.03,2048
22,22,1.3488474000000679,4759.563123251383,300,0.03,2048
23,23,1.4014984000000368,4759.563123251383,300,0.03,2048
24,24,1.4541450000001532,4759.563123251383,300,0.03,2048
25,25,1.5078708000000915,4759.563123251383,300,0.03,2048
26,26,1.5601526000000376,4759.563123251383,300,0.03,2048
27,27,1.612035300000116,4759.563123251383,300,0.03,2048
28,28,1.6665978999999425,4759.563123251383,300,0.03,2048
29,29,1.7202234000001226,4759.563123251383,300,0.03,2048
30,30,1.7729002000000946,4770.780686609027,300,0.03,2048
31,31,1.8270055000002685,4781.875614774024,300,0.03,2048
32,32,1.8906489000000875,4781.875614774024,300,0.03,2048
33,33,1.9570779000000584,4821.866734223489,300,0.03,2048
34,34,2.0111495999999534,4821.866734223489,300,0.03,2048
35,35,2.0625404000002163,4821.866734223489,300,0.03,2048
36,36,2.1204805000002125,4821.866734223489,300,0.03,2048
37,37,2.1808138999999755,4821.866734223489,300,0.03,2048
38,38,2.234625699999924,4841.257775493153,300,0.03,2048
39,39,2.2894484000003104,4841.257775493153,300,0.03,2048
40,40,2.3450480000001335,4865.33564263636,300,0.03,2048
41,41,2.4001548000001094,4865.33564263636,300,0.03,2048
42,42,2.455871500000285,4865.33564263636,300,0.03,2048
43,43,2.5108918999999332,4865.33564263636,300,0.03,2048
44,44,2.565148399999998,4865.33564263636,300,0.03,2048
45,45,2.619139400000222,4865.33564263636,300,0.03,2048
46,46,2.6747134000002006,4865.720078197109,300,0.03,2048
47,47,2.729814499999975,4865.720078197109,300,0.03,2048
48,48,2.78463980000015,4865.720078197109,300,0.03,2048
49,49,2.840903799999978,4865.720078197109,300,0.03,2048
50,50,2.8997269000001324,4865.720078197109,300,0.03,2048
51,51,2.9595007000002624,4875.553004993356,300,0.03,2048
52,52,3.016177400000288,4875.553004993356,300,0.03,2048
53,53,3.070237200000065,4875.553004993356,300,0.03,2048
54,54,3.1245419000001675,4875.553004993356,300,0.03,2048
55,55,3.179735400000027,4875.937440554106,300,0.03,2048
56,56,3.232808600000226,4875.937440554106,300,0.03,2048
57,57,3.2867756999999074,4875.937440554106,300,0.03,2048
58,58,3.342195900000206,4875.937440554106,300,0.03,2048
59,59,3.3989243999999417,4875.937440554106,300,0.03,2048
60,60,3.45359660000031,4875.937440554106,300,0.03,2048
