,Iteration,Fitness,Time,State,Population Size,Mutation Rate,max_iters
0,0,3039.471522733014,0.10349990000031539,"[9, 11, 25, 22, 12, 10, 21, 1, 18, 5, 2, 23, 14, 26, 3, 15, 24, 8, 17, 0, 6, 19, 7, 20, 16, 13, 4]",300,0.03,2048
1,1,4112.944255946301,0.19442500000013752,"[24, 25, 12, 20, 1, 26, 5, 18, 6, 14, 21, 19, 13, 8, 3, 2, 15, 9, 16, 10, 4, 7, 0, 17, 23, 11, 22]",300,0.03,2048
2,2,4330.183920102022,0.27166239999996833,"[10, 17, 11, 3, 13, 21, 8, 24, 14, 25, 5, 26, 6, 19, 22, 4, 12, 23, 0, 1, 7, 15, 2, 20, 18, 16, 9]",300,0.03,2048
3,4,4330.183920102022,0.4296868000001268,"[10, 17, 11, 3, 13, 21, 8, 24, 14, 25, 5, 26, 6, 19, 22, 4, 12, 23, 0, 1, 7, 15, 2, 20, 18, 16, 9]",300,0.03,2048
4,8,4428.196005371054,0.6843913000002431,"[20, 25, 3, 23, 21, 9, 17, 10, 11, 13, 8, 24, 14, 5, 26, 6, 19, 22, 4, 12, 0, 1, 7, 15, 18, 16, 2]",300,0.03,2048
5,16,4608.931761055609,1.1846608000000742,"[14, 10, 6, 16, 20, 19, 17, 23, 21, 25, 24, 26, 22, 9, 15, 2, 0, 8, 3, 18, 13, 7, 1, 12, 11, 5, 4]",300,0.03,2048
6,32,4714.982381983983,2.0751162000001386,"[10, 18, 12, 20, 19, 15, 14, 17, 11, 24, 25, 6, 8, 3, 26, 4, 22, 23, 21, 16, 1, 5, 9, 0, 2, 13, 7]",300,0.03,2048
7,64,4829.18456664573,3.9758348000000296,"[10, 14, 20, 9, 17, 25, 3, 23, 21, 11, 5, 16, 2, 13, 18, 24, 19, 15, 26, 22, 4, 6, 1, 12, 8, 0, 7]",300,0.03,2048
8,128,4928.208797165749,8.013466000000335,"[10, 14, 20, 9, 17, 25, 3, 8, 5, 23, 22, 4, 12, 1, 21, 16, 2, 15, 18, 24, 19, 13, 26, 6, 11, 0, 7]",300,0.03,2048
9,256,4955.884656871759,15.620309100000213,"[10, 14, 15, 18, 17, 11, 3, 8, 5, 23, 22, 4, 12, 1, 21, 16, 7, 20, 9, 24, 19, 13, 26, 6, 25, 0, 2]",300,0.03,2048
10,512,4977.17241633279,30.593691200000194,"[24, 19, 13, 2, 0, 18, 17, 11, 6, 8, 5, 23, 12, 4, 22, 1, 21, 16, 7, 20, 14, 10, 26, 3, 25, 15, 9]",300,0.03,2048
11,1024,4977.17241633279,38.213148100000126,"[24, 19, 13, 2, 0, 18, 17, 11, 6, 8, 5, 23, 12, 4, 22, 1, 21, 16, 7, 20, 14, 10, 26, 3, 25, 15, 9]",300,0.03,2048
12,2048,4977.17241633279,38.213148100000126,"[24, 19, 13, 2, 0, 18, 17, 11, 6, 8, 5, 23, 12, 4, 22, 1, 21, 16, 7, 20, 14, 10, 26, 3, 25, 15, 9]",300,0.03,2048
