random_hill_climb,simulated_annealing,gradient_descent,genetic_alg
0.9193228184968982,0.9196116713876344,-15.500715022899291,0.816197322783583
0.9193198849507592,0.9195913182333973,-15.500715022899291,0.8059707454820658
0.9193198849507592,0.9195509240104118,-15.500715022899291,0.8059707454820658
0.9192964376532756,0.9195887851620125,-15.500715022899291,0.7118958157967799
0.9192964376532756,0.9195956377491789,-15.500715022899291,0.7118958157967799
0.9192928823977342,0.9195928869564541,-15.500715022899291,0.7118958157967799
0.919259562922774,0.9195897006755452,-15.500715022899291,0.7118958157967799
0.919259562922774,0.919615033732508,-15.500715022899291,0.7118958157967799
0.919259562922774,0.9196148297741065,-15.500715022899291,0.7118958157967799
0.9192508151309847,0.9196164961809711,-15.500715022899291,0.7118958157967799
0.9192503542487974,0.9196194199588875,-15.500715022899291,0.7052971876398
0.9192439383840962,0.919643148089107,-15.500715022899291,0.7052971876398
0.9192267037669144,0.9196341068553563,-15.500715022899291,0.7052971876398
0.9192267037669144,0.9196333374300814,-15.500715022899291,0.7052971876398
0.9192267037669144,0.9196265115527229,-15.500715022899291,0.7052971876398
0.9192063499383809,0.91962941955731,-15.500715022899291,0.7052971876398
0.919165964099417,0.9196206533102754,-15.500715022899291,0.7052971876398
0.919165964099417,0.9196161879965555,-15.500715022899291,0.7052971876398
0.919165964099417,0.9195423262744744,-15.500715022899291,0.7052971876398
0.919165964099417,0.919550418318767,-15.500715022899291,0.7052971876398
0.9191632093373517,0.9194977096494058,-15.500715022899291,0.7052971876398
0.9191600212981722,0.9195008916588189,-15.500715022899291,0.7052971876398
0.9191600212981722,0.9195050665640062,-15.500715022899291,0.7052971876398
0.9191600212981722,0.9195094641971042,-15.500715022899291,0.7052971876398
0.9191598334066433,0.919512944533148,-15.500715022899291,0.7052971876398
0.9191598334066433,0.9195143693876422,-15.500715022899291,0.7052971876398
0.9191585241207012,0.9195175350414108,-15.500715022899291,0.7052971876398
0.9191585241207012,0.9195143693876422,-15.500715022899291,0.7052971876398
0.9191585241207012,0.9194577334936433,-15.500715022899291,0.7052971876398
0.9191585241207012,0.9194607163868259,-15.500715022899291,0.7052971876398
0.919108045194641,0.9194365002688172,-15.500715022899291,0.6939957941930434
0.9190990124737958,0.9193995314253107,-15.500715022899291,0.6939957941930434
0.9190982919930146,0.919369854624686,-15.500715022899291,0.6939957941930434
0.9190914386782527,0.919373885172774,-15.500715022899291,0.6939957941930434
0.9190914386782527,0.9193113624998265,-15.500715022899291,0.6828538127519617
0.9190914386782527,0.9193197066380433,-15.500715022899291,0.6798701090903493
0.9190826820914672,0.9193275225670107,-15.500715022899291,0.6798701090903493
0.9190781585299495,0.9192687136381704,-15.500715022899291,0.6798701090903493
0.9190043374111394,0.9192673072427735,-15.500715022899291,0.6798701090903493
0.9190043374111394,0.9193056477425268,-15.500715022899291,0.6798701090903493
0.9190043374111394,0.9193126556023274,-15.500715022899291,0.6566405264837636
0.9189516534523848,0.9193055274640043,-15.500715022899291,0.6566405264837636
0.9189516534523848,0.9191200894287844,-15.500715022899291,0.6566405264837636
0.9189134113982637,0.919098009946854,-15.500715022899291,0.6566405264837636
0.9189134113982637,0.919061636844109,-15.500715022899291,0.6566405264837636
0.9189134113982637,0.9191053846999226,-15.500715022899291,0.6566405264837636
0.9189134113982637,0.9191214576549338,-15.500715022899291,0.6566405264837636
0.9189134113982637,0.9191248616084196,-15.500715022899291,0.6566405264837636
0.9189134113982637,0.9191235021297495,-15.500715022899291,0.6566405264837636
0.9189134113982637,0.9191208835708121,-15.500715022899291,0.6566405264837636
0.9189022487393366,0.9191165698698603,-15.500715022899291,0.6566405264837636
0.9189022487393366,0.9191164195193399,-15.500715022899291,0.6566405264837636
0.9189022487393366,0.919145703632171,-15.500715022899291,0.6566405264837636
0.918899109473484,0.9191111826603692,-15.500715022899291,0.6566405264837636
0.9188424540978032,0.9191081078137865,-15.500715022899291,0.6252293943472564
0.9188424540978032,0.9191112662319261,-15.500715022899291,0.6252293943472564
0.9188424540978032,0.9191072056670604,-15.500715022899291,0.6252293943472564
0.9188182840010647,0.9191049173847191,-15.500715022899291,0.6252293943472564
0.9187813050075765,0.9191030914660602,-15.500715022899291,0.6252293943472564
0.91875166238237,0.9190778227512816,-15.500715022899291,0.6252293943472564
0.91875166238237,0.9191103025332644,-15.500715022899291,0.6252293943472564
0.91875166238237,0.9191667911170983,-15.500715022899291,0.6230303587255928
0.9187080544089719,0.9191584342334748,-15.500715022899291,0.6230303587255928
0.9187048973610427,0.9191512795411703,-15.500715022899291,0.6230303587255928
0.9187028128477617,0.9191327223418903,-15.500715022899291,0.6230303587255928
0.9187028128477617,0.9191433382720128,-15.500715022899291,0.6230303587255928
0.9187028128477617,0.9191446002030694,-15.500715022899291,0.6230303587255928
0.9186442130070311,0.9191918241586747,-15.500715022899291,0.6230303587255928
0.9186427430011681,0.9191663467841669,-15.500715022899291,0.6230303587255928
0.9186427430011681,0.9191137962143293,-15.500715022899291,0.6230303587255928
0.9186312316227274,0.9191563761066671,-15.500715022899291,0.6230303587255928
0.9186312316227274,0.9192033721462679,-15.500715022899291,0.6230303587255928
0.9186312316227274,0.9192258090507257,-15.500715022899291,0.6230303587255928
0.9186312316227274,0.9192316740487504,-15.500715022899291,0.6230303587255928
0.9186258417592027,0.9192359823806932,-15.500715022899291,0.6230303587255928
0.9186258417592027,0.9191889715297893,-15.500715022899291,0.6230303587255928
0.9186258417592027,0.9191303588340243,-15.500715022899291,0.6230303587255928
0.9185802074251493,0.9191810478880582,-15.500715022899291,0.6230303587255928
0.9185802074251493,0.9191955972827467,-15.500715022899291,0.6230303587255928
0.9185664038774416,0.9191870996193764,-15.500715022899291,0.6230303587255928
0.9185664038774416,0.9191921641989411,-15.500715022899291,0.6006070404740607
0.9185556851539625,0.9191668461367097,-15.500715022899291,0.6006070404740607
0.9185543761576349,0.9191484594661081,-15.500715022899291,0.6006070404740607
0.9185518431766301,0.9191105950575099,-15.500715022899291,0.6006070404740607
0.9185475554917044,0.9191349226497638,-15.500715022899291,0.6006070404740607
0.9185474000405913,0.9191455251717875,-15.500715022899291,0.6006070404740607
0.9185474000405913,0.9191370375099929,-15.500715022899291,0.6006070404740607
0.9185406275821942,0.9191525619967174,-15.500715022899291,0.6006070404740607
0.9185062323190326,0.919149463675849,-15.500715022899291,0.6006070404740607
0.9185031924932846,0.9191409788507472,-15.500715022899291,0.6006070404740607
0.9185031924932846,0.9191469789001715,-15.500715022899291,0.6006070404740607
0.9185031924932846,0.9191198015630022,-15.500715022899291,0.6006070404740607
0.9184991381765817,0.9191578655039587,-15.500715022899291,0.6006070404740607
0.9184967835054898,0.9192014076357387,-15.500715022899291,0.6006070404740607
0.9184949466070566,0.9191759590785369,-15.500715022899291,0.6006070404740607
0.9184696500254431,0.9191501001203723,-15.500715022899291,0.5995878362416093
0.9184696500254431,0.9191504385774248,-15.500715022899291,0.5995878362416093
0.9184640709046143,0.9192156963118067,-15.500715022899291,0.5995878362416093
0.9184640709046143,0.919211570360599,-15.500715022899291,0.5995878362416093
0.9184640709046143,0.9192124310717804,-15.500715022899291,0.5995878362416093
0.9184560233864983,0.9192235520102807,-15.500715022899291,0.5995878362416093
0.9184488760815496,0.9191751653715251,-15.500715022899291,0.5995878362416093
0.9184303121281692,0.919203470375657,-15.500715022899291,0.5995878362416093
0.9184303121281692,0.9192524325589941,-15.500715022899291,0.5995878362416093
0.9184303121281692,0.9192475717070681,-15.500715022899291,0.5995878362416093
0.9184303121281692,0.9192550445330222,-15.500715022899291,0.5995878362416093
0.9184303121281692,0.919259635382256,-15.500715022899291,0.5995878362416093
0.9184303121281692,0.919250106354545,-15.500715022899291,0.5995878362416093
0.9184303121281692,0.9192238460615658,-15.500715022899291,0.5995878362416093
0.9184048542116459,0.9192641025497568,-15.500715022899291,0.5995878362416093
0.9183523350294004,0.9192552424603169,-15.500715022899291,0.5995878362416093
0.9183523350294004,0.9192587213954756,-15.500715022899291,0.5995878362416093
0.9183523350294004,0.9192104988455967,-15.500715022899291,0.5995878362416093
0.9183523350294004,0.9192065284411606,-15.500715022899291,0.5995878362416093
0.9183523350294004,0.9192243249796623,-15.500715022899291,0.5995878362416093
0.9183523350294004,0.9192307157201758,-15.500715022899291,0.5995878362416093
0.9183227525636884,0.9192519498977763,-15.500715022899291,0.5995878362416093
0.9183227525636884,0.9192511737723352,-15.500715022899291,0.5995878362416093
0.9183227525636884,0.9192746451337797,-15.500715022899291,0.5995878362416093
0.9183227525636884,0.919263687852379,-15.500715022899291,0.5995878362416093
0.9183227525636884,0.9192564170721725,-15.500715022899291,0.5995878362416093
0.9182759118997337,0.9192782085752739,-15.500715022899291,0.5995878362416093
0.9182175167479147,0.9192914560104949,-15.500715022899291,0.5995878362416093
0.9182175167479147,0.919228336014532,-15.500715022899291,0.5995878362416093
0.918205493237899,0.9192203273188384,-15.500715022899291,0.5995878362416093
0.918205493237899,0.9192160583557518,-15.500715022899291,0.5995878362416093
0.9182012509511107,0.9192206585738374,-15.500715022899291,0.5995878362416093
0.9182012509511107,0.9191968242089553,-15.500715022899291,0.5995878362416093
0.9182012509511107,0.9191966926762302,-15.500715022899291,0.5995878362416093
0.9181759593756589,0.9191977155811777,-15.500715022899291,0.5995878362416093
0.9181577372912226,0.9192079736394453,-15.500715022899291,0.5995878362416093
0.9181199162365841,0.9192118119155921,-15.500715022899291,0.5995878362416093
0.9181199162365841,0.9192143099296398,-15.500715022899291,0.5995878362416093
0.9181199162365841,0.9192123785401116,-15.500715022899291,0.5995878362416093
0.9181199162365841,0.9192154752736585,-15.500715022899291,0.5937152730827165
0.9180089412689264,0.9191931787201858,-15.500715022899291,0.5937152730827165
0.9180004721177668,0.9191589000010069,-15.500715022899291,0.5937152730827165
0.9180004721177668,0.9191630850813721,-15.500715022899291,0.5937152730827165
0.9179917238121333,0.9191674744827821,-15.500715022899291,0.5937152730827165
0.9179886755127169,0.9190935801548445,-15.500715022899291,0.5937152730827165
0.9179801810447401,0.9190940751597139,-15.500715022899291,0.5937152730827165
0.9179801810447401,0.9190991486619507,-15.500715022899291,0.5937152730827165
0.9179801810447401,0.9191086077953243,-15.500715022899291,0.5937152730827165
0.9179530682813638,0.9190653506141526,-15.500715022899291,0.5937152730827165
0.9179530682813638,0.9190705135304138,-15.500715022899291,0.5937152730827165
0.9179530682813638,0.9190688300994434,-15.500715022899291,0.5937152730827165
0.9179530682813638,0.9190708707918772,-15.500715022899291,0.5937152730827165
0.9179460761868015,0.9190183181756326,-15.500715022899291,0.5937152730827165
0.9179205798029507,0.9189808034616292,-15.500715022899291,0.5933659173502428
0.9178951492001803,0.9189246800969616,-15.500715022899291,0.5933659173502428
0.9178951492001803,0.9189274083543857,-15.500715022899291,0.5933659173502428
0.9178711480023799,0.9188712959489027,-15.500715022899291,0.5933659173502428
0.9178711480023799,0.9188690660528259,-15.500715022899291,0.5933659173502428
0.9178711480023799,0.9188469977107306,-15.500715022899291,0.5933659173502428
0.917867025170438,0.9188487216863483,-15.500715022899291,0.5933659173502428
0.917867025170438,0.9187517824476045,-15.500715022899291,0.5933659173502428
0.917867025170438,0.918739863562532,-15.500715022899291,0.5933659173502428
0.917867025170438,0.9187648534200604,-15.500715022899291,0.5933659173502428
0.917867025170438,0.9188345193088245,-15.500715022899291,0.5933659173502428
0.9178595915708438,0.9188703772461092,-15.500715022899291,0.5933659173502428
0.9178595915708438,0.9188886770898331,-15.500715022899291,0.5933659173502428
0.9178595915708438,0.9188782791559291,-15.500715022899291,0.5933659173502428
0.9178585684421166,0.9188795318514477,-15.500715022899291,0.5933659173502428
0.9178581506903605,0.9188760726670133,-15.500715022899291,0.5933659173502428
0.9178533240142963,0.9188654853854793,-15.500715022899291,0.5933659173502428
0.9178533240142963,0.9188697572696549,-15.500715022899291,0.5933659173502428
0.9177949661300663,0.9188646896720359,-15.500715022899291,0.588034200508652
0.9177949661300663,0.91886541140229,-15.500715022899291,0.588034200508652
0.9177862156832381,0.9189215038828424,-15.500715022899291,0.588034200508652
0.9177766054844723,0.9188588495011502,-15.500715022899291,0.588034200508652
0.9177504469491229,0.9188688505961297,-15.500715022899291,0.588034200508652
0.9177504469491229,0.9187787893872568,-15.500715022899291,0.588034200508652
0.9177504469491229,0.9187826326131817,-15.500715022899291,0.588034200508652
0.9177416821020263,0.9187857884506085,-15.500715022899291,0.588034200508652
0.9177416821020263,0.9187866613706652,-15.500715022899291,0.588034200508652
0.9177416821020263,0.9187693623270003,-15.500715022899291,0.588034200508652
0.9176937458359877,0.918762180974699,-15.500715022899291,0.588034200508652
0.9176898131852332,0.9188072105624845,-15.500715022899291,0.588034200508652
0.9176898131852332,0.9188523367946844,-15.500715022899291,0.588034200508652
0.9176898131852332,0.9188887571253737,-15.500715022899291,0.588034200508652
0.9176898131852332,0.9188818294092613,-15.500715022899291,0.5824191091368469
0.9176898131852332,0.9188633530866318,-15.500715022899291,0.5824191091368469
0.9176898131852332,0.9188895958010309,-15.500715022899291,0.5824191091368469
0.9176890267094815,0.9188854110596535,-15.500715022899291,0.5824191091368469
0.9176890267094815,0.9188746748193855,-15.500715022899291,0.5824191091368469
0.9176890267094815,0.9189220775410308,-15.500715022899291,0.5824191091368469
0.9176780821121643,0.9189883522128925,-15.500715022899291,0.5824191091368469
0.9176708427420293,0.9189923162376785,-15.500715022899291,0.5824191091368469
0.9176708427420293,0.9189837416782657,-15.500715022899291,0.5824191091368469
0.9176708427420293,0.9189840207106547,-15.500715022899291,0.5824191091368469
0.9176708427420293,0.9189944301137869,-15.500715022899291,0.5824191091368469
0.9176708427420293,0.9189925331580018,-15.500715022899291,0.5824191091368469
0.9176078062249108,0.9189957168733369,-15.500715022899291,0.5824191091368469
0.9175998280028349,0.9189837748706051,-15.500715022899291,0.5824191091368469
0.917595553324312,0.9190100542197421,-15.500715022899291,0.5824191091368469
0.917595553324312,0.9190142856024031,-15.500715022899291,0.5824191091368469
0.917595553324312,0.9190535504517776,-15.500715022899291,0.5824191091368469
0.9175716590950991,0.919036543127034,-15.500715022899291,0.5824191091368469
0.9175715461602978,0.9190348646638455,-15.500715022899291,0.5824191091368469
0.9175715461602978,0.9189979480461646,-15.500715022899291,0.5824191091368469
0.9175715461602978,0.9189997018868102,-15.500715022899291,0.5824191091368469
0.9175715461602978,0.9189946765836982,-15.500715022899291,0.5824191091368469
0.9175715461602978,0.9190077094229632,-15.500715022899291,0.5824191091368469
0.9175715461602978,0.9189800423005057,-15.500715022899291,0.5824191091368469
0.9175715461602978,0.9190093478575361,-15.500715022899291,0.5824191091368469
0.9175715461602978,0.9189819017539537,-15.500715022899291,0.5824191091368469
0.9175696017743876,0.9189576728572253,-15.500715022899291,0.5824191091368469
0.9175696017743876,0.9189087434984159,-15.500715022899291,0.5824191091368469
0.9175696017743876,0.9188198188888361,-15.500715022899291,0.5824191091368469
0.9175473638732641,0.9188273620854037,-15.500715022899291,0.5824191091368469
0.9175131816671804,0.9188322047672869,-15.500715022899291,0.5824191091368469
0.9175131816671804,0.9188340269295413,-15.500715022899291,0.5824191091368469
0.9175131816671804,0.9188311509652916,-15.500715022899291,0.5824191091368469
0.9175131816671804,0.9188351666310828,-15.500715022899291,0.5824191091368469
0.9175131816671804,0.9188575800678809,-15.500715022899291,0.5824191091368469
0.9174394647324932,0.9189023321165172,-15.500715022899291,0.5824191091368469
0.9174394647324932,0.9189244506556373,-15.500715022899291,0.5824191091368469
0.9174394647324932,0.9188792406203976,-15.500715022899291,0.5824191091368469
0.9174394647324932,0.9188467668222677,-15.500715022899291,0.5824191091368469
0.9174394647324932,0.9188453632113163,-15.500715022899291,0.5824191091368469
0.9174394647324932,0.9188494661917365,-15.500715022899291,0.5824191091368469
0.9174394647324932,0.9189019423044265,-15.500715022899291,0.5824191091368469
0.9173964532101317,0.9189761494243032,-15.500715022899291,0.5824191091368469
0.9173964532101317,0.9189977180829216,-15.500715022899291,0.5824191091368469
0.9173964532101317,0.9190005419159014,-15.500715022899291,0.5824191091368469
0.9173947694998996,0.9189535257242069,-15.500715022899291,0.5824191091368469
0.9173947694998996,0.9189488766133558,-15.500715022899291,0.5824191091368469
0.9173518593674692,0.9189558369082339,-15.500715022899291,0.5824191091368469
0.9172994943762615,0.919008347729,-15.500715022899291,0.5824191091368469
0.9172621855883972,0.9190078681661878,-15.500715022899291,0.5824191091368469
0.9172061939485842,0.9190936639037033,-15.500715022899291,0.5824191091368469
0.9172061939485842,0.9190765141270616,-15.500715022899291,0.5824191091368469
0.917187602161351,0.9190983120616517,-15.500715022899291,0.5824191091368469
0.9171316067824109,0.9191848186494471,-15.500715022899291,0.5824191091368469
0.9171295203304061,0.919073596818335,-15.500715022899291,0.5824191091368469
0.9171077153724686,0.9190491251179094,-15.500715022899291,0.5824191091368469
0.9171077153724686,0.9190315971476859,-15.500715022899291,0.5824191091368469
0.9170945686408798,0.9190289237991136,-15.500715022899291,0.5824191091368469
0.9169976851836346,0.9190241572064414,-15.500715022899291,0.5824191091368469
0.9169858473283533,0.9190068753300883,-15.500715022899291,0.5824191091368469
0.9169858473283533,0.9190046717023291,-15.500715022899291,0.5824191091368469
0.9169858473283533,0.9189952830975398,-15.500715022899291,0.5824191091368469
0.9169858473283533,0.9190197474089088,-15.500715022899291,0.5824191091368469
0.9169728757119654,0.9190067338757124,-15.500715022899291,0.5824191091368469
0.9169728757119654,0.9190279558478092,-15.500715022899291,0.5824191091368469
0.9169728757119654,0.9190326181511019,-15.500715022899291,0.5824191091368469
0.9169698911236789,0.9189937715558308,-15.500715022899291,0.5824191091368469
0.9169693743710952,0.9190673285114132,-15.500715022899291,0.5824191091368469
0.9169693743710952,0.919063082584825,-15.500715022899291,0.5824191091368469
0.9169693743710952,0.9190673774846364,-15.500715022899291,0.5824191091368469
0.9169244317923195,0.9190485523262012,-15.500715022899291,0.5824191091368469
0.9169244317923195,0.9190202820588508,-15.500715022899291,0.5824191091368469
0.9169244317923195,0.9190124019689877,-15.500715022899291,0.5824191091368469
0.916897913257529,0.9190148830783959,-15.500715022899291,0.5824191091368469
0.916897913257529,0.9190151633451812,-15.500715022899291,0.5824191091368469
0.9168698344186378,0.9190194689229505,-15.500715022899291,0.5824191091368469
0.9168265918221902,0.9189624261153945,-15.500715022899291,0.5824191091368469
0.9167825644993061,0.9189525158892575,-15.500715022899291,0.5824191091368469
0.9167716534706245,0.9188901300644261,-15.500715022899291,0.5824191091368469
0.9167684292390238,0.9188644234532919,-15.500715022899291,0.5824191091368469
0.9167521659776752,0.9188611094468345,-15.500715022899291,0.5824191091368469
0.9167521659776752,0.918855227317473,-15.500715022899291,0.5824191091368469
0.9167521659776752,0.9188815065277681,-15.500715022899291,0.5824191091368469
0.9167521659776752,0.9188818716160375,-15.500715022899291,0.5824191091368469
0.916750102239882,0.9189040237415635,-15.500715022899291,0.578492695940201
0.9167415815555532,0.9188505646203007,-15.500715022899291,0.578492695940201
0.9167261683275774,0.918835133514633,-15.500715022899291,0.578492695940201
0.9167261683275774,0.9188097778363149,-15.500715022899291,0.578492695940201
0.9167261683275774,0.9188571938913602,-15.500715022899291,0.578492695940201
0.9167090721384038,0.9188681299021461,-15.500715022899291,0.578492695940201
0.9167018654510134,0.9187871138821356,-15.500715022899291,0.578492695940201
0.9167018654510134,0.9187682556032669,-15.500715022899291,0.578492695940201
0.9167018654510134,0.9186616860843876,-15.500715022899291,0.578492695940201
0.9167018654510134,0.9187107097659145,-15.500715022899291,0.578492695940201
0.916643580241475,0.9187805379584887,-15.500715022899291,0.578492695940201
0.916643580241475,0.9187815755265404,-15.500715022899291,0.578492695940201
0.916643580241475,0.9187809749732003,-15.500715022899291,0.578492695940201
0.916636682591653,0.9188257406769406,-15.500715022899291,0.578492695940201
0.9166181996593117,0.9188285159204325,-15.500715022899291,0.578492695940201
0.9166181996593117,0.9188360662278761,-15.500715022899291,0.578492695940201
0.9166138842619332,0.918831761867887,-15.500715022899291,0.578492695940201
0.9166097000078737,0.9188491620189575,-15.500715022899291,0.578492695940201
0.9165989576555806,0.9188539347230085,-15.500715022899291,0.578492695940201
0.9165989576555806,0.9188316732846541,-15.500715022899291,0.578492695940201
0.9165989576555806,0.9188434937357782,-15.500715022899291,0.578492695940201
0.9165989576555806,0.9188528925674256,-15.500715022899291,0.578492695940201
0.9165500574811434,0.9188598120836234,-15.500715022899291,0.578492695940201
0.9165500574811434,0.9188577874332632,-15.500715022899291,0.578492695940201
0.9164977759138276,0.9188504096413769,-15.500715022899291,0.578492695940201
0.9164892137946196,0.9188506396242098,-15.500715022899291,0.578492695940201
0.9164892137946196,0.9188501637354383,-15.500715022899291,0.578492695940201
0.9164687327252174,0.9187831683561846,-15.500715022899291,0.578492695940201
0.9164687327252174,0.918793918893196,-15.500715022899291,0.578492695940201
0.9164687327252174,0.9188195814121742,-15.500715022899291,0.578492695940201
0.916466882800877,0.9188277097453227,-15.500715022899291,0.578492695940201
0.916466882800877,0.9188260305844435,-15.500715022899291,0.578492695940201
0.9162824076739553,0.9188122639394527,-15.500715022899291,0.578492695940201
0.9162705094559308,0.9187739733871922,-15.500715022899291,0.5720851797496034
0.9162705094559308,0.9188324608519033,-15.500715022899291,0.5720851797496034
0.9162649064246765,0.9188373713243806,-15.500715022899291,0.5720851797496034
0.9162649064246765,0.9188269884890123,-15.500715022899291,0.5720851797496034
0.9162649064246765,0.9188313024453352,-15.500715022899291,0.5720851797496034
0.9162649064246765,0.9187962416991883,-15.500715022899291,0.5720851797496034
0.9162583780678054,0.9188434732340012,-15.500715022899291,0.5720851797496034
0.9162415119562286,0.9188593717332831,-15.500715022899291,0.5720851797496034
0.9162398233299065,0.9187894037872153,-15.500715022899291,0.5720851797496034
0.9162028849847059,0.9188071530409583,-15.500715022899291,0.567061913579665
0.9162028849847059,0.9188050713187041,-15.500715022899291,0.567061913579665
0.9162028849847059,0.9188195734842528,-15.500715022899291,0.567061913579665
0.9161978736957538,0.9187746131233921,-15.500715022899291,0.567061913579665
0.9161978736957538,0.9186721243034864,-15.500715022899291,0.567061913579665
0.9161816099546184,0.9186486369002719,-15.500715022899291,0.567061913579665
0.9161541038648543,0.918734266315079,-15.500715022899291,0.567061913579665
0.9161541038648543,0.9186628410300148,-15.500715022899291,0.567061913579665
0.9161518501794611,0.9187162399670543,-15.500715022899291,0.567061913579665
0.9161246323390604,0.9186331814223037,-15.500715022899291,0.567061913579665
0.9161005665341472,0.9185626378859415,-15.500715022899291,0.567061913579665
0.9160516838340808,0.9183775532849815,-15.500715022899291,0.567061913579665
0.9159633700500837,0.9183996999526528,-15.500715022899291,0.567061913579665
0.9159633700500837,0.9183615646997114,-15.500715022899291,0.567061913579665
0.9159633700500837,0.9183596365326678,-15.500715022899291,0.567061913579665
0.9159633700500837,0.9183573860137756,-15.500715022899291,0.567061913579665
0.9159592396167295,0.9183206196456152,-15.500715022899291,0.567061913579665
0.9159589232816349,0.9183034942996178,-15.500715022899291,0.567061913579665
0.9159214441112208,0.9183049126356938,-15.500715022899291,0.567061913579665
0.9159214441112208,0.9183061935365725,-15.500715022899291,0.567061913579665
0.9159214441112208,0.9183168536976257,-15.500715022899291,0.563330296042085
0.915905746987611,0.9182663440085056,-15.500715022899291,0.563330296042085
0.915905746987611,0.918283311940865,-15.500715022899291,0.563330296042085
0.915905746987611,0.918272208342181,-15.500715022899291,0.563330296042085
0.915905746987611,0.9182836783905056,-15.500715022899291,0.563330296042085
0.915905746987611,0.9182303890584017,-15.500715022899291,0.563330296042085
0.915905746987611,0.9182476150685897,-15.500715022899291,0.563330296042085
0.9159014510047913,0.9182268836969791,-15.500715022899291,0.563330296042085
0.9158563908314941,0.9181795639557037,-15.500715022899291,0.559937697242332
0.9158239020460406,0.918207049369414,-15.500715022899291,0.559937697242332
0.9158224027177478,0.9181994972322952,-15.500715022899291,0.559937697242332
0.9158224027177478,0.9181997704981892,-15.500715022899291,0.559937697242332
0.9158224027177478,0.9182039456796389,-15.500715022899291,0.559937697242332
0.9158224027177478,0.9182215842970382,-15.500715022899291,0.559937697242332
0.9158194628684531,0.9182218576308037,-15.500715022899291,0.559937697242332
0.9158194628684531,0.9182262955592011,-15.500715022899291,0.559937697242332
0.9158151335000599,0.9182000380384177,-15.500715022899291,0.559937697242332
0.9158151335000599,0.9181801550827828,-15.500715022899291,0.559937697242332
0.9158150561353321,0.9181734709982269,-15.500715022899291,0.559937697242332
0.9158150561353321,0.9181865420539697,-15.500715022899291,0.559937697242332
0.9157778945558062,0.9182139902913632,-15.500715022899291,0.559937697242332
0.9157311985118998,0.9183165836885734,-15.500715022899291,0.559937697242332
0.9157264616571226,0.918399580243212,-15.500715022899291,0.559937697242332
0.9157264616571226,0.9184038891156536,-15.500715022899291,0.559937697242332
0.9157024026311419,0.9184221711071947,-15.500715022899291,0.559937697242332
0.9157024026311419,0.9184232179713178,-15.500715022899291,0.559937697242332
0.9156737121865356,0.9184203266372962,-15.500715022899291,0.559937697242332
0.9156732360407467,0.9184429144558657,-15.500715022899291,0.559937697242332
0.9156732360407467,0.9183801391802308,-15.500715022899291,0.559937697242332
0.9156732360407467,0.9184075983159593,-15.500715022899291,0.559937697242332
0.9156561899695994,0.9184079484850026,-15.500715022899291,0.559937697242332
0.9156561899695994,0.9184259081502745,-15.500715022899291,0.559937697242332
0.9156561899695994,0.9183909282826692,-15.500715022899291,0.559937697242332
0.9156561899695994,0.9184273463828595,-15.500715022899291,0.559937697242332
