,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.016549000000168235,3459.2553387332973,300,0.03,2048
1,1,0.06512900000006994,3459.2553387332973,300,0.03,2048
2,2,0.1285570000000007,3537.9369399318052,300,0.03,2048
3,3,0.18734580000000278,3614.873577907008,300,0.03,2048
4,4,0.23678240000003825,3653.198214827095,300,0.03,2048
5,5,0.2976533000000927,3716.556319575201,300,0.03,2048
6,6,0.34675850000007813,3807.191670106917,300,0.03,2048
7,7,0.39693000000011125,3807.191670106917,300,0.03,2048
8,8,0.4481822000000193,3851.8593106781773,300,0.03,2048
9,9,0.5080294000001686,3851.8593106781773,300,0.03,2048
10,10,0.5572653000001537,3875.266230687343,300,0.03,2048
11,11,0.6064547000000857,3875.266230687343,300,0.03,2048
12,12,0.6551811000001635,3899.943481865564,300,0.03,2048
13,13,0.7047414000001027,3899.943481865564,300,0.03,2048
14,14,0.7592272000001685,3899.943481865564,300,0.03,2048
15,15,0.809754600000133,3902.770200035209,300,0.03,2048
16,16,0.8631761000001461,3902.770200035209,300,0.03,2048
17,17,0.9258647999999994,3920.3245582578566,300,0.03,2048
18,18,0.9809523000001263,3920.3245582578566,300,0.03,2048
19,19,1.0334121000000778,3921.337925676672,300,0.03,2048
20,20,1.0834941000000526,3921.337925676672,300,0.03,2048
21,21,1.133390300000201,3921.337925676672,300,0.03,2048
22,22,1.181845199999998,3921.337925676672,300,0.03,2048
23,23,1.2313509000000522,3921.337925676672,300,0.03,2048
24,24,1.2821388000002116,3921.337925676672,300,0.03,2048
25,25,1.3308756000001267,3921.337925676672,300,0.03,2048
26,26,1.3799240000000736,3921.337925676672,300,0.03,2048
27,27,1.4311543000001166,3921.337925676672,300,0.03,2048
28,28,1.4814155000001392,3934.417379286748,300,0.03,2048
29,29,1.5298269000002165,3934.417379286748,300,0.03,2048
30,30,1.5802886000001308,3938.460535768989,300,0.03,2048
31,31,1.6299655000000257,3938.460535768989,300,0.03,2048
32,32,1.6803564000001643,3938.460535768989,300,0.03,2048
33,33,1.7390616000000136,3938.460535768989,300,0.03,2048
34,34,1.7882906000002095,3940.3062228580648,300,0.03,2048
35,35,1.838320400000157,3940.3062228580648,300,0.03,2048
36,36,1.8889469000000645,3940.3062228580648,300,0.03,2048
37,37,1.940479100000175,3940.3062228580648,300,0.03,2048
38,38,1.9959819000000607,3940.769253663477,300,0.03,2048
39,39,2.0538531000001967,3940.769253663477,300,0.03,2048
40,40,2.113202800000181,3940.769253663477,300,0.03,2048
41,41,2.1674870000001647,3940.769253663477,300,0.03,2048
42,42,2.2229407000002084,3940.769253663477,300,0.03,2048
43,43,2.2724568000001,3940.769253663477,300,0.03,2048
44,44,2.3232873000001746,3940.769253663477,300,0.03,2048
45,45,2.3726554000002125,3940.769253663477,300,0.03,2048
46,46,2.4230254999999943,3945.8885308591634,300,0.03,2048
47,47,2.475499000000127,3945.8885308591634,300,0.03,2048
48,48,2.5261164000000917,3945.8885308591634,300,0.03,2048
49,49,2.5759785000000193,3945.8885308591634,300,0.03,2048
50,50,2.6266945000002124,3950.204604232515,300,0.03,2048
51,51,2.6766265000001113,3950.204604232515,300,0.03,2048
52,52,2.728584200000114,3950.204604232515,300,0.03,2048
53,53,2.7813423000000057,3950.204604232515,300,0.03,2048
54,54,2.8308216000000357,3950.204604232515,300,0.03,2048
55,55,2.8807913000000553,3950.204604232515,300,0.03,2048
56,56,2.9310365000001184,3957.594541977267,300,0.03,2048
57,57,2.9934149000000616,3957.594541977267,300,0.03,2048
58,58,3.045406600000206,3964.938464302044,300,0.03,2048
59,59,3.0961115000000063,3964.938464302044,300,0.03,2048
60,60,3.1443359000002147,3964.938464302044,300,0.03,2048
61,61,3.192392300000165,3975.5817240948036,300,0.03,2048
62,62,3.242843100000073,3975.5817240948036,300,0.03,2048
63,63,3.2915517000001273,3977.806369223894,300,0.03,2048
64,64,3.3418223000001035,3977.806369223894,300,0.03,2048
65,65,3.4013808000001973,3977.806369223894,300,0.03,2048
66,66,3.4506271000000197,3977.806369223894,300,0.03,2048
67,67,3.4996090000001914,3994.631657537684,300,0.03,2048
68,68,3.5487874000000375,3994.631657537684,300,0.03,2048
69,69,3.5991623000002164,3994.631657537684,300,0.03,2048
70,70,3.647705900000119,3994.631657537684,300,0.03,2048
71,71,3.696583500000088,3994.631657537684,300,0.03,2048
72,72,3.7455472999999984,3994.814885506449,300,0.03,2048
73,73,3.794264600000133,3994.814885506449,300,0.03,2048
74,74,3.84455539999999,3994.814885506449,300,0.03,2048
75,75,3.894925300000068,3994.814885506449,300,0.03,2048
76,76,3.9452748000001066,3994.814885506449,300,0.03,2048
77,77,3.996831600000178,3994.814885506449,300,0.03,2048
78,78,4.04753820000019,3994.814885506449,300,0.03,2048
79,79,4.10154700000021,3998.3282980784334,300,0.03,2048
