,Iteration,Fitness,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,3039.471522733014,0.017722300000059477,"[9, 11, 25, 22, 12, 10, 21, 1, 18, 5, 2, 23, 14, 26, 3, 15, 24, 8, 17, 0, 6, 19, 7, 20, 16, 13, 4]",False,300,0.2,2048
1,1,4326.33778019201,1.010652299999947,"[25, 0, 19, 1, 6, 2, 17, 3, 11, 15, 8, 23, 26, 20, 21, 9, 10, 12, 4, 7, 18, 16, 22, 24, 14, 5, 13]",False,300,0.2,2048
2,2,4392.961816416924,1.9520268000001124,"[11, 15, 18, 7, 24, 26, 13, 16, 0, 19, 1, 2, 6, 14, 3, 25, 12, 20, 5, 8, 17, 22, 23, 9, 10, 4, 21]",False,300,0.2,2048
3,4,4524.999549302388,3.680497800000012,"[11, 15, 18, 24, 12, 4, 13, 16, 22, 2, 1, 7, 6, 23, 3, 25, 0, 14, 5, 8, 17, 19, 20, 9, 10, 26, 21]",False,300,0.2,2048
4,8,4654.3085401546205,7.108087399999931,"[11, 15, 18, 24, 2, 22, 13, 6, 4, 12, 1, 7, 16, 23, 3, 25, 10, 14, 5, 8, 17, 19, 20, 9, 0, 26, 21]",False,300,0.2,2048
5,16,4654.3085401546205,13.863315600000078,"[11, 15, 18, 24, 2, 22, 13, 6, 4, 12, 1, 7, 16, 23, 3, 25, 10, 14, 5, 8, 17, 19, 20, 9, 0, 26, 21]",False,300,0.2,2048
6,32,4654.3085401546205,27.367564599999696,"[11, 15, 18, 24, 2, 22, 13, 6, 4, 12, 1, 7, 16, 23, 3, 25, 10, 14, 5, 8, 17, 19, 20, 9, 0, 26, 21]",False,300,0.2,2048
7,64,4654.3085401546205,54.69080369999983,"[11, 15, 18, 24, 2, 22, 13, 6, 4, 12, 1, 7, 16, 23, 3, 25, 10, 14, 5, 8, 17, 19, 20, 9, 0, 26, 21]",False,300,0.2,2048
8,128,4654.3085401546205,105.78865599999972,"[11, 15, 18, 24, 2, 22, 13, 6, 4, 12, 1, 7, 16, 23, 3, 25, 10, 14, 5, 8, 17, 19, 20, 9, 0, 26, 21]",False,300,0.2,2048
9,256,4654.3085401546205,170.56974889999992,"[11, 15, 18, 24, 2, 22, 13, 6, 4, 12, 1, 7, 16, 23, 3, 25, 10, 14, 5, 8, 17, 19, 20, 9, 0, 26, 21]",False,300,0.2,2048
10,512,4654.3085401546205,170.56974889999992,"[11, 15, 18, 24, 2, 22, 13, 6, 4, 12, 1, 7, 16, 23, 3, 25, 10, 14, 5, 8, 17, 19, 20, 9, 0, 26, 21]",False,300,0.2,2048
11,1024,4654.3085401546205,170.56974889999992,"[11, 15, 18, 24, 2, 22, 13, 6, 4, 12, 1, 7, 16, 23, 3, 25, 10, 14, 5, 8, 17, 19, 20, 9, 0, 26, 21]",False,300,0.2,2048
12,2048,4654.3085401546205,170.56974889999992,"[11, 15, 18, 24, 2, 22, 13, 6, 4, 12, 1, 7, 16, 23, 3, 25, 10, 14, 5, 8, 17, 19, 20, 9, 0, 26, 21]",False,300,0.2,2048
