,Iteration,Time,Fitness,Restarts,max_iters,current_restart
0,0,0.00018190000002960005,2273.281004593937,25,2048,0
1,1,0.0010167000000365078,2273.281004593937,25,2048,0
2,2,0.02310440000002245,2274.9456275692773,25,2048,0
3,3,0.04226299999999128,2274.9456275692773,25,2048,0
4,4,0.04237870000002886,2274.9456275692773,25,2048,0
5,5,0.06226170000002185,2274.9456275692773,25,2048,0
6,6,0.06238170000000309,2274.9456275692773,25,2048,0
7,7,0.06248900000002777,2274.9456275692773,25,2048,0
8,8,0.06263830000000326,2274.9456275692773,25,2048,0
9,9,0.0814976999999999,2299.625556425331,25,2048,0
10,10,0.08179780000000392,2299.625556425331,25,2048,0
11,11,0.08197890000002417,2299.625556425331,25,2048,0
12,12,0.08214490000000296,2299.625556425331,25,2048,0
13,13,0.0823081000000343,2299.625556425331,25,2048,0
14,14,0.08242749999999432,2299.625556425331,25,2048,0
15,15,0.08257220000001553,2299.625556425331,25,2048,0
16,16,0.0827160000000049,2299.625556425331,25,2048,0
17,17,0.1019076000000041,2299.625556425331,25,2048,0
18,18,0.10202050000003737,2299.625556425331,25,2048,0
19,19,0.10211770000000797,2299.625556425331,25,2048,0
20,20,0.10221140000004425,2326.533379132031,25,2048,0
21,21,0.10235430000000179,2326.533379132031,25,2048,0
22,22,0.1024452999999994,2326.533379132031,25,2048,0
23,23,0.10257400000000416,2326.533379132031,25,2048,0
24,24,0.10267040000002225,2348.1213687467257,25,2048,0
25,25,0.10280620000003182,2348.1213687467257,25,2048,0
26,26,0.10290960000003224,2348.1213687467257,25,2048,0
27,27,0.10300549999999475,2348.1213687467257,25,2048,0
28,28,0.10309890000002042,2348.1213687467257,25,2048,0
29,29,0.10319320000002108,2348.1213687467257,25,2048,0
30,30,0.10328760000004422,2348.1213687467257,25,2048,0
31,31,0.10338690000003226,2348.1213687467257,25,2048,0
32,32,0.1034809000000223,2354.4039297245554,25,2048,0
33,33,0.1219204000000218,2354.4039297245554,25,2048,0
34,34,0.12202540000004092,2354.4039297245554,25,2048,0
35,35,0.12211810000002288,2354.4039297245554,25,2048,0
36,36,0.12220870000004425,2354.4039297245554,25,2048,0
37,37,0.12229719999999134,2354.4039297245554,25,2048,0
38,38,0.12238300000001345,2354.4039297245554,25,2048,0
39,39,0.1224678000000381,2354.4039297245554,25,2048,0
40,40,0.12261180000001559,2354.4039297245554,25,2048,0
41,41,0.12271010000000615,2354.4039297245554,25,2048,0
42,42,0.12279290000003584,2354.4039297245554,25,2048,0
43,43,0.12287570000000869,2354.4039297245554,25,2048,0
44,44,0.12295750000004091,2354.4039297245554,25,2048,0
45,45,0.12303890000004003,2354.4039297245554,25,2048,0
46,46,0.12312030000003915,2354.4039297245554,25,2048,0
47,47,0.12320290000002387,2354.4039297245554,25,2048,0
48,48,0.1232846000000336,2354.4039297245554,25,2048,0
49,49,0.1233658000000446,2354.4039297245554,25,2048,0
50,50,0.12344699999999875,2354.4039297245554,25,2048,0
51,51,0.12353170000000091,2354.4039297245554,25,2048,0
52,52,0.1236145000000306,2354.4039297245554,25,2048,0
53,53,0.12369620000004033,2354.4039297245554,25,2048,0
54,54,0.12377789999999322,2354.4039297245554,25,2048,0
55,55,0.12385979999999108,2354.4039297245554,25,2048,0
56,56,0.12394180000001143,2354.4039297245554,25,2048,0
57,57,0.12402330000003303,2354.4039297245554,25,2048,0
58,58,0.12410540000001902,2354.4039297245554,25,2048,0
59,59,0.12418999999999869,2354.4039297245554,25,2048,0
60,60,0.12427180000003091,2354.4039297245554,25,2048,0
61,61,0.12435350000004064,2354.4039297245554,25,2048,0
62,62,0.1244354000000385,2354.4039297245554,25,2048,0
63,63,0.12451700000002575,2354.4039297245554,25,2048,0
64,64,0.12463650000000825,2354.4039297245554,25,2048,0
65,65,0.1428470000000175,2354.4039297245554,25,2048,0
66,66,0.1429560000000265,2354.4039297245554,25,2048,0
67,67,0.14305290000004334,2392.565009760467,25,2048,0
68,68,0.14318589999999176,2392.565009760467,25,2048,0
69,69,0.1432772,2392.565009760467,25,2048,0
70,70,0.14336570000000393,2392.565009760467,25,2048,0
71,71,0.14345300000002226,2392.565009760467,25,2048,0
72,72,0.14358500000003005,2392.565009760467,25,2048,0
73,73,0.14370750000000498,2392.565009760467,25,2048,0
74,74,0.14379310000003898,2392.565009760467,25,2048,0
75,75,0.14387759999999616,2392.565009760467,25,2048,0
76,76,0.14396140000002333,2392.565009760467,25,2048,0
77,77,0.14404540000003863,2392.565009760467,25,2048,0
78,78,0.14412989999999581,2392.565009760467,25,2048,0
79,79,0.1442136000000005,2392.565009760467,25,2048,0
80,80,0.1442976000000158,2392.565009760467,25,2048,0
81,81,0.14438160000003109,2392.565009760467,25,2048,0
82,82,0.14446530000003577,2392.565009760467,25,2048,0
83,83,0.14458730000001196,2392.565009760467,25,2048,0
84,84,0.14467160000003787,2392.565009760467,25,2048,0
85,85,0.1447557000000188,2392.565009760467,25,2048,0
86,86,0.14483990000002223,2392.565009760467,25,2048,0
87,87,0.14492369999999255,2392.565009760467,25,2048,0
88,88,0.14500789999999597,2392.565009760467,25,2048,0
89,89,0.14509580000003552,2392.565009760467,25,2048,0
90,90,0.14518000000003894,2392.565009760467,25,2048,0
91,91,0.145264300000008,2392.565009760467,25,2048,0
92,92,0.1453486000000339,2392.565009760467,25,2048,0
93,93,0.14543250000002672,2413.5116348397323,25,2048,0
94,94,0.14561550000001944,2413.5116348397323,25,2048,0
95,95,0.1457169000000249,2413.5116348397323,25,2048,0
96,96,0.14580219999999144,2413.5116348397323,25,2048,0
97,97,0.14588680000002796,2413.5116348397323,25,2048,0
98,98,0.14597220000001698,2413.5116348397323,25,2048,0
99,99,0.14605740000001788,2413.5116348397323,25,2048,0
100,100,0.14614230000000816,2413.5116348397323,25,2048,0
101,101,0.14622690000004468,2413.5116348397323,25,2048,0
102,102,0.14631180000003496,2413.5116348397323,25,2048,0
103,103,0.14639640000001464,2413.5116348397323,25,2048,0
104,104,0.14648120000003928,2413.5116348397323,25,2048,0
105,105,0.1466047000000117,2413.5116348397323,25,2048,0
106,106,0.14668929999999136,2413.5116348397323,25,2048,0
107,107,0.1467766000000097,2413.5116348397323,25,2048,0
108,108,0.14686230000000933,2413.5116348397323,25,2048,0
109,109,0.14694900000000644,2413.5116348397323,25,2048,0
110,110,0.14703589999999167,2413.5116348397323,25,2048,0
111,111,0.14712059999999383,2413.5116348397323,25,2048,0
112,112,0.14720579999999472,2413.5116348397323,25,2048,0
113,113,0.14729170000003933,2413.5116348397323,25,2048,0
114,114,0.147377199999994,2413.5116348397323,25,2048,0
115,115,0.14746260000003986,2456.5537130252637,25,2048,0
116,116,0.14758970000002591,2456.5537130252637,25,2048,0
117,117,0.14767700000004425,2456.5537130252637,25,2048,0
118,118,0.14776330000000826,2456.5537130252637,25,2048,0
119,119,0.14784990000003972,2456.5537130252637,25,2048,0
120,120,0.14793560000003936,2456.5537130252637,25,2048,0
121,121,0.148021300000039,2456.5537130252637,25,2048,0
122,122,0.14810740000001488,2456.5537130252637,25,2048,0
123,123,0.14819340000002512,2456.5537130252637,25,2048,0
124,124,0.14827910000002475,2456.5537130252637,25,2048,0
125,125,0.14836460000003626,2456.5537130252637,25,2048,0
126,126,0.14845070000001215,2456.5537130252637,25,2048,0
127,127,0.14858150000003434,2456.5537130252637,25,2048,0
128,128,0.14870390000004363,2456.5537130252637,25,2048,0
129,129,0.17240450000002738,2456.5537130252637,25,2048,0
130,130,0.17257299999999987,2472.118526214996,25,2048,0
131,131,0.17273770000002742,2472.118526214996,25,2048,0
132,132,0.17285770000000866,2472.118526214996,25,2048,0
133,133,0.17299239999999827,2472.118526214996,25,2048,0
134,134,0.17311520000004066,2496.993225808065,25,2048,0
135,135,0.17324899999999843,2496.993225808065,25,2048,0
136,136,0.1733923000000459,2497.9179528026975,25,2048,0
137,137,0.17356340000003456,2497.9179528026975,25,2048,0
138,138,0.17368120000003273,2497.9179528026975,25,2048,0
139,139,0.1738253000000327,2497.9179528026975,25,2048,0
140,140,0.17392360000002327,2497.9179528026975,25,2048,0
141,141,0.1740654000000177,2497.9179528026975,25,2048,0
142,142,0.17416209999998955,2497.9179528026975,25,2048,0
143,143,0.17427100000003293,2497.9179528026975,25,2048,0
144,144,0.1743787999999995,2497.9179528026975,25,2048,0
145,145,0.17448400000000674,2497.9179528026975,25,2048,0
146,146,0.17459619999999632,2497.9179528026975,25,2048,0
147,147,0.17469529999999622,2497.9179528026975,25,2048,0
148,148,0.17480019999999286,2497.9179528026975,25,2048,0
149,149,0.1749238000000446,2497.9179528026975,25,2048,0
150,150,0.17506240000000162,2497.9179528026975,25,2048,0
151,151,0.1751548000000298,2497.9179528026975,25,2048,0
152,152,0.17528470000002017,2497.9179528026975,25,2048,0
153,153,0.17537659999999278,2497.9179528026975,25,2048,0
154,154,0.17551370000001043,2497.9179528026975,25,2048,0
155,155,0.17562580000003436,2497.9179528026975,25,2048,0
156,156,0.17575579999999036,2497.9179528026975,25,2048,0
157,157,0.1758485999999948,2497.9179528026975,25,2048,0
158,158,0.17598270000002003,2497.9179528026975,25,2048,0
159,159,0.17609509999999773,2497.9179528026975,25,2048,0
160,160,0.17620870000001787,2497.9179528026975,25,2048,0
161,161,0.17632840000004535,2497.9179528026975,25,2048,0
162,162,0.17643000000003894,2497.9179528026975,25,2048,0
163,163,0.17657250000002023,2497.9179528026975,25,2048,0
164,164,0.17667410000001382,2497.9179528026975,25,2048,0
165,165,0.17678210000002537,2497.9179528026975,25,2048,0
166,166,0.17688440000000583,2499.7310553215966,25,2048,0
167,167,0.17702630000002273,2499.7310553215966,25,2048,0
168,168,0.1771286000000032,2499.7310553215966,25,2048,0
169,169,0.17723720000003595,2499.7310553215966,25,2048,0
170,170,0.17734020000000328,2499.7310553215966,25,2048,0
171,171,0.17744220000002997,2499.7310553215966,25,2048,0
172,172,0.1775700000000029,2499.7310553215966,25,2048,0
173,173,0.17771270000002914,2499.7310553215966,25,2048,0
174,174,0.17786560000001828,2499.7310553215966,25,2048,0
175,175,0.17797230000002173,2499.7310553215966,25,2048,0
176,176,0.1780749000000128,2499.7310553215966,25,2048,0
177,177,0.17817740000003823,2499.7310553215966,25,2048,0
178,178,0.17828070000001617,2499.7310553215966,25,2048,0
179,179,0.17839459999999008,2499.7310553215966,25,2048,0
180,180,0.17849620000004052,2499.7310553215966,25,2048,0
181,181,0.17861850000002732,2499.7310553215966,25,2048,0
182,182,0.17873320000001058,2499.7310553215966,25,2048,0
183,183,0.17886029999999664,2499.7310553215966,25,2048,0
184,184,0.17896500000000515,2499.7310553215966,25,2048,0
185,185,0.17906870000001618,2499.7310553215966,25,2048,0
186,186,0.17917270000003782,2582.788518580814,25,2048,0
187,187,0.17932100000001583,2582.788518580814,25,2048,0
188,188,0.1794255000000362,2582.788518580814,25,2048,0
189,189,0.17955380000000787,2582.788518580814,25,2048,0
190,190,0.17967409999999973,2582.788518580814,25,2048,0
191,191,0.17981450000002042,2582.788518580814,25,2048,0
192,192,0.1799278999999956,2582.788518580814,25,2048,0
193,193,0.18004039999999577,2582.788518580814,25,2048,0
194,194,0.1801445000000399,2582.788518580814,25,2048,0
195,195,0.18028800000001866,2582.788518580814,25,2048,0
196,196,0.1804028000000244,2582.788518580814,25,2048,0
197,197,0.18052270000004,2582.788518580814,25,2048,0
198,198,0.18065419999999222,2582.788518580814,25,2048,0
199,199,0.18078430000002754,2582.788518580814,25,2048,0
200,200,0.18091960000003837,2582.788518580814,25,2048,0
201,201,0.18102750000002743,2582.788518580814,25,2048,0
202,202,0.18117110000002867,2582.788518580814,25,2048,0
203,203,0.1813092000000438,2582.788518580814,25,2048,0
204,204,0.18145380000004252,2582.788518580814,25,2048,0
205,205,0.18156850000002578,2582.788518580814,25,2048,0
206,206,0.1816731000000118,2582.788518580814,25,2048,0
207,207,0.18177830000001904,2582.788518580814,25,2048,0
208,208,0.18191210000003366,2582.788518580814,25,2048,0
209,209,0.18208910000004153,2582.788518580814,25,2048,0
210,210,0.18222070000001622,2582.788518580814,25,2048,0
211,211,0.18233300000002828,2585.758844059111,25,2048,0
212,212,0.18252010000003338,2585.758844059111,25,2048,0
213,213,0.18262980000002926,2585.758844059111,25,2048,0
214,214,0.18273950000002515,2585.758844059111,25,2048,0
215,215,0.18288130000001956,2585.758844059111,25,2048,0
216,216,0.18301800000000412,2585.758844059111,25,2048,0
217,217,0.1831277,2585.758844059111,25,2048,0
218,218,0.18323910000003707,2585.758844059111,25,2048,0
219,219,0.1833520000000135,2585.758844059111,25,2048,0
220,220,0.18346330000002808,2585.758844059111,25,2048,0
221,221,0.1835723000000371,2585.758844059111,25,2048,0
222,222,0.18371770000004517,2585.758844059111,25,2048,0
223,223,0.18382150000002184,2585.758844059111,25,2048,0
224,224,0.1839238000000023,2585.758844059111,25,2048,0
225,225,0.1840261000000396,2585.758844059111,25,2048,0
226,226,0.1841373000000317,2585.758844059111,25,2048,0
227,227,0.1842398000000003,2585.758844059111,25,2048,0
228,228,0.1843653000000245,2585.758844059111,25,2048,0
229,229,0.18447170000001734,2585.758844059111,25,2048,0
230,230,0.18458309999999756,2600.62203870574,25,2048,0
231,231,0.18473030000001245,2600.62203870574,25,2048,0
232,232,0.18484320000004573,2600.62203870574,25,2048,0
233,233,0.18495060000003605,2600.62203870574,25,2048,0
234,234,0.1850853999999913,2600.62203870574,25,2048,0
235,235,0.1852372000000173,2600.62203870574,25,2048,0
