,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.014633200000048419,2782.79587778298,False,300,0.2,2048
1,1,0.4840917000000218,2782.79587778298,False,300,0.2,2048
2,2,0.9515622999999778,2782.79587778298,False,300,0.2,2048
3,3,1.448142100000041,2945.1480549197177,False,300,0.2,2048
4,4,1.9309051000000181,2978.4258527861775,False,300,0.2,2048
5,5,2.4366200000000617,2978.4258527861775,False,300,0.2,2048
6,6,2.9249595,2978.4258527861775,False,300,0.2,2048
7,7,3.3932204000000183,2978.4258527861775,False,300,0.2,2048
8,8,3.8433655000000044,2978.4258527861775,False,300,0.2,2048
9,9,4.36726950000002,2978.4258527861775,False,300,0.2,2048
10,10,4.841932900000074,2978.4258527861775,False,300,0.2,2048
11,11,5.319850299999985,2978.4258527861775,False,300,0.2,2048
12,12,5.762140799999997,2978.4258527861775,False,300,0.2,2048
13,13,6.2077476000000615,2978.4258527861775,False,300,0.2,2048
14,14,6.638074500000016,2978.4258527861775,False,300,0.2,2048
15,15,7.098713599999996,2978.4258527861775,False,300,0.2,2048
16,16,7.5386338000000706,2978.4258527861775,False,300,0.2,2048
17,17,8.002582500000017,2978.4258527861775,False,300,0.2,2048
18,18,8.428414599999996,2978.4258527861775,False,300,0.2,2048
19,19,8.909850699999993,2978.4258527861775,False,300,0.2,2048
20,20,9.342974000000027,2978.4258527861775,False,300,0.2,2048
21,21,9.803792499999986,2978.4258527861775,False,300,0.2,2048
22,22,10.262920800000074,2978.4258527861775,False,300,0.2,2048
23,23,10.706041300000038,2978.4258527861775,False,300,0.2,2048
24,24,11.14530190000005,2978.4258527861775,False,300,0.2,2048
25,25,11.596089000000006,2978.4258527861775,False,300,0.2,2048
26,26,12.066308499999991,2978.4258527861775,False,300,0.2,2048
27,27,12.492218800000046,2978.4258527861775,False,300,0.2,2048
28,28,12.92731690000005,2978.4258527861775,False,300,0.2,2048
29,29,13.360502600000018,2978.4258527861775,False,300,0.2,2048
30,30,13.785636400000044,2978.4258527861775,False,300,0.2,2048
31,31,14.23201979999999,2978.4258527861775,False,300,0.2,2048
32,32,14.675763299999971,2978.4258527861775,False,300,0.2,2048
33,33,15.174967000000038,2978.4258527861775,False,300,0.2,2048
34,34,15.638550500000065,2978.4258527861775,False,300,0.2,2048
35,35,16.130336600000078,2978.4258527861775,False,300,0.2,2048
36,36,16.56310200000007,2978.4258527861775,False,300,0.2,2048
