,Iteration,Fitness,Time,State,Population Size,Mutation Rate,max_iters
0,0,1854.293400714928,0.017349699999954282,"[2, 9, 14, 16, 8, 1, 10, 5, 15, 6, 12, 3, 7, 17, 11, 0, 13, 4]",300,0.03,2048
1,1,2971.660271627187,0.07087179999996351,"[10, 9, 17, 13, 1, 3, 7, 4, 15, 2, 5, 16, 12, 8, 6, 14, 0, 11]",300,0.03,2048
2,2,2971.660271627187,0.13962089999995442,"[10, 9, 17, 13, 1, 3, 7, 4, 15, 2, 5, 16, 12, 8, 6, 14, 0, 11]",300,0.03,2048
3,4,3041.4998138862966,0.2673446999999669,"[10, 9, 17, 14, 3, 7, 13, 11, 12, 16, 5, 2, 15, 4, 0, 1, 6, 8]",300,0.03,2048
4,8,3041.4998138862966,0.4775204999999687,"[10, 9, 17, 14, 3, 7, 13, 11, 12, 16, 5, 2, 15, 4, 0, 1, 6, 8]",300,0.03,2048
5,16,3052.7523473723013,0.9197703999999476,"[1, 15, 16, 10, 9, 17, 14, 3, 7, 13, 11, 12, 4, 0, 2, 5, 8, 6]",300,0.03,2048
6,32,3058.192976993524,1.7670988999999508,"[10, 9, 17, 14, 6, 1, 15, 16, 3, 7, 13, 11, 5, 2, 0, 4, 12, 8]",300,0.03,2048
7,64,3155.405287253825,3.4809538999999177,"[10, 1, 15, 9, 17, 14, 3, 7, 13, 16, 6, 11, 12, 2, 0, 4, 5, 8]",300,0.03,2048
8,128,3162.035350976841,6.775490099999956,"[10, 8, 17, 9, 15, 14, 3, 7, 13, 16, 6, 1, 12, 2, 0, 4, 5, 11]",300,0.03,2048
9,256,3162.4677356556854,13.26033039999993,"[6, 8, 17, 9, 15, 14, 3, 16, 13, 7, 10, 1, 12, 2, 0, 4, 5, 11]",300,0.03,2048
10,512,3162.4677356556854,19.54152679999993,"[6, 8, 17, 9, 15, 14, 3, 16, 13, 7, 10, 1, 12, 2, 0, 4, 5, 11]",300,0.03,2048
11,1024,3162.4677356556854,19.54152679999993,"[6, 8, 17, 9, 15, 14, 3, 16, 13, 7, 10, 1, 12, 2, 0, 4, 5, 11]",300,0.03,2048
12,2048,3162.4677356556854,19.54152679999993,"[6, 8, 17, 9, 15, 14, 3, 16, 13, 7, 10, 1, 12, 2, 0, 4, 5, 11]",300,0.03,2048
