,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.017349699999954282,2971.660271627187,300,0.03,2048
1,1,0.07087179999996351,2971.660271627187,300,0.03,2048
2,2,0.13962089999995442,2971.660271627187,300,0.03,2048
3,3,0.21450609999999415,3041.4998138862966,300,0.03,2048
4,4,0.2673446999999669,3041.4998138862966,300,0.03,2048
5,5,0.33728229999996984,3041.4998138862966,300,0.03,2048
6,6,0.38513749999992797,3041.4998138862966,300,0.03,2048
7,7,0.4338226999999506,3041.4998138862966,300,0.03,2048
8,8,0.4775204999999687,3041.4998138862966,300,0.03,2048
9,9,0.5506444999999758,3041.4998138862966,300,0.03,2048
10,10,0.5988232999999354,3041.4998138862966,300,0.03,2048
11,11,0.6560480999999072,3052.7523473723013,300,0.03,2048
12,12,0.7091455999999425,3052.7523473723013,300,0.03,2048
13,13,0.770300999999904,3052.7523473723013,300,0.03,2048
14,14,0.8207676999999194,3052.7523473723013,300,0.03,2048
15,15,0.8704957999999579,3052.7523473723013,300,0.03,2048
16,16,0.9197703999999476,3052.7523473723013,300,0.03,2048
17,17,0.9855626999999458,3052.7523473723013,300,0.03,2048
18,18,1.0296959999999444,3052.7523473723013,300,0.03,2048
19,19,1.077416900000003,3052.7523473723013,300,0.03,2048
20,20,1.1310661999999638,3052.7523473723013,300,0.03,2048
21,21,1.1916663999999173,3052.7523473723013,300,0.03,2048
22,22,1.2439185999999154,3052.7523473723013,300,0.03,2048
23,23,1.297470399999952,3052.7523473723013,300,0.03,2048
24,24,1.3483906999999817,3058.0292798017213,300,0.03,2048
25,25,1.400047299999983,3058.0292798017213,300,0.03,2048
26,26,1.4608109999999215,3058.0292798017213,300,0.03,2048
27,27,1.511901499999908,3058.192976993524,300,0.03,2048
28,28,1.5635350999999673,3058.192976993524,300,0.03,2048
29,29,1.612063400000011,3058.192976993524,300,0.03,2048
30,30,1.6616912999999158,3058.192976993524,300,0.03,2048
31,31,1.7151792999999316,3058.192976993524,300,0.03,2048
32,32,1.7670988999999508,3075.029787413274,300,0.03,2048
33,33,1.8417508999999654,3081.17605487964,300,0.03,2048
34,34,1.893332399999963,3081.17605487964,300,0.03,2048
35,35,1.9427601999999524,3081.17605487964,300,0.03,2048
36,36,1.9950574999999162,3081.17605487964,300,0.03,2048
37,37,2.046283899999935,3098.5347889299387,300,0.03,2048
38,38,2.1071430999999166,3098.5347889299387,300,0.03,2048
39,39,2.1686862999999903,3098.5347889299387,300,0.03,2048
40,40,2.2203905000000077,3098.5347889299387,300,0.03,2048
41,41,2.279610899999966,3098.5347889299387,300,0.03,2048
42,42,2.3607901999999967,3098.5347889299387,300,0.03,2048
43,43,2.4155127999999877,3115.031205596907,300,0.03,2048
44,44,2.4693549999999505,3115.031205596907,300,0.03,2048
45,45,2.5132698999999548,3115.031205596907,300,0.03,2048
46,46,2.561114900000007,3115.031205596907,300,0.03,2048
47,47,2.608861299999944,3115.031205596907,300,0.03,2048
48,48,2.6576255999999603,3115.031205596907,300,0.03,2048
49,49,2.708187599999974,3115.031205596907,300,0.03,2048
50,50,2.751307699999984,3141.220554864472,300,0.03,2048
51,51,2.7994800999999825,3141.220554864472,300,0.03,2048
52,52,2.846096399999965,3141.220554864472,300,0.03,2048
53,53,2.89642809999998,3141.220554864472,300,0.03,2048
54,54,2.9409268999999085,3141.220554864472,300,0.03,2048
55,55,3.0034787999999253,3141.220554864472,300,0.03,2048
56,56,3.0505928999999696,3141.220554864472,300,0.03,2048
57,57,3.1029939000000013,3141.220554864472,300,0.03,2048
58,58,3.15344970000001,3155.405287253825,300,0.03,2048
59,59,3.2048541999999998,3155.405287253825,300,0.03,2048
60,60,3.257612199999926,3155.405287253825,300,0.03,2048
61,61,3.3089394999999513,3155.405287253825,300,0.03,2048
62,62,3.3612920999999005,3155.405287253825,300,0.03,2048
63,63,3.414976700000011,3155.405287253825,300,0.03,2048
64,64,3.4809538999999177,3155.405287253825,300,0.03,2048
65,65,3.547263199999975,3155.405287253825,300,0.03,2048
66,66,3.599085500000001,3155.405287253825,300,0.03,2048
67,67,3.649859099999958,3155.405287253825,300,0.03,2048
68,68,3.7017867999999226,3155.405287253825,300,0.03,2048
69,69,3.751908599999979,3156.181707437131,300,0.03,2048
70,70,3.8026486999999634,3156.181707437131,300,0.03,2048
71,71,3.8698278999999047,3156.181707437131,300,0.03,2048
72,72,3.918992499999945,3160.5940440310574,300,0.03,2048
73,73,3.9641070000000127,3160.5940440310574,300,0.03,2048
74,74,4.013140499999963,3160.5940440310574,300,0.03,2048
75,75,4.064156499999967,3160.5940440310574,300,0.03,2048
76,76,4.1129642999999305,3160.5940440310574,300,0.03,2048
77,77,4.159030699999903,3160.5940440310574,300,0.03,2048
78,78,4.208439799999951,3160.5940440310574,300,0.03,2048
79,79,4.259220899999946,3161.3704642143634,300,0.03,2048
80,80,4.3093732999999474,3161.3704642143634,300,0.03,2048
81,81,4.359708899999987,3161.3704642143634,300,0.03,2048
82,82,4.410127099999954,3161.3704642143634,300,0.03,2048
83,83,4.466637699999978,3161.3704642143634,300,0.03,2048
84,84,4.519574999999918,3161.3704642143634,300,0.03,2048
85,85,4.572423099999924,3161.3704642143634,300,0.03,2048
86,86,4.626912800000014,3161.3704642143634,300,0.03,2048
87,87,4.6811159999999745,3161.3704642143634,300,0.03,2048
88,88,4.733766899999978,3161.3704642143634,300,0.03,2048
89,89,4.788919399999941,3161.3704642143634,300,0.03,2048
90,90,4.842048399999953,3161.3704642143634,300,0.03,2048
91,91,4.896881399999984,3161.3704642143634,300,0.03,2048
92,92,4.952101199999902,3161.3704642143634,300,0.03,2048
93,93,5.004498299999909,3161.3704642143634,300,0.03,2048
94,94,5.056097299999919,3161.3704642143634,300,0.03,2048
95,95,5.106892899999934,3161.3704642143634,300,0.03,2048
96,96,5.16388280000001,3161.3704642143634,300,0.03,2048
97,97,5.217835400000013,3161.3704642143634,300,0.03,2048
98,98,5.268115999999964,3162.035350976841,300,0.03,2048
99,99,5.322205599999961,3162.035350976841,300,0.03,2048
100,100,5.380100399999947,3162.035350976841,300,0.03,2048
101,101,5.434257000000002,3162.035350976841,300,0.03,2048
102,102,5.491886299999919,3162.035350976841,300,0.03,2048
103,103,5.545694400000002,3162.035350976841,300,0.03,2048
104,104,5.5961699999999155,3162.035350976841,300,0.03,2048
105,105,5.64761390000001,3162.035350976841,300,0.03,2048
106,106,5.698957899999982,3162.035350976841,300,0.03,2048
107,107,5.748823599999923,3162.035350976841,300,0.03,2048
108,108,5.797015099999953,3162.035350976841,300,0.03,2048
109,109,5.850758699999915,3162.035350976841,300,0.03,2048
110,110,5.900849300000004,3162.035350976841,300,0.03,2048
111,111,5.9490101000000095,3162.035350976841,300,0.03,2048
112,112,5.999371499999938,3162.035350976841,300,0.03,2048
113,113,6.049235799999906,3162.035350976841,300,0.03,2048
114,114,6.09318159999998,3162.035350976841,300,0.03,2048
115,115,6.142191299999922,3162.035350976841,300,0.03,2048
116,116,6.195848699999942,3162.035350976841,300,0.03,2048
117,117,6.243987199999992,3162.035350976841,300,0.03,2048
118,118,6.292004700000007,3162.035350976841,300,0.03,2048
119,119,6.341698899999983,3162.035350976841,300,0.03,2048
120,120,6.389517099999921,3162.035350976841,300,0.03,2048
121,121,6.441182499999968,3162.035350976841,300,0.03,2048
122,122,6.491062199999988,3162.035350976841,300,0.03,2048
123,123,6.539711099999977,3162.035350976841,300,0.03,2048
124,124,6.588032399999975,3162.035350976841,300,0.03,2048
125,125,6.637864199999967,3162.035350976841,300,0.03,2048
126,126,6.68460129999994,3162.035350976841,300,0.03,2048
127,127,6.728131299999973,3162.035350976841,300,0.03,2048
128,128,6.775490099999956,3162.035350976841,300,0.03,2048
129,129,6.84840029999998,3162.035350976841,300,0.03,2048
130,130,6.898425299999985,3162.035350976841,300,0.03,2048
131,131,6.949896299999978,3162.035350976841,300,0.03,2048
132,132,6.99760219999996,3162.035350976841,300,0.03,2048
133,133,7.047685000000001,3162.035350976841,300,0.03,2048
134,134,7.098632399999929,3162.035350976841,300,0.03,2048
135,135,7.148191199999928,3162.035350976841,300,0.03,2048
136,136,7.198639200000002,3162.035350976841,300,0.03,2048
137,137,7.246540299999992,3162.035350976841,300,0.03,2048
138,138,7.295418399999903,3162.035350976841,300,0.03,2048
139,139,7.347959899999978,3162.035350976841,300,0.03,2048
140,140,7.400435399999992,3162.035350976841,300,0.03,2048
141,141,7.470606900000007,3162.035350976841,300,0.03,2048
142,142,7.5170393999999305,3162.035350976841,300,0.03,2048
143,143,7.564810399999942,3162.035350976841,300,0.03,2048
144,144,7.6080144999999675,3162.035350976841,300,0.03,2048
145,145,7.656422799999973,3162.035350976841,300,0.03,2048
146,146,7.700728700000013,3162.035350976841,300,0.03,2048
147,147,7.752399299999979,3162.035350976841,300,0.03,2048
