,Iteration,Time,Fitness,Restarts,max_iters,current_restart
0,0,0.0001495000005888869,4490.680427555874,25,2048,0
1,1,0.006542900000567897,4490.680427555874,25,2048,0
2,2,0.0214218000000983,4780.1639562740265,25,2048,0
3,3,0.031036000000312924,4780.1639562740265,25,2048,0
4,4,0.031149000000368687,4814.316062516044,25,2048,0
5,5,0.04023770000003424,4814.316062516044,25,2048,0
6,6,0.04035860000021785,4817.654192760575,25,2048,0
7,7,0.04051419999996142,4817.654192760575,25,2048,0
8,8,0.04061520000050223,4817.654192760575,25,2048,0
9,9,0.05099130000053265,4948.405119154535,25,2048,0
10,10,0.0511703000001944,4948.405119154535,25,2048,0
11,11,0.05127989999982674,4948.748287130773,25,2048,0
12,12,0.05143750000024738,4948.748287130773,25,2048,0
13,13,0.05154149999998481,4948.748287130773,25,2048,0
14,14,0.05164280000008148,4948.748287130773,25,2048,0
15,15,0.051747700000305485,4948.748287130773,25,2048,0
16,16,0.0518502000004446,4948.748287130773,25,2048,0
17,17,0.061349600000539795,4948.748287130773,25,2048,0
18,18,0.061468300000342424,4954.836781537667,25,2048,0
19,19,0.061628899999959685,4954.836781537667,25,2048,0
20,20,0.061731800000416115,4968.702688631636,25,2048,0
21,21,0.061891299999842886,4970.900455326332,25,2048,0
22,22,0.06204280000019935,4970.900455326332,25,2048,0
23,23,0.062141600000359176,4970.900455326332,25,2048,0
24,24,0.06223850000060338,4970.900455326332,25,2048,0
25,25,0.062334500000361004,4970.900455326332,25,2048,0
26,26,0.062430800000583986,4970.900455326332,25,2048,0
27,27,0.06252810000023601,4970.900455326332,25,2048,0
28,28,0.06262270000024728,4970.900455326332,25,2048,0
29,29,0.0627174000001105,4970.900455326332,25,2048,0
30,30,0.06281709999984741,4970.900455326332,25,2048,0
31,31,0.062912100000176,4970.900455326332,25,2048,0
32,32,0.06300860000010289,4970.900455326332,25,2048,0
33,33,0.07256469999992987,4970.900455326332,25,2048,0
34,34,0.07268199999998615,4970.900455326332,25,2048,0
35,35,0.07279530000050727,4970.900455326332,25,2048,0
36,36,0.07295210000029329,4970.900455326332,25,2048,0
37,37,0.07306680000056076,4970.900455326332,25,2048,0
38,38,0.07322389999990264,4970.900455326332,25,2048,0
39,39,0.07333699999981036,4970.900455326332,25,2048,0
40,40,0.07343500000024505,4970.900455326332,25,2048,0
41,41,0.07357469999988098,4970.900455326332,25,2048,0
42,42,0.07369150000067748,5036.244731918054,25,2048,0
43,43,0.07386099999985163,5036.244731918054,25,2048,0
44,44,0.07395859999996901,5036.244731918054,25,2048,0
45,45,0.07405590000053053,5036.244731918054,25,2048,0
46,46,0.0741518000004362,5036.244731918054,25,2048,0
47,47,0.07424919999994017,5036.244731918054,25,2048,0
48,48,0.07438940000065486,5036.244731918054,25,2048,0
49,49,0.07454219999999623,5036.244731918054,25,2048,0
50,50,0.07467640000049869,5036.244731918054,25,2048,0
51,51,0.0748462000001382,5036.244731918054,25,2048,0
52,52,0.07502890000068874,5036.244731918054,25,2048,0
53,53,0.0751328000005742,5036.244731918054,25,2048,0
54,54,0.07525580000037735,5036.244731918054,25,2048,0
55,55,0.07539570000062668,5051.805857636261,25,2048,0
56,56,0.07556879999992816,5051.805857636261,25,2048,0
57,57,0.07566940000015165,5052.985452657964,25,2048,0
58,58,0.07595840000067255,5052.985452657964,25,2048,0
59,59,0.0762101000000257,5106.644135474222,25,2048,0
60,60,0.07654490000004444,5106.644135474222,25,2048,0
61,61,0.07672700000057375,5106.644135474222,25,2048,0
62,62,0.07690550000006624,5106.644135474222,25,2048,0
63,63,0.0771218999998382,5106.644135474222,25,2048,0
64,64,0.07730369999990216,5106.644135474222,25,2048,0
65,65,0.08819270000003598,5106.644135474222,25,2048,0
66,66,0.08831700000064302,5106.644135474222,25,2048,0
67,67,0.08842970000023342,5106.644135474222,25,2048,0
68,68,0.08853859999999258,5106.644135474222,25,2048,0
69,69,0.08864530000028026,5106.644135474222,25,2048,0
70,70,0.08878090000052907,5106.644135474222,25,2048,0
71,71,0.08892030000060913,5106.644135474222,25,2048,0
72,72,0.08906190000016068,5106.724687970245,25,2048,0
73,73,0.08922110000003158,5106.724687970245,25,2048,0
74,74,0.08932730000014999,5173.867413666423,25,2048,0
75,75,0.08948360000067623,5173.867413666423,25,2048,0
76,76,0.0895872999999483,5173.867413666423,25,2048,0
77,77,0.08973260000038863,5180.20875339454,25,2048,0
78,78,0.08992420000049606,5180.20875339454,25,2048,0
79,79,0.0900273000006564,5180.20875339454,25,2048,0
80,80,0.09012900000016089,5180.20875339454,25,2048,0
81,81,0.09023179999985587,5180.20875339454,25,2048,0
82,82,0.09033300000010058,5180.20875339454,25,2048,0
83,83,0.09046960000068793,5180.20875339454,25,2048,0
84,84,0.09057060000031925,5180.20875339454,25,2048,0
85,85,0.09067070000037347,5180.20875339454,25,2048,0
86,86,0.0908527999999933,5180.20875339454,25,2048,0
87,87,0.09099920000062411,5180.20875339454,25,2048,0
88,88,0.09115610000026209,5180.20875339454,25,2048,0
89,89,0.09128260000034061,5180.20875339454,25,2048,0
90,90,0.09142140000039944,5180.20875339454,25,2048,0
91,91,0.09153090000017983,5180.20875339454,25,2048,0
92,92,0.09163850000004459,5180.20875339454,25,2048,0
93,93,0.09178030000020954,5180.20875339454,25,2048,0
94,94,0.09198460000061459,5180.20875339454,25,2048,0
95,95,0.09210489999986748,5180.20875339454,25,2048,0
96,96,0.09223610000026383,5180.20875339454,25,2048,0
97,97,0.09234819999983301,5180.20875339454,25,2048,0
98,98,0.09245950000058656,5180.20875339454,25,2048,0
99,99,0.09258290000070701,5180.20875339454,25,2048,0
100,100,0.0927097000003414,5180.20875339454,25,2048,0
101,101,0.09283930000037799,5180.20875339454,25,2048,0
102,102,0.09296360000007553,5180.20875339454,25,2048,0
103,103,0.09307970000008936,5180.20875339454,25,2048,0
104,104,0.09318210000037652,5180.20875339454,25,2048,0
105,105,0.09328460000051564,5180.20875339454,25,2048,0
106,106,0.09338610000031622,5180.20875339454,25,2048,0
107,107,0.09348980000049778,5180.20875339454,25,2048,0
