,Iteration,Time,Fitness,Temperature,max_iters
0,0,0.00033410000000344553,1470.3336517174419,10,8192
1,1,0.0021880000000038535,1816.84945941905,10,8192
2,2,0.02146290000000306,1816.84945941905,10,8192
3,3,0.042732099999994944,1816.84945941905,10,8192
4,4,0.04286170000000311,1808.0755341984611,10,8192
5,5,0.06285830000000203,1831.5422823171982,10,8192
6,6,0.06305340000000115,1831.5422823171982,10,8192
7,7,0.06316920000000437,1809.8643137281408,10,8192
8,8,0.06331240000000093,1809.8643137281408,10,8192
9,9,0.08355960000000096,1809.8643137281408,10,8192
10,10,0.0836902000000066,1809.8643137281408,10,8192
11,11,0.08380990000000565,1809.8643137281408,10,8192
12,12,0.08394250000000625,1809.8643137281408,10,8192
13,13,0.084078599999998,1809.8643137281408,10,8192
14,14,0.08419759999999599,1809.8643137281408,10,8192
15,15,0.08429030000000637,1809.8643137281408,10,8192
16,16,0.08441500000000701,1809.8643137281408,10,8192
17,17,0.10534599999999728,1809.8643137281408,10,8192
18,18,0.10550609999999949,1828.4482585044238,10,8192
19,19,0.10570230000000436,1814.9979562157494,10,8192
20,20,0.10588439999999366,1814.9979562157494,10,8192
21,21,0.10601339999999482,1814.9979562157494,10,8192
22,22,0.10619250000000591,1814.9979562157494,10,8192
23,23,0.10629520000000525,1814.9979562157494,10,8192
24,24,0.10639349999999581,1814.9979562157494,10,8192
25,25,0.10652419999999552,1814.9979562157494,10,8192
26,26,0.10661910000000319,1814.9979562157494,10,8192
27,27,0.10675390000000107,1814.9979562157494,10,8192
28,28,0.10684770000000299,1814.9979562157494,10,8192
29,29,0.10696129999999471,1814.9979562157494,10,8192
30,30,0.10709959999999796,1814.9979562157494,10,8192
31,31,0.10721560000000352,1814.9979562157494,10,8192
32,32,0.10734809999999584,1814.9979562157494,10,8192
33,33,0.12792829999999356,1814.9979562157494,10,8192
34,34,0.12815249999999878,1814.9979562157494,10,8192
35,35,0.1282726000000025,1814.9979562157494,10,8192
36,36,0.12838130000000092,1814.9979562157494,10,8192
37,37,0.1284870000000069,1814.9979562157494,10,8192
38,38,0.12860259999999357,1814.9979562157494,10,8192
39,39,0.1287305000000032,1814.9979562157494,10,8192
40,40,0.1288466000000028,1814.9979562157494,10,8192
41,41,0.12901499999999544,1814.9979562157494,10,8192
42,42,0.1291341000000017,1814.9979562157494,10,8192
43,43,0.12923430000000735,1814.9979562157494,10,8192
