,Iteration,Fitness,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
25,2048,266.0,47.74562279999998,"[2.0, 4.0, 3.0, 3.0, 0.0, 1.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 0.0]",False,150,0.02,2048
26,0,157.0,0.009770199999991291,"[4, 0, 3, 4, 3, 0, 1, 0, 0, 3, 4, 3, 2, 0, 1, 0, 2, 3, 1, 1]",False,150,0.03,2048
27,1,266.0,0.24206219999996392,"[2.0, 4.0, 3.0, 3.0, 0.0, 1.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 0.0]",False,150,0.03,2048
28,2,266.0,0.5093875999999682,"[2.0, 4.0, 3.0, 3.0, 0.0, 1.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 0.0]",False,150,0.03,2048
29,4,266.0,1.059443299999998,"[2.0, 4.0, 3.0, 3.0, 0.0, 1.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 0.0]",False,150,0.03,2048
30,8,266.0,1.9841243999999847,"[2.0, 4.0, 3.0, 3.0, 0.0, 1.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 0.0]",False,150,0.03,2048
31,16,266.0,3.9122330999999804,"[2.0, 4.0, 3.0, 3.0, 0.0, 1.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 0.0]",False,150,0.03,2048
32,32,266.0,7.6440692999999555,"[2.0, 4.0, 3.0, 3.0, 0.0, 1.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 0.0]",False,150,0.03,2048
33,64,266.0,14.917364099999986,"[2.0, 4.0, 3.0, 3.0, 0.0, 1.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 0.0]",False,150,0.03,2048
34,128,266.0,29.686064499999986,"[2.0, 4.0, 3.0, 3.0, 0.0, 1.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 0.0]",False,150,0.03,2048
35,256,266.0,46.86554159999997,"[2.0, 4.0, 3.0, 3.0, 0.0, 1.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 0.0]",False,150,0.03,2048
36,512,266.0,46.86554159999997,"[2.0, 4.0, 3.0, 3.0, 0.0, 1.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 0.0]",False,150,0.03,2048
37,1024,266.0,46.86554159999997,"[2.0, 4.0, 3.0, 3.0, 0.0, 1.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 0.0]",False,150,0.03,2048
38,2048,266.0,46.86554159999997,"[2.0, 4.0, 3.0, 3.0, 0.0, 1.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 0.0]",False,150,0.03,2048
39,0,157.0,0.005728800000042611,"[4, 0, 3, 4, 3, 0, 1, 0, 0, 3, 4, 3, 2, 0, 1, 0, 2, 3, 1, 1]",False,150,0.1,2048
40,1,296.0,0.23359590000001162,"[4.0, 4.0, 4.0, 3.0, 0.0, 3.0, 1.0, 3.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 3.0, 0.0, 2.0, 0.0, 2.0, 2.0]",False,150,0.1,2048
41,2,315.0,0.47223290000005136,"[4.0, 4.0, 4.0, 0.0, 2.0, 3.0, 3.0, 3.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 3.0, 0.0, 2.0, 3.0, 4.0, 3.0]",False,150,0.1,2048
42,4,328.0,0.9517798000000539,"[4.0, 4.0, 4.0, 0.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 3.0, 1.0, 3.0]",False,150,0.1,2048
43,8,328.0,1.9308520000000158,"[4.0, 4.0, 4.0, 0.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 3.0, 1.0, 3.0]",False,150,0.1,2048
44,16,328.0,3.9194831000000363,"[4.0, 4.0, 4.0, 0.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 3.0, 1.0, 3.0]",False,150,0.1,2048
45,32,328.0,7.5831413000000225,"[4.0, 4.0, 4.0, 0.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 3.0, 1.0, 3.0]",False,150,0.1,2048
46,64,328.0,14.837066100000015,"[4.0, 4.0, 4.0, 0.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 3.0, 1.0, 3.0]",False,150,0.1,2048
47,128,328.0,29.27232700000002,"[4.0, 4.0, 4.0, 0.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 3.0, 1.0, 3.0]",False,150,0.1,2048
48,256,328.0,46.95701600000001,"[4.0, 4.0, 4.0, 0.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 3.0, 1.0, 3.0]",False,150,0.1,2048
49,512,328.0,46.95701600000001,"[4.0, 4.0, 4.0, 0.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 3.0, 1.0, 3.0]",False,150,0.1,2048
50,1024,328.0,46.95701600000001,"[4.0, 4.0, 4.0, 0.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 3.0, 1.0, 3.0]",False,150,0.1,2048
51,2048,328.0,46.95701600000001,"[4.0, 4.0, 4.0, 0.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 3.0, 1.0, 3.0]",False,150,0.1,2048
52,0,157.0,0.005917099999976472,"[4, 0, 3, 4, 3, 0, 1, 0, 0, 3, 4, 3, 2, 0, 1, 0, 2, 3, 1, 1]",False,150,0.2,2048
53,1,297.0,0.2560596000000146,"[4.0, 3.0, 4.0, 3.0, 3.0, 4.0, 3.0, 1.0, 2.0, 3.0, 3.0, 4.0, 3.0, 4.0, 3.0, 1.0, 4.0, 0.0, 1.0, 3.0]",False,150,0.2,2048
54,2,310.0,0.525032699999997,"[3.0, 4.0, 4.0, 0.0, 2.0, 3.0, 2.0, 1.0, 4.0, 4.0, 3.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 1.0, 2.0, 4.0]",False,150,0.2,2048
55,4,326.0,1.0268815000000018,"[4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 2.0, 3.0, 4.0, 2.0, 3.0, 4.0, 4.0, 4.0, 2.0, 0.0, 4.0, 2.0, 2.0, 3.0]",False,150,0.2,2048
56,8,329.0,1.9528880999999956,"[4.0, 4.0, 4.0, 0.0, 4.0, 3.0, 2.0, 3.0, 4.0, 3.0, 3.0, 3.0, 4.0, 4.0, 3.0, 1.0, 4.0, 3.0, 2.0, 4.0]",False,150,0.2,2048
57,16,329.0,3.8822905000000105,"[4.0, 4.0, 4.0, 0.0, 4.0, 3.0, 2.0, 3.0, 4.0, 3.0, 3.0, 3.0, 4.0, 4.0, 3.0, 1.0, 4.0, 3.0, 2.0, 4.0]",False,150,0.2,2048
58,32,329.0,7.454971399999977,"[4.0, 4.0, 4.0, 0.0, 4.0, 3.0, 2.0, 3.0, 4.0, 3.0, 3.0, 3.0, 4.0, 4.0, 3.0, 1.0, 4.0, 3.0, 2.0, 4.0]",False,150,0.2,2048
59,64,329.0,14.607686599999965,"[4.0, 4.0, 4.0, 0.0, 4.0, 3.0, 2.0, 3.0, 4.0, 3.0, 3.0, 3.0, 4.0, 4.0, 3.0, 1.0, 4.0, 3.0, 2.0, 4.0]",False,150,0.2,2048
60,128,329.0,29.187027599999965,"[4.0, 4.0, 4.0, 0.0, 4.0, 3.0, 2.0, 3.0, 4.0, 3.0, 3.0, 3.0, 4.0, 4.0, 3.0, 1.0, 4.0, 3.0, 2.0, 4.0]",False,150,0.2,2048
61,256,329.0,47.319683699999985,"[4.0, 4.0, 4.0, 0.0, 4.0, 3.0, 2.0, 3.0, 4.0, 3.0, 3.0, 3.0, 4.0, 4.0, 3.0, 1.0, 4.0, 3.0, 2.0, 4.0]",False,150,0.2,2048
62,512,329.0,47.319683699999985,"[4.0, 4.0, 4.0, 0.0, 4.0, 3.0, 2.0, 3.0, 4.0, 3.0, 3.0, 3.0, 4.0, 4.0, 3.0, 1.0, 4.0, 3.0, 2.0, 4.0]",False,150,0.2,2048
63,1024,329.0,47.319683699999985,"[4.0, 4.0, 4.0, 0.0, 4.0, 3.0, 2.0, 3.0, 4.0, 3.0, 3.0, 3.0, 4.0, 4.0, 3.0, 1.0, 4.0, 3.0, 2.0, 4.0]",False,150,0.2,2048
64,2048,329.0,47.319683699999985,"[4.0, 4.0, 4.0, 0.0, 4.0, 3.0, 2.0, 3.0, 4.0, 3.0, 3.0, 3.0, 4.0, 4.0, 3.0, 1.0, 4.0, 3.0, 2.0, 4.0]",False,150,0.2,2048
65,0,157.0,0.00947779999995646,"[4, 0, 3, 4, 3, 0, 1, 0, 0, 3, 4, 3, 2, 0, 1, 0, 2, 3, 1, 1]",False,150,0.3,2048
66,1,310.0,0.22825509999995575,"[4.0, 4.0, 4.0, 3.0, 3.0, 1.0, 2.0, 4.0, 3.0, 2.0, 3.0, 3.0, 4.0, 4.0, 3.0, 0.0, 4.0, 3.0, 3.0, 3.0]",False,150,0.3,2048
67,2,310.0,0.5066602999999645,"[4.0, 4.0, 4.0, 3.0, 3.0, 1.0, 2.0, 4.0, 3.0, 2.0, 3.0, 3.0, 4.0, 4.0, 3.0, 0.0, 4.0, 3.0, 3.0, 3.0]",False,150,0.3,2048
68,4,326.0,1.001733799999954,"[4.0, 4.0, 4.0, 3.0, 3.0, 3.0, 0.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 1.0, 2.0, 4.0, 3.0, 4.0]",False,150,0.3,2048
69,8,334.0,1.974293799999998,"[4.0, 4.0, 4.0, 1.0, 4.0, 3.0, 2.0, 2.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 1.0, 3.0, 4.0, 4.0, 0.0, 4.0]",False,150,0.3,2048
70,16,334.0,3.943820399999993,"[4.0, 4.0, 4.0, 1.0, 4.0, 3.0, 2.0, 2.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 1.0, 3.0, 4.0, 4.0, 0.0, 4.0]",False,150,0.3,2048
71,32,336.0,7.482351799999947,"[4.0, 4.0, 4.0, 1.0, 4.0, 3.0, 2.0, 2.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 1.0, 2.0, 4.0, 4.0, 0.0, 4.0]",False,150,0.3,2048
72,64,336.0,14.963170799999943,"[4.0, 4.0, 4.0, 1.0, 4.0, 3.0, 2.0, 2.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 1.0, 2.0, 4.0, 4.0, 0.0, 4.0]",False,150,0.3,2048
73,128,336.0,29.720693899999958,"[4.0, 4.0, 4.0, 1.0, 4.0, 3.0, 2.0, 2.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 1.0, 2.0, 4.0, 4.0, 0.0, 4.0]",False,150,0.3,2048
74,256,336.0,50.45572379999999,"[4.0, 4.0, 4.0, 1.0, 4.0, 3.0, 2.0, 2.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 1.0, 2.0, 4.0, 4.0, 0.0, 4.0]",False,150,0.3,2048
75,512,336.0,50.45572379999999,"[4.0, 4.0, 4.0, 1.0, 4.0, 3.0, 2.0, 2.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 1.0, 2.0, 4.0, 4.0, 0.0, 4.0]",False,150,0.3,2048
76,1024,336.0,50.45572379999999,"[4.0, 4.0, 4.0, 1.0, 4.0, 3.0, 2.0, 2.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 1.0, 2.0, 4.0, 4.0, 0.0, 4.0]",False,150,0.3,2048
77,2048,336.0,50.45572379999999,"[4.0, 4.0, 4.0, 1.0, 4.0, 3.0, 2.0, 2.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 1.0, 2.0, 4.0, 4.0, 0.0, 4.0]",False,150,0.3,2048
78,0,157.0,0.009861800000010135,"[4, 0, 3, 4, 3, 0, 1, 0, 0, 3, 4, 3, 2, 0, 1, 0, 2, 3, 1, 1]",False,150,0.4,2048
79,1,272.0,0.2520127999999886,"[2.0, 4.0, 4.0, 1.0, 2.0, 3.0, 1.0, 3.0, 3.0, 2.0, 1.0, 3.0, 4.0, 4.0, 3.0, 1.0, 2.0, 1.0, 4.0, 2.0]",False,150,0.4,2048
80,2,290.0,0.5247244000000251,"[4.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 3.0, 3.0, 4.0, 3.0, 4.0, 2.0, 1.0, 3.0, 2.0, 4.0, 3.0]",False,150,0.4,2048
81,4,309.0,0.9991512000000284,"[3.0, 4.0, 4.0, 2.0, 4.0, 4.0, 4.0, 2.0, 4.0, 1.0, 4.0, 4.0, 4.0, 4.0, 3.0, 2.0, 0.0, 2.0, 0.0, 4.0]",False,150,0.4,2048
82,8,329.0,2.03494790000002,"[3.0, 4.0, 4.0, 3.0, 3.0, 4.0, 2.0, 3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 3.0, 0.0, 4.0, 2.0, 1.0, 4.0]",False,150,0.4,2048
83,16,333.0,3.8806121000000076,"[3.0, 4.0, 4.0, 1.0, 3.0, 4.0, 0.0, 2.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0]",False,150,0.4,2048
84,32,333.0,8.037673499999983,"[3.0, 4.0, 4.0, 1.0, 3.0, 4.0, 0.0, 2.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0]",False,150,0.4,2048
85,64,333.0,15.807618400000024,"[3.0, 4.0, 4.0, 1.0, 3.0, 4.0, 0.0, 2.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0]",False,150,0.4,2048
86,128,333.0,30.79022310000005,"[3.0, 4.0, 4.0, 1.0, 3.0, 4.0, 0.0, 2.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0]",False,150,0.4,2048
87,256,333.0,49.885541699999976,"[3.0, 4.0, 4.0, 1.0, 3.0, 4.0, 0.0, 2.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0]",False,150,0.4,2048
88,512,333.0,49.885541699999976,"[3.0, 4.0, 4.0, 1.0, 3.0, 4.0, 0.0, 2.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0]",False,150,0.4,2048
89,1024,333.0,49.885541699999976,"[3.0, 4.0, 4.0, 1.0, 3.0, 4.0, 0.0, 2.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0]",False,150,0.4,2048
90,2048,333.0,49.885541699999976,"[3.0, 4.0, 4.0, 1.0, 3.0, 4.0, 0.0, 2.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0]",False,150,0.4,2048
91,0,157.0,0.015679399999953603,"[4, 0, 3, 4, 3, 0, 1, 0, 0, 3, 4, 3, 2, 0, 1, 0, 2, 3, 1, 1]",False,200,0.01,2048
92,1,266.0,0.2709065000000237,"[2.0, 4.0, 3.0, 3.0, 0.0, 1.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 0.0]",False,200,0.01,2048
93,2,266.0,0.5565364999999929,"[2.0, 4.0, 3.0, 3.0, 0.0, 1.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 0.0]",False,200,0.01,2048
94,4,266.0,1.0574071999999433,"[2.0, 4.0, 3.0, 3.0, 0.0, 1.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 0.0]",False,200,0.01,2048
95,8,266.0,1.9490187999999762,"[2.0, 4.0, 3.0, 3.0, 0.0, 1.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 0.0]",False,200,0.01,2048
96,16,266.0,3.767769199999975,"[2.0, 4.0, 3.0, 3.0, 0.0, 1.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 0.0]",False,200,0.01,2048
97,32,266.0,7.466503500000044,"[2.0, 4.0, 3.0, 3.0, 0.0, 1.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 0.0]",False,200,0.01,2048
98,64,266.0,14.772649000000001,"[2.0, 4.0, 3.0, 3.0, 0.0, 1.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 0.0]",False,200,0.01,2048
99,128,266.0,29.847925600000053,"[2.0, 4.0, 3.0, 3.0, 0.0, 1.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 0.0]",False,200,0.01,2048
100,256,266.0,46.740472599999976,"[2.0, 4.0, 3.0, 3.0, 0.0, 1.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 0.0]",False,200,0.01,2048
101,512,266.0,46.740472599999976,"[2.0, 4.0, 3.0, 3.0, 0.0, 1.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 0.0]",False,200,0.01,2048
102,1024,266.0,46.740472599999976,"[2.0, 4.0, 3.0, 3.0, 0.0, 1.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 0.0]",False,200,0.01,2048
103,2048,266.0,46.740472599999976,"[2.0, 4.0, 3.0, 3.0, 0.0, 1.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 0.0]",False,200,0.01,2048
104,0,157.0,0.012831000000005588,"[4, 0, 3, 4, 3, 0, 1, 0, 0, 3, 4, 3, 2, 0, 1, 0, 2, 3, 1, 1]",False,200,0.02,2048
105,1,266.0,0.2515427000000727,"[2.0, 4.0, 3.0, 3.0, 0.0, 1.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 0.0]",False,200,0.02,2048
106,2,266.0,0.5867254000000912,"[2.0, 4.0, 3.0, 3.0, 0.0, 1.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 0.0]",False,200,0.02,2048
107,4,266.0,1.141676000000075,"[2.0, 4.0, 3.0, 3.0, 0.0, 1.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 0.0]",False,200,0.02,2048
108,8,266.0,2.1573476000000937,"[2.0, 4.0, 3.0, 3.0, 0.0, 1.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 0.0]",False,200,0.02,2048
