,Iteration,Time,Fitness,Restarts,max_iters,current_restart
0,0,0.00013800000010633084,2681.9393902824845,25,2048,0
1,1,0.0011438000001362525,2861.2799262478247,25,2048,0
2,2,0.06522590000008677,3086.912681522457,25,2048,0
3,3,0.0741592000001674,3086.912681522457,25,2048,0
4,4,0.07434160000002521,3088.709997106019,25,2048,0
5,5,0.08432740000012018,3129.7352186420308,25,2048,0
6,6,0.08448600000019724,3295.937998764773,25,2048,0
7,7,0.08463190000020404,3295.937998764773,25,2048,0
8,8,0.08473030000004655,3295.937998764773,25,2048,0
9,9,0.09469050000006973,3295.937998764773,25,2048,0
10,10,0.09480260000009366,3295.937998764773,25,2048,0
11,11,0.0949030000001585,3609.8139171513562,25,2048,0
12,12,0.09504730000003292,3610.4117643376676,25,2048,0
13,13,0.09518590000016047,3610.4117643376676,25,2048,0
14,14,0.0953769000000193,3610.4117643376676,25,2048,0
15,15,0.09548220000010588,3610.4117643376676,25,2048,0
16,16,0.09557319999998981,3610.4117643376676,25,2048,0
17,17,0.10472360000017034,3610.4117643376676,25,2048,0
18,18,0.10483450000015182,3610.4117643376676,25,2048,0
19,19,0.10493450000012672,3610.4117643376676,25,2048,0
20,20,0.10503010000002178,3624.417810655269,25,2048,0
21,21,0.10517079999999623,3624.417810655269,25,2048,0
22,22,0.10526420000019243,3624.417810655269,25,2048,0
23,23,0.10535600000002887,3624.417810655269,25,2048,0
24,24,0.10544700000014018,3624.417810655269,25,2048,0
25,25,0.1055456999999933,3624.417810655269,25,2048,0
26,26,0.1056369000000359,3624.417810655269,25,2048,0
27,27,0.10572640000009415,3624.417810655269,25,2048,0
28,28,0.10581610000008368,3624.417810655269,25,2048,0
29,29,0.10590539999998327,3626.500197490329,25,2048,0
30,30,0.10603850000006787,3626.500197490329,25,2048,0
31,31,0.10612900000000991,3626.500197490329,25,2048,0
32,32,0.10621780000019498,3626.500197490329,25,2048,0
33,33,0.11671720000003916,3626.500197490329,25,2048,0
34,34,0.11683020000009492,3638.440441062403,25,2048,0
35,35,0.11697890000004918,3638.440441062403,25,2048,0
36,36,0.11707660000001852,3638.440441062403,25,2048,0
37,37,0.1171710000000985,3638.440441062403,25,2048,0
38,38,0.11726360000011482,3638.440441062403,25,2048,0
39,39,0.1173558000000412,3658.144907041295,25,2048,0
40,40,0.1174905000000308,3658.144907041295,25,2048,0
41,41,0.11759950000009667,3658.144907041295,25,2048,0
42,42,0.11769110000000182,3658.144907041295,25,2048,0
43,43,0.11778270000013435,3658.144907041295,25,2048,0
44,44,0.11787370000001829,3658.144907041295,25,2048,0
45,45,0.11796360000016648,3658.144907041295,25,2048,0
46,46,0.11805320000007669,3676.014577793866,25,2048,0
47,47,0.11818710000011379,3676.014577793866,25,2048,0
48,48,0.11827820000007705,3676.014577793866,25,2048,0
49,49,0.11836860000016713,3676.014577793866,25,2048,0
50,50,0.11845870000001923,3676.014577793866,25,2048,0
51,51,0.11855620000005729,3676.014577793866,25,2048,0
52,52,0.11864700000000994,3676.014577793866,25,2048,0
53,53,0.11873639999998886,3676.014577793866,25,2048,0
54,54,0.11882540000010522,3676.014577793866,25,2048,0
55,55,0.11891420000006292,3676.014577793866,25,2048,0
56,56,0.11900280000008934,3676.014577793866,25,2048,0
57,57,0.1190918000002057,3676.014577793866,25,2048,0
58,58,0.11918070000001535,3676.014577793866,25,2048,0
59,59,0.11927050000008421,3676.014577793866,25,2048,0
60,60,0.11935970000013185,3676.014577793866,25,2048,0
61,61,0.11944890000017949,3676.014577793866,25,2048,0
