,Iteration,Fitness,Time,State,Restarts,max_iters,current_restart
0,0,1438.2599923473188,0.00029070000000075424,"[6, 2, 5, 1, 8, 7, 9, 3, 0, 4]",25,2048,0
1,1,1470.3336517174419,0.002059699999996667,"[6, 4, 5, 1, 8, 7, 9, 3, 0, 2]",25,2048,0
2,2,1816.84945941905,0.02392669999999697,"[6, 4, 5, 1, 0, 7, 9, 3, 8, 2]",25,2048,0
3,4,1816.84945941905,0.04427689999999984,"[6, 4, 5, 1, 0, 7, 9, 3, 8, 2]",25,2048,0
4,8,1816.84945941905,0.06810490000000158,"[6, 4, 5, 1, 0, 7, 9, 3, 8, 2]",25,2048,0
5,16,1828.6959912947866,0.09053159999999849,"[6, 4, 3, 1, 5, 7, 9, 0, 8, 2]",25,2048,0
6,32,1829.065400732184,0.11766869999999585,"[6, 4, 3, 1, 5, 9, 7, 0, 8, 2]",25,2048,0
7,64,1836.074864189297,0.14155359999999462,"[6, 4, 3, 9, 0, 1, 5, 7, 8, 2]",25,2048,0
8,128,1849.8945759153687,0.17013649999999814,"[6, 4, 0, 1, 5, 9, 3, 7, 8, 2]",25,2048,0
9,256,1849.8945759153687,0.2100140999999951,"[6, 4, 0, 1, 5, 9, 3, 7, 8, 2]",25,2048,0
10,512,1849.8945759153687,0.2433209000000005,"[6, 4, 0, 1, 5, 9, 3, 7, 8, 2]",25,2048,0
11,1024,1849.8945759153687,0.2433209000000005,"[6, 4, 0, 1, 5, 9, 3, 7, 8, 2]",25,2048,0
12,2048,1849.8945759153687,0.2433209000000005,"[6, 4, 0, 1, 5, 9, 3, 7, 8, 2]",25,2048,0
13,0,1356.7026909907518,0.26926729999999566,"[4, 9, 1, 3, 7, 0, 8, 2, 6, 5]",25,2048,1
14,1,1356.7026909907518,0.2717985999999968,"[4, 9, 1, 3, 7, 0, 8, 2, 6, 5]",25,2048,1
15,2,1356.7026909907518,0.2964713000000003,"[4, 9, 1, 3, 7, 0, 8, 2, 6, 5]",25,2048,1
16,4,1588.9606906491208,0.32291209999999637,"[9, 4, 3, 1, 7, 0, 8, 2, 6, 5]",25,2048,1
17,8,1687.5938912939855,0.3507207999999977,"[9, 6, 3, 2, 1, 0, 8, 7, 4, 5]",25,2048,1
18,16,1773.318972786465,0.3762885999999952,"[9, 7, 3, 2, 1, 0, 8, 6, 4, 5]",25,2048,1
19,32,1801.2723719013652,0.4024788999999984,"[9, 3, 7, 2, 8, 5, 1, 0, 4, 6]",25,2048,1
20,64,1876.5698099775846,0.4325509999999966,"[4, 7, 6, 2, 8, 5, 1, 0, 9, 3]",25,2048,1
21,128,1877.0388118532067,0.46589749999999697,"[9, 7, 6, 2, 8, 5, 1, 0, 4, 3]",25,2048,1
22,256,1877.0388118532067,0.5132335999999995,"[9, 7, 6, 2, 8, 5, 1, 0, 4, 3]",25,2048,1
23,512,1877.0388118532067,0.5450808000000009,"[9, 7, 6, 2, 8, 5, 1, 0, 4, 3]",25,2048,1
24,1024,1877.0388118532067,0.5450808000000009,"[9, 7, 6, 2, 8, 5, 1, 0, 4, 3]",25,2048,1
25,2048,1877.0388118532067,0.5450808000000009,"[9, 7, 6, 2, 8, 5, 1, 0, 4, 3]",25,2048,1
26,0,1636.68051973764,0.5734044999999952,"[6, 9, 5, 8, 0, 1, 4, 7, 3, 2]",25,2048,2
27,1,1636.68051973764,0.5753444999999999,"[6, 9, 5, 8, 0, 1, 4, 7, 3, 2]",25,2048,2
28,2,1636.68051973764,0.6048898999999963,"[6, 9, 5, 8, 0, 1, 4, 7, 3, 2]",25,2048,2
29,4,1636.68051973764,0.6333403000000004,"[6, 9, 5, 8, 0, 1, 4, 7, 3, 2]",25,2048,2
30,8,1736.3916273825046,0.6641290999999967,"[6, 9, 0, 1, 5, 3, 4, 7, 8, 2]",25,2048,2
31,16,1749.0377764854188,0.6970355999999995,"[6, 9, 5, 1, 0, 3, 4, 7, 8, 2]",25,2048,2
32,32,1760.032760955953,0.7293772999999959,"[6, 4, 5, 1, 2, 3, 9, 7, 8, 0]",25,2048,2
33,64,1800.1814669877365,0.7656968000000006,"[0, 4, 3, 9, 2, 6, 8, 5, 1, 7]",25,2048,2
34,128,1840.6458597371036,0.8063141999999957,"[3, 9, 0, 1, 2, 6, 4, 5, 8, 7]",25,2048,2
35,256,1849.5122668802076,0.8570774000000014,"[3, 9, 5, 8, 2, 6, 4, 0, 1, 7]",25,2048,2
36,512,1849.5122668802076,0.9015428000000014,"[3, 9, 5, 8, 2, 6, 4, 0, 1, 7]",25,2048,2
37,1024,1849.5122668802076,0.9015428000000014,"[3, 9, 5, 8, 2, 6, 4, 0, 1, 7]",25,2048,2
38,2048,1849.5122668802076,0.9015428000000014,"[3, 9, 5, 8, 2, 6, 4, 0, 1, 7]",25,2048,2
39,0,1109.148417101041,0.9328391999999965,"[7, 2, 3, 0, 5, 8, 6, 9, 1, 4]",25,2048,3
40,1,1275.6741608813595,0.9351460999999972,"[0, 2, 3, 7, 5, 8, 6, 9, 1, 4]",25,2048,3
41,2,1716.1455003010287,0.9690128000000016,"[0, 1, 3, 7, 5, 8, 6, 9, 2, 4]",25,2048,3
42,4,1716.1455003010287,1.0053821999999997,"[0, 1, 3, 7, 5, 8, 6, 9, 2, 4]",25,2048,3
43,8,1764.9683457964752,1.0390616999999978,"[0, 1, 3, 7, 2, 8, 6, 9, 5, 4]",25,2048,3
44,16,1796.0415494473602,1.0802501999999947,"[0, 1, 2, 7, 6, 8, 3, 4, 5, 9]",25,2048,3
45,32,1845.8276719720682,1.1160668999999999,"[0, 8, 7, 4, 6, 2, 3, 9, 5, 1]",25,2048,3
46,64,1849.230494996635,1.1585612000000012,"[5, 8, 3, 4, 6, 2, 7, 9, 0, 1]",25,2048,3
47,128,1858.7451495069174,1.214760499999997,"[0, 9, 3, 4, 6, 2, 7, 8, 5, 1]",25,2048,3
48,256,1858.7451495069174,1.2700385999999995,"[0, 9, 3, 4, 6, 2, 7, 8, 5, 1]",25,2048,3
49,512,1858.7451495069174,1.3093097,"[0, 9, 3, 4, 6, 2, 7, 8, 5, 1]",25,2048,3
50,1024,1858.7451495069174,1.3093097,"[0, 9, 3, 4, 6, 2, 7, 8, 5, 1]",25,2048,3
51,2048,1858.7451495069174,1.3093097,"[0, 9, 3, 4, 6, 2, 7, 8, 5, 1]",25,2048,3
52,0,1516.0502625700678,1.3524607999999958,"[9, 6, 7, 4, 5, 1, 0, 3, 2, 8]",25,2048,4
53,1,1516.0502625700678,1.354602799999995,"[9, 6, 7, 4, 5, 1, 0, 3, 2, 8]",25,2048,4
54,2,1532.517769702768,1.3933680999999964,"[9, 8, 7, 4, 5, 1, 0, 3, 2, 6]",25,2048,4
55,4,1574.6718679012183,1.429453500000001,"[9, 0, 7, 4, 5, 1, 8, 3, 2, 6]",25,2048,4
