,Iteration,Fitness,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,2258.985830962919,0.015136700000084602,"[2, 10, 8, 5, 1, 12, 6, 9, 3, 7, 14, 11, 0, 13, 4]",False,300,0.2,2048
1,1,2768.208973473913,0.3857043000000431,"[13, 14, 9, 3, 7, 4, 0, 11, 5, 1, 6, 8, 12, 2, 10]",False,300,0.2,2048
2,2,2768.208973473913,0.8172025000000076,"[13, 14, 9, 3, 7, 4, 0, 11, 5, 1, 6, 8, 12, 2, 10]",False,300,0.2,2048
3,4,2768.208973473913,1.8513731000000462,"[13, 14, 9, 3, 7, 4, 0, 11, 5, 1, 6, 8, 12, 2, 10]",False,300,0.2,2048
4,8,2785.8587826287076,3.427117400000043,"[13, 14, 9, 3, 7, 8, 0, 11, 6, 1, 5, 4, 12, 2, 10]",False,300,0.2,2048
5,16,2785.8587826287076,6.809177800000043,"[13, 14, 9, 3, 7, 8, 0, 11, 6, 1, 5, 4, 12, 2, 10]",False,300,0.2,2048
6,32,2785.8587826287076,13.664979500000072,"[13, 14, 9, 3, 7, 8, 0, 11, 6, 1, 5, 4, 12, 2, 10]",False,300,0.2,2048
7,64,2785.8587826287076,26.124548900000036,"[13, 14, 9, 3, 7, 8, 0, 11, 6, 1, 5, 4, 12, 2, 10]",False,300,0.2,2048
8,128,2785.8587826287076,52.72316620000004,"[13, 14, 9, 3, 7, 8, 0, 11, 6, 1, 5, 4, 12, 2, 10]",False,300,0.2,2048
9,256,2785.8587826287076,87.91530620000003,"[13, 14, 9, 3, 7, 8, 0, 11, 6, 1, 5, 4, 12, 2, 10]",False,300,0.2,2048
10,512,2785.8587826287076,87.91530620000003,"[13, 14, 9, 3, 7, 8, 0, 11, 6, 1, 5, 4, 12, 2, 10]",False,300,0.2,2048
11,1024,2785.8587826287076,87.91530620000003,"[13, 14, 9, 3, 7, 8, 0, 11, 6, 1, 5, 4, 12, 2, 10]",False,300,0.2,2048
12,2048,2785.8587826287076,87.91530620000003,"[13, 14, 9, 3, 7, 8, 0, 11, 6, 1, 5, 4, 12, 2, 10]",False,300,0.2,2048
