,Iteration,Fitness,Time,State,Restarts,max_iters,current_restart
0,0,2187.074325869182,0.00014540000000806685,"[2, 10, 8, 5, 1, 11, 6, 9, 3, 7, 12, 0, 4]",25,2048,0
1,1,2187.074325869182,0.0011928000000125394,"[2, 10, 8, 5, 1, 11, 6, 9, 3, 7, 12, 0, 4]",25,2048,0
2,2,2187.074325869182,0.019678399999975227,"[2, 10, 8, 5, 1, 11, 6, 9, 3, 7, 12, 0, 4]",25,2048,0
3,4,2187.074325869182,0.039588499999979376,"[2, 10, 8, 5, 1, 11, 6, 9, 3, 7, 12, 0, 4]",25,2048,0
4,8,2281.8229576727254,0.05810900000000174,"[2, 10, 8, 5, 1, 7, 6, 9, 3, 11, 12, 0, 4]",25,2048,0
5,16,2281.8229576727254,0.0773288999999977,"[2, 10, 8, 5, 1, 7, 6, 9, 3, 11, 12, 0, 4]",25,2048,0
6,32,2427.305331774506,0.09941629999997303,"[2, 5, 8, 6, 1, 7, 10, 9, 3, 11, 12, 4, 0]",25,2048,0
7,64,2479.0402481197802,0.12410310000001346,"[2, 5, 8, 0, 1, 7, 10, 9, 3, 11, 12, 4, 6]",25,2048,0
8,128,2485.332034970912,0.15477959999998347,"[2, 6, 11, 0, 1, 7, 3, 9, 5, 8, 12, 4, 10]",25,2048,0
9,256,2511.5522627039154,0.19412239999996928,"[2, 10, 4, 0, 1, 7, 3, 11, 12, 9, 6, 8, 5]",25,2048,0
10,512,2513.617429575627,0.25320279999999684,"[9, 6, 4, 0, 1, 7, 3, 11, 12, 8, 10, 2, 5]",25,2048,0
11,1024,2513.617429575627,0.3045885000000226,"[9, 6, 4, 0, 1, 7, 3, 11, 12, 8, 10, 2, 5]",25,2048,0
12,2048,2513.617429575627,0.3045885000000226,"[9, 6, 4, 0, 1, 7, 3, 11, 12, 8, 10, 2, 5]",25,2048,0
13,0,1862.221497294186,0.3339035999999851,"[5, 8, 1, 10, 2, 7, 0, 9, 12, 6, 11, 4, 3]",25,2048,1
14,1,1885.2138311867322,0.3351468000000182,"[5, 8, 4, 10, 2, 7, 0, 9, 12, 6, 11, 1, 3]",25,2048,1
15,2,1885.2138311867322,0.36365419999998494,"[5, 8, 4, 10, 2, 7, 0, 9, 12, 6, 11, 1, 3]",25,2048,1
16,4,2285.015510250032,0.39288740000000644,"[8, 5, 4, 10, 2, 6, 0, 9, 12, 7, 11, 1, 3]",25,2048,1
17,8,2285.015510250032,0.4239029999999957,"[8, 5, 4, 10, 2, 6, 0, 9, 12, 7, 11, 1, 3]",25,2048,1
18,16,2293.425931907494,0.4558269999999993,"[8, 12, 4, 10, 2, 6, 0, 9, 5, 7, 11, 1, 3]",25,2048,1
19,32,2313.5848029392523,0.4908530000000155,"[8, 12, 9, 10, 2, 6, 0, 4, 5, 7, 11, 1, 3]",25,2048,1
20,64,2348.1414751525094,0.525340999999969,"[8, 5, 2, 10, 9, 6, 0, 4, 12, 7, 1, 11, 3]",25,2048,1
21,128,2447.815650502126,0.5666648999999779,"[11, 6, 9, 10, 2, 5, 0, 4, 3, 1, 7, 8, 12]",25,2048,1
22,256,2518.862997797322,0.6135580000000118,"[8, 6, 9, 10, 2, 5, 7, 1, 0, 4, 3, 11, 12]",25,2048,1
23,512,2519.455359966838,0.6906185999999934,"[8, 6, 9, 5, 2, 10, 7, 1, 0, 4, 3, 11, 12]",25,2048,1
24,1024,2519.455359966838,0.7430092000000172,"[8, 6, 9, 5, 2, 10, 7, 1, 0, 4, 3, 11, 12]",25,2048,1
25,2048,2519.455359966838,0.7430092000000172,"[8, 6, 9, 5, 2, 10, 7, 1, 0, 4, 3, 11, 12]",25,2048,1
26,0,2023.6415272468862,0.7849555999999893,"[3, 6, 1, 11, 0, 8, 10, 2, 12, 9, 4, 5, 7]",25,2048,2
27,1,2129.7478003011242,0.7871850999999879,"[3, 6, 1, 7, 0, 8, 10, 2, 12, 9, 4, 5, 11]",25,2048,2
28,2,2152.531384325433,0.8285124000000224,"[3, 6, 8, 7, 0, 1, 10, 2, 12, 9, 4, 5, 11]",25,2048,2
29,4,2189.190302855954,0.8660231000000067,"[3, 6, 8, 7, 0, 1, 10, 9, 12, 2, 4, 5, 11]",25,2048,2
30,8,2189.190302855954,0.9047739999999749,"[3, 6, 8, 7, 0, 1, 10, 9, 12, 2, 4, 5, 11]",25,2048,2
31,16,2366.7099544786383,0.9433783999999719,"[10, 8, 3, 7, 0, 1, 6, 9, 12, 4, 2, 5, 11]",25,2048,2
32,32,2439.8128375931046,0.9874369999999999,"[10, 8, 5, 9, 0, 1, 6, 2, 12, 4, 7, 3, 11]",25,2048,2
33,64,2462.832326017905,1.040081299999997,"[12, 9, 5, 11, 0, 4, 6, 2, 10, 7, 1, 3, 8]",25,2048,2
34,128,2471.735370024613,1.1088388999999665,"[10, 9, 12, 4, 0, 11, 6, 2, 5, 7, 1, 3, 8]",25,2048,2
35,256,2471.8446217941187,1.1984924000000206,"[6, 9, 12, 4, 0, 11, 10, 2, 5, 7, 1, 3, 8]",25,2048,2
36,512,2519.455359966838,1.3037065999999982,"[3, 11, 12, 8, 6, 9, 5, 2, 10, 7, 1, 0, 4]",25,2048,2
37,1024,2519.455359966838,1.3910124000000224,"[3, 11, 12, 8, 6, 9, 5, 2, 10, 7, 1, 0, 4]",25,2048,2
38,2048,2519.455359966838,1.3910124000000224,"[3, 11, 12, 8, 6, 9, 5, 2, 10, 7, 1, 0, 4]",25,2048,2
39,0,1798.0185754226684,1.4350438999999824,"[4, 6, 0, 3, 9, 11, 12, 7, 1, 2, 10, 5, 8]",25,2048,3
