,Iteration,Fitness,Time,State,Population Size,Mutation Rate,max_iters
70,16,331.0,0.44898090000000224,"[4, 4, 4, 1, 4, 3, 4, 2, 4, 4, 3, 4, 4, 4, 3, 0, 4, 4, 0, 2]",150,0.3,2048
71,32,346.0,0.8069345000000006,"[4, 4, 4, 0, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 0, 4]",150,0.3,2048
72,64,348.0,1.5242451000000017,"[4, 4, 4, 0, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 0, 4]",150,0.3,2048
73,128,348.0,2.8314725000000003,"[4, 4, 4, 0, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 0, 4]",150,0.3,2048
74,256,348.0,5.101066900000003,"[4, 4, 4, 0, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 0, 4]",150,0.3,2048
75,512,348.0,5.101066900000003,"[4, 4, 4, 0, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 0, 4]",150,0.3,2048
76,1024,348.0,5.101066900000003,"[4, 4, 4, 0, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 0, 4]",150,0.3,2048
77,2048,348.0,5.101066900000003,"[4, 4, 4, 0, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 0, 4]",150,0.3,2048
78,0,157.0,0.009556499999998636,"[4, 0, 3, 4, 3, 0, 1, 0, 0, 3, 4, 3, 2, 0, 1, 0, 2, 3, 1, 1]",150,0.4,2048
79,1,271.0,0.03342999999999918,"[1, 3, 3, 4, 4, 2, 2, 4, 4, 4, 3, 4, 3, 4, 4, 3, 2, 0, 4, 1]",150,0.4,2048
80,2,286.0,0.08332289999999887,"[4, 3, 2, 4, 3, 2, 2, 4, 4, 4, 3, 4, 3, 4, 4, 3, 4, 0, 2, 1]",150,0.4,2048
81,4,293.0,0.1518063000000005,"[3, 3, 4, 0, 1, 4, 3, 3, 3, 2, 3, 3, 4, 3, 2, 4, 4, 2, 4, 3]",150,0.4,2048
82,8,315.0,0.27553430000000034,"[4, 4, 4, 1, 2, 4, 2, 4, 4, 2, 3, 4, 3, 4, 3, 4, 4, 2, 2, 1]",150,0.4,2048
83,16,336.0,0.4889997000000008,"[4, 4, 4, 1, 4, 3, 2, 2, 4, 2, 4, 4, 4, 4, 4, 1, 4, 3, 1, 4]",150,0.4,2048
84,32,346.0,0.8622385000000001,"[4, 4, 4, 0, 4, 4, 2, 4, 4, 4, 3, 4, 4, 4, 4, 1, 4, 4, 0, 4]",150,0.4,2048
85,64,348.0,1.5331338999999993,"[4, 4, 4, 0, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",150,0.4,2048
86,128,348.0,2.933296699999996,"[4, 4, 4, 0, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",150,0.4,2048
87,256,348.0,5.172007099999998,"[4, 4, 4, 0, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",150,0.4,2048
88,512,348.0,5.172007099999998,"[4, 4, 4, 0, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",150,0.4,2048
89,1024,348.0,5.172007099999998,"[4, 4, 4, 0, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",150,0.4,2048
90,2048,348.0,5.172007099999998,"[4, 4, 4, 0, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",150,0.4,2048
91,0,157.0,0.012086100000004762,"[4, 0, 3, 4, 3, 0, 1, 0, 0, 3, 4, 3, 2, 0, 1, 0, 2, 3, 1, 1]",200,0.01,2048
92,1,270.0,0.03182180000000301,"[4, 4, 4, 1, 0, 2, 1, 1, 3, 3, 1, 4, 2, 4, 1, 1, 3, 2, 3, 4]",200,0.01,2048
93,2,271.0,0.08674530000000402,"[3, 2, 4, 1, 4, 2, 0, 3, 3, 0, 3, 4, 3, 4, 4, 2, 2, 4, 3, 3]",200,0.01,2048
