,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.015400700000014922,2160.111768279229,300,0.03,2048
1,1,0.06231410000000892,2223.702685782981,300,0.03,2048
2,2,0.13294430000001967,2223.702685782981,300,0.03,2048
3,3,0.20545359999999846,2223.702685782981,300,0.03,2048
4,4,0.283216699999997,2223.702685782981,300,0.03,2048
5,5,0.3427167000000111,2223.702685782981,300,0.03,2048
6,6,0.3811002000000201,2223.702685782981,300,0.03,2048
7,7,0.41971979999999576,2223.702685782981,300,0.03,2048
8,8,0.46382810000000063,2226.6960709243076,300,0.03,2048
9,9,0.5254675000000191,2226.6960709243076,300,0.03,2048
10,10,0.5667966000000035,2226.6960709243076,300,0.03,2048
11,11,0.6094669999999951,2248.3671861595426,300,0.03,2048
12,12,0.6511344000000179,2266.738454407448,300,0.03,2048
13,13,0.6946981000000108,2266.738454407448,300,0.03,2048
14,14,0.7420129000000202,2266.738454407448,300,0.03,2048
15,15,0.7875936000000081,2266.738454407448,300,0.03,2048
16,16,0.8349230000000034,2266.738454407448,300,0.03,2048
17,17,0.9058333000000118,2266.738454407448,300,0.03,2048
18,18,0.9521879000000126,2266.738454407448,300,0.03,2048
19,19,1.0008332000000166,2266.738454407448,300,0.03,2048
20,20,1.0457145000000025,2266.738454407448,300,0.03,2048
21,21,1.0907696000000158,2266.738454407448,300,0.03,2048
22,22,1.1339412000000095,2266.738454407448,300,0.03,2048
23,23,1.1812068000000124,2266.738454407448,300,0.03,2048
24,24,1.2294822000000067,2266.738454407448,300,0.03,2048
25,25,1.282001500000007,2266.738454407448,300,0.03,2048
26,26,1.3300272000000177,2266.738454407448,300,0.03,2048
27,27,1.3751742000000036,2266.738454407448,300,0.03,2048
28,28,1.423492600000003,2266.738454407448,300,0.03,2048
29,29,1.4946448999999973,2266.738454407448,300,0.03,2048
30,30,1.5603499999999997,2266.738454407448,300,0.03,2048
31,31,1.6217493999999988,2266.738454407448,300,0.03,2048
32,32,1.6723977999999988,2266.738454407448,300,0.03,2048
33,33,1.7450196000000062,2266.738454407448,300,0.03,2048
34,34,1.7863039000000072,2266.738454407448,300,0.03,2048
35,35,1.828756999999996,2266.738454407448,300,0.03,2048
36,36,1.8747603000000197,2266.738454407448,300,0.03,2048
37,37,1.9199528000000043,2266.738454407448,300,0.03,2048
38,38,1.9631906000000185,2266.738454407448,300,0.03,2048
39,39,2.006352800000002,2266.738454407448,300,0.03,2048
40,40,2.052334000000002,2266.738454407448,300,0.03,2048
41,41,2.0961910000000046,2266.738454407448,300,0.03,2048
42,42,2.147640300000006,2266.738454407448,300,0.03,2048
43,43,2.2008374000000117,2266.738454407448,300,0.03,2048
44,44,2.2466129999999964,2266.738454407448,300,0.03,2048
45,45,2.290985699999993,2266.738454407448,300,0.03,2048
46,46,2.334896900000018,2266.738454407448,300,0.03,2048
47,47,2.3810205999999994,2266.738454407448,300,0.03,2048
48,48,2.423201199999994,2275.055853394302,300,0.03,2048
49,49,2.4658520000000124,2275.055853394302,300,0.03,2048
50,50,2.506689399999999,2275.055853394302,300,0.03,2048
51,51,2.550476300000014,2275.055853394302,300,0.03,2048
52,52,2.59405510000002,2275.055853394302,300,0.03,2048
53,53,2.6354687000000183,2275.055853394302,300,0.03,2048
54,54,2.685957700000017,2275.055853394302,300,0.03,2048
55,55,2.732742099999996,2275.055853394302,300,0.03,2048
56,56,2.78873710000002,2275.055853394302,300,0.03,2048
57,57,2.8357091999999966,2275.055853394302,300,0.03,2048
58,58,2.88765140000001,2275.055853394302,300,0.03,2048
59,59,2.9305625000000077,2275.055853394302,300,0.03,2048
60,60,2.9755387000000155,2275.055853394302,300,0.03,2048
61,61,3.0224937000000125,2275.055853394302,300,0.03,2048
62,62,3.066060399999998,2275.055853394302,300,0.03,2048
63,63,3.1048416000000145,2275.055853394302,300,0.03,2048
64,64,3.147217000000012,2276.6737157130065,300,0.03,2048
65,65,3.211460399999993,2276.6737157130065,300,0.03,2048
66,66,3.256293400000004,2276.6737157130065,300,0.03,2048
67,67,3.30102500000001,2276.6737157130065,300,0.03,2048
68,68,3.345072700000003,2276.6737157130065,300,0.03,2048
69,69,3.3864145000000008,2276.6737157130065,300,0.03,2048
70,70,3.423749299999997,2276.6737157130065,300,0.03,2048
71,71,3.4634894000000145,2276.6737157130065,300,0.03,2048
72,72,3.5063635000000204,2276.6737157130065,300,0.03,2048
73,73,3.5490943000000073,2276.6737157130065,300,0.03,2048
74,74,3.5900120000000015,2276.6737157130065,300,0.03,2048
75,75,3.6328099000000122,2276.6737157130065,300,0.03,2048
76,76,3.6747814999999946,2276.6737157130065,300,0.03,2048
77,77,3.721386999999993,2276.6737157130065,300,0.03,2048
78,78,3.7673426000000063,2277.5296566361094,300,0.03,2048
79,79,3.8135908000000143,2277.5296566361094,300,0.03,2048
80,80,3.856312800000012,2277.5296566361094,300,0.03,2048
