,Iteration,Fitness,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,4490.680427555874,0.018411700000342535,"[10, 25, 12, 11, 26, 15, 1, 3, 18, 21, 9, 24, 5, 28, 2, 22, 14, 29, 27, 8, 17, 0, 6, 23, 19, 7, 20, 16, 13, 4]",False,300,0.2,2048
1,1,4529.634933306836,0.9589834000003066,"[28, 27, 29, 13, 18, 20, 14, 0, 2, 25, 10, 6, 1, 9, 21, 19, 12, 15, 23, 4, 17, 24, 5, 11, 3, 8, 22, 7, 16, 26]",False,300,0.2,2048
2,2,4632.481888283606,1.9324897000001329,"[2, 1, 17, 27, 10, 24, 14, 3, 19, 5, 29, 23, 20, 16, 0, 26, 18, 4, 28, 8, 15, 7, 6, 25, 12, 11, 13, 9, 21, 22]",False,300,0.2,2048
3,4,4749.409096127224,3.724096500000087,"[2, 16, 17, 27, 29, 20, 18, 3, 19, 5, 14, 23, 10, 11, 0, 26, 24, 8, 13, 4, 15, 7, 6, 25, 28, 9, 12, 1, 21, 22]",False,300,0.2,2048
4,8,4749.409096127224,7.333910500000002,"[2, 16, 17, 27, 29, 20, 18, 3, 19, 5, 14, 23, 10, 11, 0, 26, 24, 8, 13, 4, 15, 7, 6, 25, 28, 9, 12, 1, 21, 22]",False,300,0.2,2048
5,16,4749.409096127224,14.670327900000302,"[2, 16, 17, 27, 29, 20, 18, 3, 19, 5, 14, 23, 10, 11, 0, 26, 24, 8, 13, 4, 15, 7, 6, 25, 28, 9, 12, 1, 21, 22]",False,300,0.2,2048
6,32,4749.409096127224,28.761777400000028,"[2, 16, 17, 27, 29, 20, 18, 3, 19, 5, 14, 23, 10, 11, 0, 26, 24, 8, 13, 4, 15, 7, 6, 25, 28, 9, 12, 1, 21, 22]",False,300,0.2,2048
7,64,4749.409096127224,59.42269600000009,"[2, 16, 17, 27, 29, 20, 18, 3, 19, 5, 14, 23, 10, 11, 0, 26, 24, 8, 13, 4, 15, 7, 6, 25, 28, 9, 12, 1, 21, 22]",False,300,0.2,2048
8,128,4749.409096127224,118.13386310000033,"[2, 16, 17, 27, 29, 20, 18, 3, 19, 5, 14, 23, 10, 11, 0, 26, 24, 8, 13, 4, 15, 7, 6, 25, 28, 9, 12, 1, 21, 22]",False,300,0.2,2048
9,256,4749.409096127224,187.06473220000044,"[2, 16, 17, 27, 29, 20, 18, 3, 19, 5, 14, 23, 10, 11, 0, 26, 24, 8, 13, 4, 15, 7, 6, 25, 28, 9, 12, 1, 21, 22]",False,300,0.2,2048
10,512,4749.409096127224,187.06473220000044,"[2, 16, 17, 27, 29, 20, 18, 3, 19, 5, 14, 23, 10, 11, 0, 26, 24, 8, 13, 4, 15, 7, 6, 25, 28, 9, 12, 1, 21, 22]",False,300,0.2,2048
11,1024,4749.409096127224,187.06473220000044,"[2, 16, 17, 27, 29, 20, 18, 3, 19, 5, 14, 23, 10, 11, 0, 26, 24, 8, 13, 4, 15, 7, 6, 25, 28, 9, 12, 1, 21, 22]",False,300,0.2,2048
12,2048,4749.409096127224,187.06473220000044,"[2, 16, 17, 27, 29, 20, 18, 3, 19, 5, 14, 23, 10, 11, 0, 26, 24, 8, 13, 4, 15, 7, 6, 25, 28, 9, 12, 1, 21, 22]",False,300,0.2,2048
