,Iteration,Fitness,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,2732.9477865318754,0.016454399999929592,"[9, 11, 21, 19, 12, 10, 15, 1, 20, 5, 2, 18, 14, 22, 3, 17, 8, 0, 6, 7, 16, 13, 4]",False,300,0.2,2048
1,1,3807.095337367146,0.6438422999999602,"[15, 18, 17, 16, 10, 14, 11, 5, 22, 8, 21, 2, 6, 19, 0, 7, 4, 13, 20, 3, 1, 12, 9]",False,300,0.2,2048
2,2,3807.095337367146,1.3378515999997944,"[15, 18, 17, 16, 10, 14, 11, 5, 22, 8, 21, 2, 6, 19, 0, 7, 4, 13, 20, 3, 1, 12, 9]",False,300,0.2,2048
3,4,3840.066351086639,2.5805144999999357,"[2, 8, 13, 5, 9, 15, 1, 12, 4, 6, 16, 7, 3, 14, 21, 18, 10, 17, 0, 20, 11, 22, 19]",False,300,0.2,2048
4,8,3840.066351086639,5.037326099999973,"[2, 8, 13, 5, 9, 15, 1, 12, 4, 6, 16, 7, 3, 14, 21, 18, 10, 17, 0, 20, 11, 22, 19]",False,300,0.2,2048
5,16,3840.066351086639,9.994326499999943,"[2, 8, 13, 5, 9, 15, 1, 12, 4, 6, 16, 7, 3, 14, 21, 18, 10, 17, 0, 20, 11, 22, 19]",False,300,0.2,2048
6,32,3840.066351086639,19.908525800000007,"[2, 8, 13, 5, 9, 15, 1, 12, 4, 6, 16, 7, 3, 14, 21, 18, 10, 17, 0, 20, 11, 22, 19]",False,300,0.2,2048
7,64,3840.066351086639,39.54102769999986,"[2, 8, 13, 5, 9, 15, 1, 12, 4, 6, 16, 7, 3, 14, 21, 18, 10, 17, 0, 20, 11, 22, 19]",False,300,0.2,2048
8,128,3840.066351086639,78.63407150000012,"[2, 8, 13, 5, 9, 15, 1, 12, 4, 6, 16, 7, 3, 14, 21, 18, 10, 17, 0, 20, 11, 22, 19]",False,300,0.2,2048
9,256,3840.066351086639,125.04184309999982,"[2, 8, 13, 5, 9, 15, 1, 12, 4, 6, 16, 7, 3, 14, 21, 18, 10, 17, 0, 20, 11, 22, 19]",False,300,0.2,2048
10,512,3840.066351086639,125.04184309999982,"[2, 8, 13, 5, 9, 15, 1, 12, 4, 6, 16, 7, 3, 14, 21, 18, 10, 17, 0, 20, 11, 22, 19]",False,300,0.2,2048
11,1024,3840.066351086639,125.04184309999982,"[2, 8, 13, 5, 9, 15, 1, 12, 4, 6, 16, 7, 3, 14, 21, 18, 10, 17, 0, 20, 11, 22, 19]",False,300,0.2,2048
12,2048,3840.066351086639,125.04184309999982,"[2, 8, 13, 5, 9, 15, 1, 12, 4, 6, 16, 7, 3, 14, 21, 18, 10, 17, 0, 20, 11, 22, 19]",False,300,0.2,2048
