,Iteration,Fitness,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,1854.293400714928,0.01869529999999031,"[2, 9, 14, 16, 8, 1, 10, 5, 15, 6, 12, 3, 7, 17, 11, 0, 13, 4]",False,300,0.2,2048
1,1,2804.7528485037324,0.4900013999999828,"[5, 10, 1, 12, 14, 3, 8, 13, 2, 15, 4, 6, 11, 0, 16, 17, 9, 7]",False,300,0.2,2048
2,2,2814.520466917668,1.015648199999987,"[5, 10, 1, 12, 14, 3, 8, 13, 15, 16, 4, 6, 11, 0, 2, 17, 9, 7]",False,300,0.2,2048
3,4,2918.5370985882923,2.067517100000032,"[5, 10, 1, 12, 14, 3, 8, 13, 16, 6, 4, 17, 11, 0, 2, 15, 9, 7]",False,300,0.2,2048
4,8,2969.899573347295,4.0332650000000285,"[5, 10, 1, 12, 14, 3, 8, 13, 7, 15, 4, 17, 11, 0, 2, 16, 6, 9]",False,300,0.2,2048
5,16,2969.899573347295,7.966446000000019,"[5, 10, 1, 12, 14, 3, 8, 13, 7, 15, 4, 17, 11, 0, 2, 16, 6, 9]",False,300,0.2,2048
6,32,2969.899573347295,15.741210900000056,"[5, 10, 1, 12, 14, 3, 8, 13, 7, 15, 4, 17, 11, 0, 2, 16, 6, 9]",False,300,0.2,2048
7,64,2969.899573347295,31.335614100000043,"[5, 10, 1, 12, 14, 3, 8, 13, 7, 15, 4, 17, 11, 0, 2, 16, 6, 9]",False,300,0.2,2048
8,128,2969.899573347295,62.17323739999995,"[5, 10, 1, 12, 14, 3, 8, 13, 7, 15, 4, 17, 11, 0, 2, 16, 6, 9]",False,300,0.2,2048
9,256,2969.899573347295,99.30948180000007,"[5, 10, 1, 12, 14, 3, 8, 13, 7, 15, 4, 17, 11, 0, 2, 16, 6, 9]",False,300,0.2,2048
10,512,2969.899573347295,99.30948180000007,"[5, 10, 1, 12, 14, 3, 8, 13, 7, 15, 4, 17, 11, 0, 2, 16, 6, 9]",False,300,0.2,2048
11,1024,2969.899573347295,99.30948180000007,"[5, 10, 1, 12, 14, 3, 8, 13, 7, 15, 4, 17, 11, 0, 2, 16, 6, 9]",False,300,0.2,2048
12,2048,2969.899573347295,99.30948180000007,"[5, 10, 1, 12, 14, 3, 8, 13, 7, 15, 4, 17, 11, 0, 2, 16, 6, 9]",False,300,0.2,2048
